date,ATVI,isPartial
2015-08-05,70,False
2015-08-06,26,False
2015-08-07,31,False
2015-08-08,9,False
2015-08-09,13,False
2015-08-10,18,False
2015-08-11,14,False
2015-08-12,18,False
2015-08-13,22,False
2015-08-14,19,False
2015-08-15,13,False
2015-08-16,0,False
2015-08-17,18,False
2015-08-18,14,False
