date,ATVI,isPartial
2012-06-04,24,False
2012-06-05,12,False
2012-06-06,48,False
2012-06-07,31,False
2012-06-08,32,False
2012-06-09,15,False
2012-06-10,7,False
2012-06-11,30,False
2012-06-12,6,False
2012-06-13,42,False
2012-06-14,36,False
2012-06-15,19,False
2012-06-16,7,False
2012-06-17,15,False
2012-06-18,24,False
2012-06-19,12,False
2012-06-20,36,False
2012-06-21,36,False
2012-06-22,32,False
2012-06-23,0,False
2012-06-24,7,False
2012-06-25,24,False
2012-06-26,24,False
2012-06-27,24,False
2012-06-28,31,False
2012-06-29,26,False
2012-06-30,15,False
2012-07-01,8,False
2012-07-02,18,False
2012-07-03,6,False
2012-07-04,25,False
2012-07-05,25,False
2012-07-06,19,False
2012-07-07,8,False
2012-07-08,8,False
2012-07-09,0,False
2012-07-10,24,False
2012-07-11,12,False
2012-07-12,12,False
2012-07-13,51,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,43,False
2012-07-17,42,False
2012-07-18,12,False
2012-07-19,37,False
2012-07-20,32,False
2012-07-21,16,False
2012-07-22,15,False
2012-07-23,18,False
2012-07-24,37,False
2012-07-25,31,False
2012-07-26,31,False
2012-07-27,20,False
2012-07-28,0,False
2012-07-29,8,False
2012-07-30,12,False
2012-07-31,18,False
2012-08-01,24,False
2012-08-02,25,False
2012-08-03,52,False
2012-08-04,23,False
2012-08-05,8,False
2012-08-06,31,False
2012-08-07,31,False
2012-08-08,6,False
2012-08-09,25,False
2012-08-10,26,False
2012-08-11,15,False
2012-08-12,15,False
2012-08-13,12,False
2012-08-14,68,False
2012-08-15,38,False
2012-08-16,50,False
2012-08-17,33,False
2012-08-18,8,False
2012-08-19,0,False
2012-08-20,19,False
2012-08-21,25,False
2012-08-22,18,False
2012-08-23,43,False
2012-08-24,19,False
2012-08-25,0,False
2012-08-26,15,False
2012-08-27,18,False
2012-08-28,12,False
2012-08-29,0,False
2012-08-30,36,False
2012-08-31,31,False
2012-09-01,29,False
2012-09-02,0,False
2012-09-03,6,False
2012-09-04,47,False
2012-09-05,18,False
2012-09-06,30,False
2012-09-07,19,False
2012-09-08,7,False
2012-09-09,21,False
2012-09-10,12,False
2012-09-11,12,False
2012-09-12,23,False
2012-09-13,29,False
2012-09-14,6,False
2012-09-15,14,False
2012-09-16,14,False
2012-09-17,23,False
2012-09-18,29,False
2012-09-19,52,False
2012-09-20,6,False
2012-09-21,25,False
2012-09-22,14,False
2012-09-23,0,False
2012-09-24,12,False
2012-09-25,57,False
2012-09-26,41,False
2012-09-27,41,False
2012-09-28,37,False
2012-09-29,7,False
2012-09-30,21,False
2012-10-01,52,False
2012-10-02,46,False
2012-10-03,23,False
2012-10-04,57,False
2012-10-05,12,False
2012-10-06,0,False
2012-10-07,7,False
2012-10-08,45,False
2012-10-09,34,False
2012-10-10,28,False
2012-10-11,28,False
2012-10-12,12,False
2012-10-13,0,False
2012-10-14,13,False
2012-10-15,11,False
2012-10-16,11,False
2012-10-17,22,False
2012-10-18,28,False
2012-10-19,12,False
2012-10-20,7,False
2012-10-21,20,False
2012-10-22,28,False
2012-10-23,49,False
2012-10-24,33,False
2012-10-25,6,False
2012-10-26,24,False
2012-10-27,21,False
2012-10-28,13,False
2012-10-29,22,False
2012-10-30,11,False
2012-10-31,22,False
2012-11-01,29,False
2012-11-02,18,False
2012-11-03,0,False
2012-11-04,32,False
2012-11-05,11,False
2012-11-06,59,False
2012-11-07,43,False
2012-11-08,78,False
2012-11-09,6,False
2012-11-10,20,False
2012-11-11,6,False
2012-11-12,49,False
2012-11-13,60,False
2012-11-14,38,False
2012-11-15,62,False
2012-11-16,57,False
2012-11-17,32,False
2012-11-18,19,False
2012-11-19,27,False
2012-11-20,53,False
2012-11-21,28,False
2012-11-22,23,False
2012-11-23,18,False
2012-11-24,0,False
2012-11-25,6,False
2012-11-26,43,False
2012-11-27,43,False
2012-11-28,43,False
2012-11-29,49,False
2012-11-30,23,False
2012-12-01,26,False
2012-12-02,0,False
2012-12-03,26,False
2012-12-04,31,False
2012-12-05,11,False
2012-12-06,44,False
2012-12-07,11,False
2012-12-08,7,False
2012-12-09,6,False
2012-12-10,42,False
2012-12-11,32,False
2012-12-12,38,False
2012-12-13,27,False
2012-12-14,45,False
2012-12-15,13,False
2012-12-16,0,False
2012-12-17,26,False
2012-12-18,27,False
2012-12-19,33,False
2012-12-20,28,False
2012-12-21,42,False
2012-12-22,13,False
2012-12-23,27,False
2012-12-24,27,False
2012-12-25,7,False
2012-12-26,12,False
2012-12-27,29,False
2012-12-28,18,False
2012-12-29,13,False
2012-12-30,0,False
2012-12-31,20,False
2013-01-01,21,False
2013-01-02,28,False
2013-01-03,22,False
2013-01-04,33,False
2013-01-05,18,False
2013-01-06,31,False
2013-01-07,26,False
2013-01-08,10,False
2013-01-09,5,False
2013-01-10,16,False
2013-01-11,43,False
2013-01-12,37,False
2013-01-13,6,False
2013-01-14,26,False
2013-01-15,20,False
2013-01-16,5,False
2013-01-17,46,False
2013-01-18,21,False
2013-01-19,18,False
2013-01-20,12,False
2013-01-21,5,False
2013-01-22,20,False
2013-01-23,20,False
2013-01-24,10,False
2013-01-25,5,False
2013-01-26,6,False
2013-01-27,6,False
2013-01-28,30,False
2013-01-29,10,False
2013-01-30,25,False
2013-01-31,26,False
2013-02-01,32,False
2013-02-02,0,False
2013-02-03,6,False
2013-02-04,15,False
2013-02-05,30,False
2013-02-06,46,False
2013-02-07,51,False
2013-02-08,100,False
2013-02-09,49,False
2013-02-10,12,False
2013-02-11,41,False
2013-02-12,37,False
2013-02-13,26,False
2013-02-14,52,False
2013-02-15,27,False
2013-02-16,48,False
2013-02-17,6,False
2013-02-18,20,False
2013-02-19,40,False
