date,ATVI,isPartial
2012-10-12,35,False
2012-10-13,20,False
2012-10-14,0,False
2012-10-15,27,False
2012-10-16,22,False
2012-10-17,17,False
2012-10-18,17,False
2012-10-19,23,False
2012-10-20,7,False
2012-10-21,7,False
2012-10-22,44,False
2012-10-23,21,False
2012-10-24,22,False
2012-10-25,28,False
2012-10-26,18,False
2012-10-27,13,False
2012-10-28,6,False
2012-10-29,27,False
2012-10-30,21,False
2012-10-31,39,False
2012-11-01,35,False
2012-11-02,30,False
2012-11-03,7,False
2012-11-04,13,False
2012-11-05,43,False
2012-11-06,54,False
2012-11-07,48,False
2012-11-08,38,False
2012-11-09,29,False
2012-11-10,13,False
2012-11-11,19,False
2012-11-12,55,False
2012-11-13,49,False
2012-11-14,66,False
2012-11-15,34,False
2012-11-16,73,False
2012-11-17,0,False
2012-11-18,26,False
2012-11-19,48,False
2012-11-20,43,False
2012-11-21,33,False
2012-11-22,17,False
2012-11-23,23,False
2012-11-24,13,False
2012-11-25,13,False
2012-11-26,42,False
2012-11-27,32,False
2012-11-28,48,False
2012-11-29,42,False
2012-11-30,33,False
2012-12-01,6,False
2012-12-02,6,False
2012-12-03,21,False
2012-12-04,36,False
2012-12-05,21,False
2012-12-06,33,False
2012-12-07,34,False
2012-12-08,6,False
2012-12-09,6,False
2012-12-10,26,False
2012-12-11,32,False
2012-12-12,48,False
2012-12-13,21,False
2012-12-14,28,False
2012-12-15,6,False
2012-12-16,6,False
2012-12-17,11,False
2012-12-18,49,False
2012-12-19,28,False
2012-12-20,17,False
2012-12-21,12,False
2012-12-22,27,False
2012-12-23,14,False
2012-12-24,7,False
2012-12-25,22,False
2012-12-26,6,False
2012-12-27,12,False
2012-12-28,23,False
2012-12-29,6,False
2012-12-30,0,False
2012-12-31,19,False
2013-01-01,7,False
2013-01-02,33,False
2013-01-03,11,False
2013-01-04,33,False
2013-01-05,6,False
2013-01-06,6,False
2013-01-07,16,False
2013-01-08,31,False
2013-01-09,15,False
2013-01-10,15,False
2013-01-11,27,False
2013-01-12,18,False
2013-01-13,0,False
2013-01-14,26,False
2013-01-15,25,False
2013-01-16,20,False
2013-01-17,15,False
2013-01-18,21,False
2013-01-19,36,False
2013-01-20,6,False
2013-01-21,25,False
2013-01-22,35,False
2013-01-23,30,False
2013-01-24,21,False
2013-01-25,16,False
2013-01-26,12,False
2013-01-27,0,False
2013-01-28,15,False
2013-01-29,25,False
2013-01-30,15,False
2013-01-31,15,False
2013-02-01,32,False
2013-02-02,24,False
2013-02-03,12,False
2013-02-04,5,False
2013-02-05,25,False
2013-02-06,15,False
2013-02-07,36,False
2013-02-08,100,False
2013-02-09,36,False
2013-02-10,18,False
2013-02-11,36,False
2013-02-12,62,False
2013-02-13,61,False
2013-02-14,42,False
2013-02-15,37,False
2013-02-16,24,False
2013-02-17,18,False
2013-02-18,15,False
2013-02-19,25,False
2013-02-20,45,False
2013-02-21,15,False
2013-02-22,31,False
2013-02-23,6,False
2013-02-24,6,False
2013-02-25,19,False
2013-02-26,19,False
2013-02-27,39,False
2013-02-28,35,False
2013-03-01,15,False
2013-03-02,18,False
2013-03-03,12,False
2013-03-04,15,False
2013-03-05,25,False
2013-03-06,20,False
2013-03-07,50,False
2013-03-08,31,False
2013-03-09,17,False
2013-03-10,11,False
2013-03-11,29,False
2013-03-12,10,False
2013-03-13,19,False
2013-03-14,30,False
2013-03-15,20,False
2013-03-16,6,False
2013-03-17,0,False
2013-03-18,29,False
2013-03-19,29,False
2013-03-20,24,False
2013-03-21,30,False
2013-03-22,20,False
2013-03-23,23,False
2013-03-24,6,False
2013-03-25,24,False
2013-03-26,20,False
2013-03-27,20,False
2013-03-28,21,False
2013-03-29,17,False
2013-03-30,6,False
2013-03-31,12,False
2013-04-01,20,False
2013-04-02,5,False
2013-04-03,14,False
2013-04-04,15,False
2013-04-05,20,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,14,False
2013-04-09,10,False
2013-04-10,34,False
2013-04-11,35,False
2013-04-12,31,False
2013-04-13,12,False
2013-04-14,6,False
2013-04-15,24,False
2013-04-16,24,False
2013-04-17,19,False
2013-04-18,10,False
2013-04-19,31,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,10,False
2013-04-23,19,False
2013-04-24,15,False
2013-04-25,15,False
2013-04-26,15,False
2013-04-27,0,False
2013-04-28,6,False
2013-04-29,24,False
2013-04-30,20,False
2013-05-01,5,False
2013-05-02,15,False
2013-05-03,31,False
2013-05-04,0,False
2013-05-05,12,False
2013-05-06,5,False
2013-05-07,24,False
2013-05-08,40,False
2013-05-09,50,False
2013-05-10,31,False
2013-05-11,12,False
2013-05-12,0,False
2013-05-13,15,False
2013-05-14,24,False
2013-05-15,34,False
2013-05-16,29,False
2013-05-17,10,False
2013-05-18,6,False
2013-05-19,0,False
2013-05-20,49,False
2013-05-21,33,False
2013-05-22,14,False
2013-05-23,43,False
2013-05-24,20,False
2013-05-25,12,False
2013-05-26,12,False
2013-05-27,5,False
2013-05-28,38,False
2013-05-29,14,False
2013-05-30,15,False
2013-05-31,35,False
2013-06-01,11,False
2013-06-02,6,False
2013-06-03,14,False
2013-06-04,38,False
2013-06-05,19,False
2013-06-06,20,False
2013-06-07,5,False
2013-06-08,6,False
2013-06-09,17,False
2013-06-10,43,False
2013-06-11,24,False
2013-06-12,14,False
2013-06-13,5,False
2013-06-14,16,False
2013-06-15,6,False
2013-06-16,6,False
2013-06-17,5,False
2013-06-18,10,False
2013-06-19,14,False
2013-06-20,34,False
2013-06-21,16,False
2013-06-22,24,False
2013-06-23,0,False
2013-06-24,34,False
2013-06-25,15,False
2013-06-26,15,False
2013-06-27,20,False
2013-06-28,0,False
2013-06-29,6,False
