date,ATVI,isPartial
2018-02-13,34,False
2018-02-14,23,False
2018-02-15,27,False
2018-02-16,29,False
2018-02-17,6,False
2018-02-18,9,False
2018-02-19,10,False
2018-02-20,17,False
2018-02-21,21,False
2018-02-22,22,False
2018-02-23,27,False
2018-02-24,8,False
2018-02-25,9,False
2018-02-26,26,False
2018-02-27,29,False
2018-02-28,33,False
2018-03-01,27,False
2018-03-02,30,False
2018-03-03,5,False
2018-03-04,4,False
2018-03-05,21,False
2018-03-06,23,False
2018-03-07,19,False
2018-03-08,27,False
2018-03-09,23,False
2018-03-10,7,False
2018-03-11,3,False
2018-03-12,22,False
2018-03-13,24,False
2018-03-14,18,False
2018-03-15,26,False
2018-03-16,24,False
2018-03-17,7,False
2018-03-18,10,False
2018-03-19,24,False
2018-03-20,23,False
2018-03-21,21,False
2018-03-22,27,False
2018-03-23,32,False
2018-03-24,10,False
2018-03-25,10,False
2018-03-26,29,False
2018-03-27,22,False
2018-03-28,36,False
2018-03-29,29,False
2018-03-30,12,False
2018-03-31,10,False
2018-04-01,5,False
2018-04-02,18,False
2018-04-03,31,False
2018-04-04,20,False
2018-04-05,28,False
2018-04-06,22,False
2018-04-07,5,False
2018-04-08,2,False
2018-04-09,14,False
2018-04-10,26,False
2018-04-11,18,False
2018-04-12,14,False
2018-04-13,18,False
2018-04-14,13,False
2018-04-15,4,False
2018-04-16,13,False
2018-04-17,22,False
2018-04-18,24,False
2018-04-19,20,False
2018-04-20,21,False
2018-04-21,7,False
2018-04-22,7,False
2018-04-23,14,False
2018-04-24,25,False
2018-04-25,15,False
2018-04-26,27,False
2018-04-27,29,False
2018-04-28,6,False
2018-04-29,4,False
2018-04-30,18,False
2018-05-01,29,False
2018-05-02,35,False
2018-05-03,100,False
2018-05-04,74,False
2018-05-05,10,False
2018-05-06,8,False
2018-05-07,21,False
2018-05-08,21,False
2018-05-09,27,False
2018-05-10,32,False
2018-05-11,28,False
2018-05-12,10,False
2018-05-13,6,False
2018-05-14,17,False
2018-05-15,20,False
2018-05-16,23,False
2018-05-17,32,False
2018-05-18,20,False
2018-05-19,6,False
2018-05-20,8,False
2018-05-21,18,False
2018-05-22,26,False
2018-05-23,21,False
2018-05-24,25,False
2018-05-25,21,False
2018-05-26,12,False
2018-05-27,4,False
2018-05-28,7,False
2018-05-29,24,False
2018-05-30,15,False
2018-05-31,20,False
2018-06-01,20,False
