date,ATVI,isPartial
2011-09-18,0,False
2011-09-19,17,False
2011-09-20,13,False
2011-09-21,4,False
2011-09-22,13,False
2011-09-23,32,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,9,False
2011-09-27,13,False
2011-09-28,17,False
2011-09-29,17,False
2011-09-30,18,False
2011-10-01,0,False
2011-10-02,5,False
2011-10-03,17,False
2011-10-04,17,False
2011-10-05,17,False
2011-10-06,17,False
2011-10-07,18,False
2011-10-08,5,False
2011-10-09,21,False
2011-10-10,26,False
2011-10-11,28,False
2011-10-12,25,False
2011-10-13,34,False
2011-10-14,22,False
2011-10-15,11,False
2011-10-16,10,False
2011-10-17,13,False
2011-10-18,4,False
2011-10-19,4,False
2011-10-20,13,False
2011-10-21,27,False
2011-10-22,16,False
2011-10-23,10,False
2011-10-24,46,False
2011-10-25,12,False
2011-10-26,17,False
2011-10-27,21,False
2011-10-28,14,False
2011-10-29,16,False
2011-10-30,0,False
2011-10-31,9,False
2011-11-01,35,False
2011-11-02,25,False
2011-11-03,13,False
2011-11-04,9,False
2011-11-05,15,False
2011-11-06,5,False
2011-11-07,38,False
2011-11-08,100,False
2011-11-09,67,False
2011-11-10,33,False
2011-11-11,18,False
2011-11-12,15,False
2011-11-13,15,False
2011-11-14,25,False
2011-11-15,38,False
2011-11-16,29,False
2011-11-17,17,False
2011-11-18,18,False
2011-11-19,10,False
2011-11-20,5,False
2011-11-21,16,False
2011-11-22,12,False
2011-11-23,0,False
2011-11-24,4,False
2011-11-25,5,False
2011-11-26,5,False
2011-11-27,5,False
2011-11-28,24,False
2011-11-29,20,False
2011-11-30,29,False
2011-12-01,33,False
2011-12-02,22,False
2011-12-03,15,False
2011-12-04,10,False
2011-12-05,12,False
2011-12-06,16,False
2011-12-07,21,False
2011-12-08,8,False
2011-12-09,13,False
2011-12-10,10,False
2011-12-11,10,False
2011-12-12,12,False
2011-12-13,16,False
2011-12-14,20,False
2011-12-15,0,False
2011-12-16,13,False
2011-12-17,0,False
2011-12-18,5,False
2011-12-19,17,False
2011-12-20,13,False
2011-12-21,13,False
2011-12-22,13,False
2011-12-23,29,False
2011-12-24,17,False
2011-12-25,6,False
2011-12-26,0,False
2011-12-27,9,False
2011-12-28,9,False
2011-12-29,9,False
2011-12-30,14,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,9,False
2012-01-03,12,False
2012-01-04,16,False
2012-01-05,12,False
2012-01-06,4,False
2012-01-07,0,False
2012-01-08,9,False
2012-01-09,8,False
2012-01-10,31,False
2012-01-11,16,False
2012-01-12,8,False
2012-01-13,21,False
2012-01-14,0,False
2012-01-15,9,False
2012-01-16,8,False
2012-01-17,19,False
2012-01-18,27,False
2012-01-19,8,False
2012-01-20,12,False
2012-01-21,14,False
2012-01-22,5,False
2012-01-23,31,False
2012-01-24,35,False
2012-01-25,35,False
2012-01-26,16,False
2012-01-27,12,False
2012-01-28,5,False
2012-01-29,0,False
2012-01-30,15,False
2012-01-31,19,False
2012-02-01,27,False
2012-02-02,23,False
2012-02-03,4,False
2012-02-04,9,False
2012-02-05,9,False
2012-02-06,12,False
2012-02-07,19,False
2012-02-08,15,False
2012-02-09,38,False
2012-02-10,52,False
2012-02-11,14,False
2012-02-12,13,False
2012-02-13,19,False
2012-02-14,23,False
2012-02-15,12,False
2012-02-16,12,False
2012-02-17,12,False
2012-02-18,5,False
2012-02-19,0,False
2012-02-20,8,False
2012-02-21,16,False
2012-02-22,31,False
2012-02-23,19,False
2012-02-24,16,False
2012-02-25,14,False
2012-02-26,5,False
2012-02-27,8,False
2012-02-28,22,False
2012-02-29,11,False
2012-03-01,12,False
2012-03-02,17,False
2012-03-03,14,False
2012-03-04,5,False
2012-03-05,8,False
2012-03-06,11,False
2012-03-07,23,False
2012-03-08,23,False
2012-03-09,12,False
2012-03-10,9,False
2012-03-11,0,False
2012-03-12,15,False
2012-03-13,23,False
2012-03-14,23,False
2012-03-15,8,False
2012-03-16,20,False
2012-03-17,9,False
2012-03-18,9,False
2012-03-19,11,False
2012-03-20,23,False
2012-03-21,11,False
2012-03-22,23,False
2012-03-23,16,False
2012-03-24,5,False
2012-03-25,14,False
2012-03-26,23,False
2012-03-27,11,False
2012-03-28,19,False
2012-03-29,12,False
2012-03-30,24,False
2012-03-31,14,False
2012-04-01,0,False
2012-04-02,15,False
2012-04-03,34,False
2012-04-04,20,False
2012-04-05,24,False
2012-04-06,9,False
2012-04-07,10,False
2012-04-08,10,False
2012-04-09,9,False
2012-04-10,4,False
2012-04-11,19,False
2012-04-12,8,False
2012-04-13,20,False
2012-04-14,5,False
2012-04-15,0,False
2012-04-16,8,False
2012-04-17,15,False
2012-04-18,19,False
2012-04-19,11,False
2012-04-20,32,False
2012-04-21,9,False
2012-04-22,13,False
2012-04-23,11,False
2012-04-24,4,False
2012-04-25,19,False
2012-04-26,38,False
2012-04-27,12,False
2012-04-28,14,False
2012-04-29,5,False
2012-04-30,12,False
2012-05-01,29,False
2012-05-02,48,False
2012-05-03,27,False
2012-05-04,40,False
2012-05-05,0,False
2012-05-06,4,False
2012-05-07,7,False
2012-05-08,26,False
2012-05-09,41,False
2012-05-10,27,False
2012-05-11,16,False
2012-05-12,0,False
2012-05-13,9,False
2012-05-14,22,False
2012-05-15,71,False
2012-05-16,56,False
2012-05-17,35,False
2012-05-18,12,False
2012-05-19,0,False
2012-05-20,5,False
2012-05-21,15,False
2012-05-22,34,False
2012-05-23,27,False
2012-05-24,15,False
2012-05-25,20,False
2012-05-26,10,False
2012-05-27,5,False
2012-05-28,24,False
2012-05-29,7,False
2012-05-30,22,False
2012-05-31,11,False
2012-06-01,23,False
2012-06-02,5,False
2012-06-03,5,False
2012-06-04,7,False
