date,value
2014-03-16,18.747444919234475
2014-03-17,44.33877564731912
2014-03-18,22.16938782365956
2014-03-19,28.17062396760719
2014-03-20,25.49241755057369
2014-03-21,25.78991214553033
2014-03-22,18.87127515672911
2014-03-23,8.034619251100487
2014-03-24,17.457798299473204
2014-03-25,16.069238502200974
2014-03-26,17.457798299473204
2014-03-27,28.17062396760719
2014-03-28,33.179708086750175
2014-03-29,30.650248967195004
2014-03-30,19.342434109147746
2014-03-31,37.5938030159799
2014-04-01,41.561656052774666
2014-04-02,30.20400707476005
2014-04-03,17.457798299473204
2014-04-04,30.97266062213532
2014-04-05,0.0
2014-04-06,30.055259777281734
2014-04-07,26.880977347845914
2014-04-08,20.136004716506697
2014-04-09,63.185133744064544
2014-04-10,35.386755551365034
2014-04-11,33.179708086750175
2014-04-12,11.77897381046589
2014-04-13,0.0
2014-04-14,16.069238502200974
2014-04-15,28.17062396760719
2014-04-16,23.285370085958828
2014-04-17,31.79114828947796
2014-04-18,8.034619251100487
2014-04-19,24.10385775330147
2014-04-20,0.0
2014-04-21,18.40011620431047
2014-04-22,17.457798299473204
2014-04-23,33.527036801674186
2014-04-24,35.386755551365034
2014-04-25,20.607163668925335
2014-04-26,10.712825668133986
2014-04-27,18.87127515672911
2014-04-28,16.069238502200974
2014-04-29,30.848830384640685
2014-04-30,30.03034271729805
2014-05-01,47.165729361830934
2014-05-02,25.963576502992325
2014-05-03,22.020640526181246
2014-05-04,0.0
2014-05-05,30.03034271729805
2014-05-06,17.457798299473204
2014-05-07,34.91559659894641
2014-05-08,47.48814101677125
2014-05-09,54.60535942301816
2014-05-10,19.342434109147746
2014-05-11,19.342434109147746
2014-05-12,25.49241755057369
2014-05-13,28.17062396760719
2014-05-14,32.23739018191291
2014-05-15,33.527036801674186
2014-05-16,8.034619251100487
2014-05-17,33.79961433664714
2014-05-18,11.307814858047257
2014-05-19,9.423179048372713
2014-05-20,10.712825668133986
2014-05-21,34.12202599158745
2014-05-22,10.365496953209984
2014-05-23,35.23800825388672
2014-05-24,12.721291715303163
2014-05-25,34.14694305157113
2014-05-26,37.14756112354495
2014-05-27,36.80023240862094
2014-05-28,31.617483932015954
2014-05-29,37.618720075963594
2014-05-30,24.52518258575273
2014-05-31,23.434117383437147
2014-06-01,23.434117383437147
2014-06-02,18.40011620431047
2014-06-03,47.0418991243363
2014-06-04,47.51305807675493
2014-06-05,0.0
2014-06-06,10.83665590562862
2014-06-07,0.0
2014-06-08,23.90527633585579
2014-06-09,18.87127515672911
2014-06-10,21.202152858838605
2014-06-11,28.765613157520452
2014-06-12,18.747444919234475
2014-06-13,24.10385775330147
2014-06-14,12.721291715303163
2014-06-15,46.868234766874295
2014-06-16,28.765613157520452
2014-06-17,52.69580655335993
2014-06-18,18.40011620431047
2014-06-19,26.732230050367605
2014-06-20,30.055259777281734
2014-06-21,16.069238502200974
2014-06-22,53.93561905315383
2014-06-23,34.59318494400609
2014-06-24,34.59318494400609
2014-06-25,37.097727003577596
2014-06-26,18.87127515672911
2014-06-27,24.698846943214736
2014-06-28,29.261689169922782
2014-06-29,23.90527633585579
2014-06-30,29.410436467401095
2014-07-01,39.94959777807309
2014-07-02,24.227687990796102
2014-07-03,30.179090014776364
2014-07-04,30.055259777281734
2014-07-05,21.42565133626797
2014-07-06,23.434117383437147
2014-07-07,18.747444919234475
2014-07-08,29.112941872444463
2014-07-09,18.40011620431047
2014-07-10,24.227687990796102
2014-07-11,41.189410277866976
2014-07-12,46.868234766874295
2014-07-13,23.434117383437147
2014-07-14,10.83665590562862
2014-07-15,23.756529038377465
2014-07-16,8.034619251100487
2014-07-17,8.034619251100487
2014-07-18,24.99634153817137
2014-07-19,29.261689169922782
2014-07-20,0.0
2014-07-21,18.40011620431047
2014-07-22,24.054023633334108
2014-07-23,63.03638644658623
2014-07-24,34.766849301468085
2014-07-25,37.49488983846895
2014-07-26,21.42565133626797
2014-07-27,21.42565133626797
2014-07-28,16.069238502200974
2014-07-29,37.49488983846895
2014-07-30,37.49488983846895
2014-07-31,26.78206417033497
2014-08-01,37.49488983846895
2014-08-02,0.0
2014-08-03,21.42565133626797
2014-08-04,37.49488983846895
2014-08-05,16.069238502200974
2014-08-06,26.78206417033497
2014-08-07,74.9897796769379
2014-08-08,80.3461925110049
2014-08-09,21.42565133626797
2014-08-10,21.42565133626797
2014-08-11,16.069238502200974
2014-08-12,21.42565133626797
2014-08-13,16.069238502200974
2014-08-14,203.54368769454567
2014-08-15,535.6412834066992
2014-08-16,128.5539080176078
2014-08-17,58.920541174736925
2014-08-18,139.26673368574185
2014-08-19,112.48466951540684
2014-08-20,42.85130267253594
2014-08-21,26.78206417033497
2014-08-22,48.20771550660294
2014-08-23,48.20771550660294
2014-08-24,26.78206417033497
2014-08-25,48.20771550660294
2014-08-26,85.70260534507189
2014-08-27,58.920541174736925
2014-08-28,42.85130267253594
2014-08-29,42.85130267253594
2014-08-30,0.0
2014-08-31,42.85130267253594
2014-09-01,16.069238502200974
2014-09-02,37.49488983846895
2014-09-03,26.78206417033497
2014-09-04,74.9897796769379
2014-09-05,53.564128340669924
2014-09-06,21.42565133626797
2014-09-07,21.42565133626797
2014-09-08,32.13847700440196
2014-09-09,26.78206417033497
2014-09-10,21.42565133626797
2014-09-11,42.85130267253594
2014-09-12,53.564128340669924
2014-09-13,37.49488983846895
2014-09-14,0.0
2014-09-15,16.069238502200974
2014-09-16,32.13847700440196
2014-09-17,32.13847700440196
2014-09-18,26.78206417033497
2014-09-19,69.6333668428709
2014-09-20,21.42565133626797
