date,LLTC,isPartial
2016-09-11,0,False
2016-09-12,12,False
2016-09-13,17,False
2016-09-14,23,False
2016-09-15,35,False
2016-09-16,18,False
2016-09-17,0,False
2016-09-18,0,False
2016-09-19,11,False
2016-09-20,28,False
2016-09-21,0,False
2016-09-22,35,False
2016-09-23,12,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,17,False
2016-09-27,0,False
2016-09-28,23,False
2016-09-29,11,False
2016-09-30,0,False
2016-10-01,13,False
2016-10-02,12,False
2016-10-03,11,False
2016-10-04,0,False
2016-10-05,22,False
2016-10-06,23,False
2016-10-07,12,False
2016-10-08,0,False
2016-10-09,0,False
2016-10-10,11,False
2016-10-11,11,False
2016-10-12,17,False
2016-10-13,23,False
2016-10-14,12,False
2016-10-15,13,False
2016-10-16,13,False
2016-10-17,22,False
2016-10-18,100,False
2016-10-19,28,False
2016-10-20,22,False
2016-10-21,29,False
2016-10-22,0,False
2016-10-23,13,False
2016-10-24,17,False
2016-10-25,11,False
2016-10-26,0,False
2016-10-27,0,False
2016-10-28,18,False
2016-10-29,13,False
2016-10-30,26,False
2016-10-31,17,False
2016-11-01,23,False
2016-11-02,11,False
2016-11-03,17,False
2016-11-04,12,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,33,False
2016-11-08,22,False
2016-11-09,20,False
2016-11-10,0,False
2016-11-11,17,False
2016-11-12,13,False
2016-11-13,0,False
2016-11-14,0,False
2016-11-15,11,False
2016-11-16,44,False
2016-11-17,17,False
2016-11-18,12,False
2016-11-19,25,False
2016-11-20,0,False
2016-11-21,16,False
2016-11-22,22,False
2016-11-23,11,False
2016-11-24,11,False
2016-11-25,11,False
2016-11-26,12,False
2016-11-27,0,False
2016-11-28,16,False
2016-11-29,16,False
2016-11-30,21,False
2016-12-01,11,False
2016-12-02,11,False
2016-12-03,12,False
2016-12-04,24,False
2016-12-05,19,False
2016-12-06,21,False
2016-12-07,11,False
2016-12-08,22,False
2016-12-09,11,False
2016-12-10,13,False
2016-12-11,0,False
2016-12-12,26,False
2016-12-13,21,False
2016-12-14,16,False
2016-12-15,11,False
2016-12-16,34,False
2016-12-17,0,False
2016-12-18,0,False
2016-12-19,22,False
2016-12-20,17,False
2016-12-21,11,False
2016-12-22,23,False
2016-12-23,0,False
2016-12-24,14,False
2016-12-25,28,False
2016-12-26,0,False
2016-12-27,0,False
2016-12-28,0,False
2016-12-29,12,False
2016-12-30,12,False
2016-12-31,13,False
2017-01-01,0,False
2017-01-02,11,False
2017-01-03,11,False
2017-01-04,16,False
2017-01-05,0,False
2017-01-06,22,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,11,False
2017-01-10,0,False
2017-01-11,10,False
2017-01-12,32,False
2017-01-13,11,False
2017-01-14,12,False
2017-01-15,0,False
2017-01-16,21,False
2017-01-17,31,False
2017-01-18,26,False
2017-01-19,0,False
2017-01-20,32,False
2017-01-21,0,False
2017-01-22,0,False
2017-01-23,31,False
2017-01-24,10,False
2017-01-25,21,False
2017-01-26,21,False
2017-01-27,11,False
2017-01-28,12,False
2017-01-29,0,False
2017-01-30,10,False
2017-01-31,31,False
2017-02-01,10,False
2017-02-02,10,False
2017-02-03,22,False
2017-02-04,18,False
2017-02-05,23,False
2017-02-06,15,False
2017-02-07,31,False
2017-02-08,31,False
2017-02-09,10,False
2017-02-10,11,False
2017-02-11,12,False
2017-02-12,0,False
2017-02-13,20,False
2017-02-14,20,False
2017-02-15,0,False
2017-02-16,21,False
2017-02-17,15,False
2017-02-18,0,False
2017-02-19,12,False
2017-02-20,10,False
2017-02-21,20,False
2017-02-22,10,False
2017-02-23,21,False
2017-02-24,11,False
2017-02-25,12,False
2017-02-26,23,False
2017-02-27,10,False
2017-02-28,20,False
2017-03-01,10,False
2017-03-02,10,False
2017-03-03,10,False
2017-03-04,0,False
2017-03-05,11,False
2017-03-06,19,False
2017-03-07,19,False
2017-03-08,10,False
2017-03-09,20,False
2017-03-10,21,False
2017-03-11,12,False
2017-03-12,17,False
2017-03-13,19,False
2017-03-14,30,False
2017-03-15,15,False
2017-03-16,21,False
2017-03-17,32,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,15,False
2017-03-21,10,False
2017-03-22,10,False
2017-03-23,42,False
2017-03-24,0,False
2017-03-25,12,False
2017-03-26,0,False
2017-03-27,10,False
2017-03-28,10,False
2017-03-29,10,False
2017-03-30,11,False
2017-03-31,11,False
2017-04-01,23,False
2017-04-02,0,False
2017-04-03,10,False
2017-04-04,0,False
2017-04-05,30,False
2017-04-06,0,False
2017-04-07,11,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,21,False
2017-04-11,21,False
2017-04-12,0,False
2017-04-13,0,False
2017-04-14,12,False
2017-04-15,12,False
2017-04-16,0,False
2017-04-17,11,False
2017-04-18,10,False
2017-04-19,0,False
2017-04-20,0,False
2017-04-21,11,False
2017-04-22,0,False
2017-04-23,0,False
2017-04-24,10,False
2017-04-25,10,False
2017-04-26,0,False
2017-04-27,10,False
2017-04-28,0,False
2017-04-29,0,False
2017-04-30,12,False
2017-05-01,16,False
2017-05-02,20,False
2017-05-03,0,False
2017-05-04,10,False
2017-05-05,0,False
2017-05-06,0,False
2017-05-07,18,False
2017-05-08,10,False
2017-05-09,10,False
2017-05-10,10,False
2017-05-11,0,False
2017-05-12,16,False
2017-05-13,12,False
2017-05-14,18,False
2017-05-15,11,False
2017-05-16,22,False
2017-05-17,11,False
2017-05-18,11,False
2017-05-19,11,False
2017-05-20,13,False
2017-05-21,0,False
2017-05-22,11,False
2017-05-23,32,False
2017-05-24,22,False
2017-05-25,11,False
2017-05-26,0,False
2017-05-27,0,False
2017-05-28,13,False
2017-05-29,11,False
