date,DLTR,isPartial
2015-02-25,64,False
2015-02-26,0,False
2015-02-27,38,False
2015-02-28,11,False
2015-03-01,0,False
2015-03-02,9,False
2015-03-03,27,False
2015-03-04,9,False
2015-03-05,0,False
2015-03-06,0,False
2015-03-07,0,False
2015-03-08,22,False
2015-03-09,0,False
2015-03-10,0,False
2015-03-11,0,False
2015-03-12,0,False
2015-03-13,19,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,37,False
2015-03-17,37,False
2015-03-18,9,False
2015-03-19,19,False
2015-03-20,19,False
2015-03-21,0,False
2015-03-22,0,False
2015-03-23,18,False
2015-03-24,9,False
2015-03-25,14,False
2015-03-26,0,False
2015-03-27,10,False
2015-03-28,0,False
2015-03-29,0,False
2015-03-30,9,False
2015-03-31,19,False
2015-04-01,29,False
2015-04-02,0,False
2015-04-03,0,False
2015-04-04,11,False
2015-04-05,0,False
2015-04-06,20,False
2015-04-07,19,False
2015-04-08,28,False
2015-04-09,19,False
2015-04-10,0,False
