date,DLTR,isPartial
2012-10-12,40,False
2012-10-13,0,False
2012-10-14,23,False
2012-10-15,38,False
2012-10-16,37,False
2012-10-17,38,False
2012-10-18,38,False
2012-10-19,20,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,19,False
2012-10-23,18,False
2012-10-24,19,False
2012-10-25,39,False
2012-10-26,21,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,37,False
2012-10-30,0,False
2012-10-31,38,False
2012-11-01,20,False
2012-11-02,21,False
2012-11-03,0,False
2012-11-04,0,False
2012-11-05,37,False
2012-11-06,0,False
2012-11-07,18,False
2012-11-08,19,False
2012-11-09,0,False
2012-11-10,22,False
2012-11-11,0,False
2012-11-12,19,False
2012-11-13,57,False
2012-11-14,0,False
2012-11-15,96,False
2012-11-16,19,False
2012-11-17,0,False
2012-11-18,22,False
2012-11-19,55,False
2012-11-20,74,False
2012-11-21,19,False
2012-11-22,0,False
2012-11-23,0,False
2012-11-24,22,False
2012-11-25,0,False
2012-11-26,0,False
2012-11-27,18,False
2012-11-28,0,False
2012-11-29,0,False
2012-11-30,38,False
2012-12-01,22,False
2012-12-02,22,False
2012-12-03,18,False
2012-12-04,36,False
2012-12-05,36,False
2012-12-06,0,False
2012-12-07,20,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,36,False
2012-12-11,55,False
2012-12-12,0,False
2012-12-13,18,False
2012-12-14,19,False
2012-12-15,22,False
2012-12-16,65,False
2012-12-17,37,False
2012-12-18,0,False
2012-12-19,0,False
2012-12-20,19,False
2012-12-21,20,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,0,False
2012-12-27,20,False
2012-12-28,20,False
2012-12-29,22,False
2012-12-30,23,False
2012-12-31,0,False
2013-01-01,24,False
2013-01-02,19,False
2013-01-03,37,False
2013-01-04,19,False
2013-01-05,0,False
2013-01-06,21,False
2013-01-07,18,False
2013-01-08,0,False
2013-01-09,0,False
2013-01-10,18,False
2013-01-11,18,False
2013-01-12,0,False
2013-01-13,0,False
2013-01-14,0,False
2013-01-15,17,False
2013-01-16,35,False
2013-01-17,53,False
2013-01-18,18,False
2013-01-19,0,False
2013-01-20,0,False
2013-01-21,0,False
2013-01-22,0,False
2013-01-23,0,False
2013-01-24,18,False
2013-01-25,18,False
2013-01-26,41,False
2013-01-27,0,False
2013-01-28,35,False
2013-01-29,34,False
2013-01-30,17,False
2013-01-31,0,False
2013-02-01,18,False
2013-02-02,21,False
2013-02-03,0,False
2013-02-04,17,False
2013-02-05,0,False
2013-02-06,0,False
2013-02-07,0,False
2013-02-08,18,False
2013-02-09,42,False
2013-02-10,0,False
2013-02-11,53,False
2013-02-12,18,False
2013-02-13,0,False
2013-02-14,18,False
2013-02-15,18,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,17,False
2013-02-19,34,False
2013-02-20,0,False
2013-02-21,17,False
2013-02-22,18,False
2013-02-23,0,False
2013-02-24,20,False
2013-02-25,50,False
2013-02-26,0,False
2013-02-27,51,False
2013-02-28,34,False
2013-03-01,0,False
2013-03-02,0,False
2013-03-03,20,False
2013-03-04,0,False
2013-03-05,68,False
2013-03-06,0,False
2013-03-07,17,False
2013-03-08,18,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,0,False
2013-03-12,16,False
2013-03-13,17,False
2013-03-14,0,False
2013-03-15,17,False
2013-03-16,40,False
2013-03-17,0,False
2013-03-18,17,False
2013-03-19,17,False
2013-03-20,17,False
2013-03-21,17,False
2013-03-22,53,False
2013-03-23,39,False
2013-03-24,0,False
2013-03-25,17,False
2013-03-26,17,False
2013-03-27,17,False
2013-03-28,36,False
2013-03-29,19,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,0,False
2013-04-02,0,False
2013-04-03,17,False
2013-04-04,0,False
2013-04-05,70,False
2013-04-06,60,False
2013-04-07,0,False
2013-04-08,17,False
2013-04-09,33,False
2013-04-10,100,False
2013-04-11,17,False
2013-04-12,0,False
2013-04-13,0,False
2013-04-14,0,False
2013-04-15,33,False
2013-04-16,16,False
2013-04-17,17,False
2013-04-18,17,False
2013-04-19,18,False
2013-04-20,41,False
2013-04-21,0,False
2013-04-22,17,False
2013-04-23,33,False
2013-04-24,17,False
2013-04-25,17,False
2013-04-26,17,False
2013-04-27,40,False
2013-04-28,0,False
2013-04-29,34,False
2013-04-30,17,False
2013-05-01,0,False
2013-05-02,52,False
2013-05-03,18,False
2013-05-04,21,False
2013-05-05,0,False
2013-05-06,34,False
2013-05-07,0,False
2013-05-08,17,False
2013-05-09,35,False
2013-05-10,18,False
2013-05-11,20,False
2013-05-12,0,False
2013-05-13,17,False
2013-05-14,17,False
2013-05-15,33,False
2013-05-16,51,False
2013-05-17,0,False
2013-05-18,20,False
2013-05-19,40,False
2013-05-20,34,False
2013-05-21,16,False
2013-05-22,17,False
2013-05-23,83,False
2013-05-24,53,False
2013-05-25,20,False
2013-05-26,20,False
2013-05-27,0,False
2013-05-28,32,False
2013-05-29,0,False
2013-05-30,0,False
2013-05-31,52,False
2013-06-01,0,False
2013-06-02,20,False
2013-06-03,33,False
2013-06-04,16,False
2013-06-05,33,False
2013-06-06,0,False
2013-06-07,17,False
2013-06-08,0,False
2013-06-09,20,False
2013-06-10,0,False
2013-06-11,33,False
2013-06-12,33,False
2013-06-13,17,False
2013-06-14,0,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,0,False
2013-06-18,33,False
2013-06-19,50,False
2013-06-20,0,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,20,False
2013-06-24,0,False
2013-06-25,17,False
2013-06-26,17,False
2013-06-27,34,False
2013-06-28,0,False
2013-06-29,0,False
