date,DLTR,isPartial
2016-05-19,27,False
2016-05-20,19,False
2016-05-21,11,False
2016-05-22,11,False
2016-05-23,0,False
2016-05-24,18,False
2016-05-25,32,False
2016-05-26,100,False
2016-05-27,49,False
2016-05-28,11,False
2016-05-29,16,False
2016-05-30,9,False
2016-05-31,18,False
2016-06-01,18,False
2016-06-02,9,False
2016-06-03,24,False
2016-06-04,11,False
2016-06-05,0,False
2016-06-06,14,False
2016-06-07,9,False
2016-06-08,19,False
2016-06-09,24,False
2016-06-10,10,False
2016-06-11,0,False
2016-06-12,0,False
2016-06-13,14,False
2016-06-14,14,False
2016-06-15,9,False
2016-06-16,14,False
2016-06-17,10,False
2016-06-18,11,False
2016-06-19,0,False
2016-06-20,9,False
2016-06-21,18,False
2016-06-22,23,False
2016-06-23,19,False
2016-06-24,24,False
2016-06-25,11,False
2016-06-26,0,False
2016-06-27,18,False
2016-06-28,19,False
2016-06-29,28,False
2016-06-30,38,False
2016-07-01,20,False
2016-07-02,23,False
2016-07-03,11,False
2016-07-04,20,False
2016-07-05,10,False
2016-07-06,15,False
2016-07-07,10,False
2016-07-08,15,False
2016-07-09,0,False
2016-07-10,11,False
2016-07-11,19,False
2016-07-12,20,False
2016-07-13,20,False
2016-07-14,24,False
2016-07-15,10,False
2016-07-16,0,False
2016-07-17,11,False
2016-07-18,10,False
2016-07-19,20,False
2016-07-20,30,False
2016-07-21,10,False
2016-07-22,30,False
2016-07-23,12,False
2016-07-24,0,False
2016-07-25,10,False
2016-07-26,20,False
2016-07-27,19,False
2016-07-28,20,False
2016-07-29,21,False
2016-07-30,11,False
2016-07-31,11,False
2016-08-01,15,False
2016-08-02,19,False
2016-08-03,19,False
2016-08-04,10,False
2016-08-05,11,False
2016-08-06,18,False
2016-08-07,12,False
2016-08-08,15,False
2016-08-09,10,False
2016-08-10,20,False
2016-08-11,10,False
2016-08-12,11,False
2016-08-13,0,False
2016-08-14,12,False
2016-08-15,16,False
2016-08-16,10,False
2016-08-17,10,False
2016-08-18,16,False
2016-08-19,0,False
2016-08-20,12,False
2016-08-21,18,False
2016-08-22,20,False
2016-08-23,20,False
2016-08-24,90,False
2016-08-25,92,False
2016-08-26,45,False
2016-08-27,23,False
2016-08-28,11,False
2016-08-29,14,False
2016-08-30,38,False
2016-08-31,28,False
2016-09-01,14,False
2016-09-02,20,False
2016-09-03,11,False
2016-09-04,11,False
2016-09-05,10,False
2016-09-06,23,False
2016-09-07,19,False
2016-09-08,15,False
2016-09-09,25,False
2016-09-10,22,False
2016-09-11,0,False
