date,DLTR,isPartial
2013-02-19,0,False
2013-02-20,0,False
2013-02-21,16,False
2013-02-22,33,False
2013-02-23,18,False
2013-02-24,18,False
2013-02-25,23,False
2013-02-26,15,False
2013-02-27,100,False
2013-02-28,23,False
2013-03-01,32,False
2013-03-02,19,False
2013-03-03,18,False
2013-03-04,0,False
2013-03-05,15,False
2013-03-06,15,False
2013-03-07,16,False
2013-03-08,0,False
2013-03-09,18,False
2013-03-10,0,False
2013-03-11,23,False
2013-03-12,15,False
2013-03-13,15,False
2013-03-14,23,False
2013-03-15,16,False
2013-03-16,36,False
2013-03-17,0,False
2013-03-18,30,False
2013-03-19,15,False
2013-03-20,23,False
2013-03-21,31,False
2013-03-22,24,False
2013-03-23,36,False
2013-03-24,18,False
2013-03-25,0,False
2013-03-26,31,False
2013-03-27,16,False
2013-03-28,16,False
2013-03-29,0,False
2013-03-30,19,False
2013-03-31,0,False
2013-04-01,16,False
2013-04-02,15,False
2013-04-03,46,False
2013-04-04,15,False
2013-04-05,31,False
2013-04-06,18,False
2013-04-07,0,False
2013-04-08,37,False
2013-04-09,22,False
2013-04-10,46,False
2013-04-11,23,False
2013-04-12,16,False
2013-04-13,18,False
2013-04-14,18,False
2013-04-15,23,False
2013-04-16,15,False
2013-04-17,23,False
2013-04-18,38,False
2013-04-19,32,False
2013-04-20,18,False
2013-04-21,0,False
2013-04-22,15,False
2013-04-23,46,False
2013-04-24,23,False
2013-04-25,0,False
2013-04-26,24,False
2013-04-27,18,False
2013-04-28,37,False
2013-04-29,15,False
2013-04-30,15,False
2013-05-01,17,False
2013-05-02,31,False
2013-05-03,32,False
2013-05-04,19,False
2013-05-05,19,False
2013-05-06,15,False
2013-05-07,23,False
2013-05-08,15,False
2013-05-09,47,False
2013-05-10,16,False
2013-05-11,18,False
2013-05-12,0,False
2013-05-13,15,False
2013-05-14,15,False
2013-05-15,38,False
2013-05-16,46,False
2013-05-17,24,False
2013-05-18,28,False
2013-05-19,0,False
2013-05-20,15,False
2013-05-21,30,False
2013-05-22,15,False
2013-05-23,60,False
2013-05-24,24,False
2013-05-25,19,False
2013-05-26,18,False
2013-05-27,0,False
2013-05-28,15,False
2013-05-29,15,False
2013-05-30,15,False
2013-05-31,16,False
2013-06-01,18,False
2013-06-02,18,False
2013-06-03,30,False
2013-06-04,22,False
2013-06-05,23,False
2013-06-06,0,False
2013-06-07,16,False
2013-06-08,18,False
2013-06-09,18,False
2013-06-10,29,False
2013-06-11,15,False
2013-06-12,15,False
2013-06-13,23,False
2013-06-14,16,False
2013-06-15,19,False
2013-06-16,0,False
2013-06-17,23,False
2013-06-18,30,False
2013-06-19,60,False
2013-06-20,31,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,18,False
2013-06-24,15,False
2013-06-25,15,False
2013-06-26,15,False
2013-06-27,38,False
2013-06-28,24,False
2013-06-29,19,False
2013-06-30,19,False
2013-07-01,15,False
2013-07-02,15,False
2013-07-03,15,False
2013-07-04,0,False
2013-07-05,17,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,15,False
2013-07-09,15,False
2013-07-10,0,False
2013-07-11,16,False
2013-07-12,16,False
2013-07-13,19,False
2013-07-14,19,False
2013-07-15,15,False
2013-07-16,31,False
2013-07-17,32,False
2013-07-18,24,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,19,False
2013-07-22,15,False
2013-07-23,15,False
2013-07-24,0,False
2013-07-25,16,False
2013-07-26,24,False
2013-07-27,39,False
2013-07-28,19,False
2013-07-29,15,False
2013-07-30,0,False
2013-07-31,15,False
2013-08-01,24,False
2013-08-02,16,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,16,False
2013-08-06,23,False
2013-08-07,0,False
2013-08-08,24,False
2013-08-09,16,False
2013-08-10,19,False
2013-08-11,0,False
2013-08-12,31,False
2013-08-13,0,False
2013-08-14,16,False
2013-08-15,16,False
2013-08-16,16,False
2013-08-17,19,False
2013-08-18,0,False
2013-08-19,31,False
2013-08-20,45,False
2013-08-21,0,False
2013-08-22,39,False
2013-08-23,0,False
2013-08-24,18,False
2013-08-25,0,False
2013-08-26,15,False
2013-08-27,22,False
2013-08-28,30,False
2013-08-29,45,False
2013-08-30,16,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,15,False
2013-09-04,15,False
2013-09-05,15,False
2013-09-06,31,False
2013-09-07,36,False
2013-09-08,0,False
2013-09-09,15,False
2013-09-10,14,False
2013-09-11,14,False
2013-09-12,29,False
2013-09-13,23,False
2013-09-14,17,False
2013-09-15,17,False
2013-09-16,29,False
2013-09-17,36,False
2013-09-18,14,False
2013-09-19,15,False
2013-09-20,15,False
2013-09-21,17,False
2013-09-22,17,False
2013-09-23,29,False
2013-09-24,36,False
2013-09-25,22,False
2013-09-26,15,False
2013-09-27,31,False
2013-09-28,52,False
2013-09-29,17,False
2013-09-30,0,False
2013-10-01,14,False
2013-10-02,29,False
2013-10-03,0,False
2013-10-04,15,False
2013-10-05,0,False
2013-10-06,17,False
2013-10-07,0,False
2013-10-08,29,False
2013-10-09,0,False
2013-10-10,14,False
2013-10-11,0,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,29,False
2013-10-15,22,False
2013-10-16,29,False
2013-10-17,29,False
2013-10-18,15,False
2013-10-19,17,False
2013-10-20,33,False
2013-10-21,14,False
2013-10-22,21,False
2013-10-23,14,False
2013-10-24,0,False
2013-10-25,0,False
2013-10-26,17,False
2013-10-27,0,False
2013-10-28,0,False
2013-10-29,21,False
2013-10-30,14,False
2013-10-31,0,False
2013-11-01,16,False
2013-11-02,17,False
2013-11-03,0,False
2013-11-04,28,False
2013-11-05,21,False
2013-11-06,21,False
