date,DLTR,isPartial
2016-09-11,0,False
2016-09-12,54,False
2016-09-13,11,False
2016-09-14,53,False
2016-09-15,32,False
2016-09-16,22,False
2016-09-17,0,False
2016-09-18,0,False
2016-09-19,10,False
2016-09-20,0,False
2016-09-21,21,False
2016-09-22,32,False
2016-09-23,0,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,10,False
2016-09-27,21,False
2016-09-28,10,False
2016-09-29,10,False
2016-09-30,22,False
2016-10-01,0,False
2016-10-02,0,False
2016-10-03,0,False
2016-10-04,31,False
2016-10-05,41,False
2016-10-06,21,False
2016-10-07,21,False
2016-10-08,0,False
2016-10-09,24,False
2016-10-10,0,False
2016-10-11,10,False
2016-10-12,11,False
2016-10-13,21,False
2016-10-14,11,False
2016-10-15,12,False
2016-10-16,12,False
2016-10-17,0,False
2016-10-18,31,False
2016-10-19,21,False
2016-10-20,10,False
2016-10-21,0,False
2016-10-22,12,False
2016-10-23,0,False
2016-10-24,31,False
2016-10-25,10,False
2016-10-26,0,False
2016-10-27,21,False
2016-10-28,11,False
2016-10-29,24,False
2016-10-30,47,False
2016-10-31,21,False
2016-11-01,21,False
2016-11-02,10,False
2016-11-03,10,False
2016-11-04,11,False
2016-11-05,12,False
2016-11-06,11,False
2016-11-07,30,False
2016-11-08,0,False
2016-11-09,55,False
2016-11-10,10,False
2016-11-11,11,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,20,False
2016-11-15,10,False
2016-11-16,10,False
2016-11-17,10,False
2016-11-18,32,False
2016-11-19,12,False
2016-11-20,11,False
2016-11-21,20,False
2016-11-22,100,False
2016-11-23,51,False
2016-11-24,10,False
2016-11-25,21,False
2016-11-26,11,False
2016-11-27,11,False
2016-11-28,38,False
2016-11-29,10,False
2016-11-30,10,False
2016-12-01,30,False
2016-12-02,21,False
2016-12-03,0,False
2016-12-04,0,False
2016-12-05,9,False
2016-12-06,29,False
2016-12-07,10,False
2016-12-08,30,False
2016-12-09,0,False
2016-12-10,34,False
2016-12-11,0,False
2016-12-12,10,False
2016-12-13,39,False
2016-12-14,0,False
2016-12-15,20,False
2016-12-16,21,False
2016-12-17,0,False
2016-12-18,0,False
2016-12-19,10,False
2016-12-20,0,False
2016-12-21,10,False
2016-12-22,54,False
2016-12-23,22,False
2016-12-24,13,False
2016-12-25,13,False
2016-12-26,0,False
2016-12-27,21,False
2016-12-28,11,False
2016-12-29,32,False
2016-12-30,11,False
2016-12-31,0,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,0,False
2017-01-04,20,False
2017-01-05,10,False
2017-01-06,10,False
2017-01-07,11,False
2017-01-08,0,False
2017-01-09,29,False
2017-01-10,19,False
2017-01-11,10,False
2017-01-12,0,False
2017-01-13,20,False
2017-01-14,11,False
2017-01-15,0,False
2017-01-16,0,False
2017-01-17,48,False
2017-01-18,19,False
2017-01-19,19,False
2017-01-20,20,False
2017-01-21,0,False
2017-01-22,22,False
2017-01-23,19,False
2017-01-24,9,False
2017-01-25,10,False
2017-01-26,9,False
2017-01-27,30,False
2017-01-28,0,False
2017-01-29,0,False
2017-01-30,19,False
2017-01-31,9,False
2017-02-01,0,False
2017-02-02,10,False
2017-02-03,59,False
2017-02-04,0,False
2017-02-05,11,False
2017-02-06,9,False
2017-02-07,9,False
2017-02-08,28,False
2017-02-09,10,False
2017-02-10,50,False
2017-02-11,22,False
2017-02-12,11,False
2017-02-13,0,False
2017-02-14,19,False
2017-02-15,10,False
2017-02-16,19,False
2017-02-17,9,False
2017-02-18,0,False
2017-02-19,11,False
2017-02-20,0,False
2017-02-21,38,False
2017-02-22,9,False
2017-02-23,10,False
2017-02-24,58,False
2017-02-25,0,False
2017-02-26,21,False
2017-02-27,28,False
2017-02-28,55,False
2017-03-01,45,False
2017-03-02,27,False
2017-03-03,10,False
2017-03-04,0,False
2017-03-05,0,False
2017-03-06,27,False
2017-03-07,9,False
2017-03-08,28,False
2017-03-09,37,False
2017-03-10,19,False
2017-03-11,0,False
2017-03-12,10,False
2017-03-13,17,False
2017-03-14,9,False
2017-03-15,28,False
2017-03-16,19,False
2017-03-17,20,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,0,False
2017-03-21,9,False
2017-03-22,28,False
2017-03-23,29,False
2017-03-24,0,False
2017-03-25,0,False
2017-03-26,0,False
2017-03-27,19,False
2017-03-28,0,False
2017-03-29,9,False
2017-03-30,19,False
2017-03-31,30,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,0,False
