date,DLTR,isPartial
2013-06-29,56,False
2013-06-30,0,False
2013-07-01,0,False
2013-07-02,23,False
2013-07-03,23,False
2013-07-04,0,False
2013-07-05,25,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,46,False
2013-07-09,46,False
2013-07-10,23,False
2013-07-11,23,False
2013-07-12,37,False
2013-07-13,0,False
2013-07-14,56,False
2013-07-15,23,False
2013-07-16,34,False
2013-07-17,70,False
2013-07-18,47,False
2013-07-19,36,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,0,False
2013-07-23,23,False
2013-07-24,0,False
2013-07-25,23,False
2013-07-26,36,False
2013-07-27,28,False
2013-07-28,0,False
2013-07-29,23,False
2013-07-30,0,False
2013-07-31,23,False
2013-08-01,23,False
2013-08-02,0,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,35,False
2013-08-06,23,False
2013-08-07,0,False
2013-08-08,36,False
2013-08-09,25,False
2013-08-10,0,False
2013-08-11,28,False
2013-08-12,46,False
2013-08-13,23,False
2013-08-14,0,False
2013-08-15,49,False
2013-08-16,0,False
2013-08-17,28,False
2013-08-18,0,False
2013-08-19,34,False
2013-08-20,22,False
2013-08-21,23,False
2013-08-22,57,False
2013-08-23,0,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,22,False
2013-08-27,44,False
2013-08-28,22,False
2013-08-29,22,False
2013-08-30,24,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,23,False
2013-09-03,65,False
2013-09-04,22,False
2013-09-05,22,False
2013-09-06,0,False
2013-09-07,27,False
2013-09-08,0,False
2013-09-09,22,False
2013-09-10,0,False
2013-09-11,43,False
2013-09-12,44,False
2013-09-13,45,False
2013-09-14,26,False
2013-09-15,25,False
2013-09-16,21,False
2013-09-17,75,False
2013-09-18,22,False
2013-09-19,44,False
2013-09-20,46,False
2013-09-21,26,False
2013-09-22,25,False
2013-09-23,43,False
2013-09-24,32,False
2013-09-25,0,False
2013-09-26,44,False
2013-09-27,23,False
2013-09-28,39,False
2013-09-29,25,False
2013-09-30,21,False
2013-10-01,21,False
2013-10-02,22,False
2013-10-03,33,False
2013-10-04,56,False
2013-10-05,25,False
2013-10-06,25,False
2013-10-07,21,False
2013-10-08,43,False
2013-10-09,0,False
2013-10-10,22,False
2013-10-11,45,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,22,False
2013-10-15,44,False
2013-10-16,22,False
2013-10-17,0,False
2013-10-18,23,False
2013-10-19,51,False
2013-10-20,25,False
2013-10-21,21,False
2013-10-22,42,False
2013-10-23,21,False
2013-10-24,0,False
2013-10-25,22,False
2013-10-26,26,False
2013-10-27,0,False
2013-10-28,62,False
2013-10-29,21,False
2013-10-30,53,False
2013-10-31,22,False
2013-11-01,23,False
2013-11-02,25,False
2013-11-03,25,False
2013-11-04,42,False
2013-11-05,21,False
2013-11-06,21,False
2013-11-07,43,False
2013-11-08,33,False
2013-11-09,25,False
2013-11-10,0,False
2013-11-11,21,False
2013-11-12,42,False
2013-11-13,21,False
2013-11-14,32,False
2013-11-15,45,False
2013-11-16,0,False
2013-11-17,24,False
2013-11-18,21,False
2013-11-19,42,False
2013-11-20,0,False
2013-11-21,74,False
2013-11-22,33,False
2013-11-23,50,False
2013-11-24,0,False
2013-11-25,41,False
2013-11-26,31,False
2013-11-27,31,False
2013-11-28,22,False
2013-11-29,22,False
2013-11-30,0,False
2013-12-01,47,False
2013-12-02,20,False
2013-12-03,31,False
