date,DLTR,isPartial
2017-10-06,11,False
2017-10-07,6,False
2017-10-08,0,False
2017-10-09,15,False
2017-10-10,5,False
2017-10-11,20,False
2017-10-12,10,False
2017-10-13,10,False
2017-10-14,0,False
2017-10-15,0,False
2017-10-16,15,False
2017-10-17,0,False
2017-10-18,5,False
2017-10-19,0,False
2017-10-20,16,False
2017-10-21,6,False
2017-10-22,0,False
2017-10-23,5,False
2017-10-24,5,False
2017-10-25,5,False
2017-10-26,5,False
2017-10-27,11,False
2017-10-28,0,False
2017-10-29,6,False
2017-10-30,10,False
2017-10-31,10,False
2017-11-01,21,False
2017-11-02,5,False
2017-11-03,10,False
2017-11-04,11,False
2017-11-05,6,False
2017-11-06,20,False
2017-11-07,5,False
2017-11-08,15,False
2017-11-09,15,False
2017-11-10,31,False
2017-11-11,0,False
2017-11-12,6,False
2017-11-13,10,False
2017-11-14,10,False
2017-11-15,15,False
2017-11-16,10,False
2017-11-17,5,False
2017-11-18,11,False
2017-11-19,6,False
2017-11-20,15,False
2017-11-21,74,False
2017-11-22,30,False
2017-11-23,10,False
2017-11-24,15,False
2017-11-25,6,False
2017-11-26,11,False
2017-11-27,34,False
2017-11-28,5,False
2017-11-29,25,False
2017-11-30,15,False
2017-12-01,10,False
2017-12-02,6,False
2017-12-03,6,False
2017-12-04,24,False
2017-12-05,10,False
2017-12-06,15,False
2017-12-07,15,False
2017-12-08,26,False
2017-12-09,0,False
2017-12-10,6,False
2017-12-11,5,False
2017-12-12,15,False
2017-12-13,20,False
2017-12-14,0,False
2017-12-15,11,False
2017-12-16,0,False
2017-12-17,11,False
2017-12-18,10,False
2017-12-19,15,False
2017-12-20,5,False
2017-12-21,0,False
2017-12-22,0,False
2017-12-23,12,False
2017-12-24,0,False
2017-12-25,6,False
2017-12-26,11,False
2017-12-27,16,False
2017-12-28,5,False
2017-12-29,11,False
2017-12-30,6,False
2017-12-31,0,False
2018-01-01,0,False
2018-01-02,10,False
2018-01-03,15,False
2018-01-04,10,False
2018-01-05,15,False
2018-01-06,6,False
2018-01-07,6,False
2018-01-08,15,False
2018-01-09,5,False
2018-01-10,15,False
2018-01-11,0,False
2018-01-12,20,False
2018-01-13,0,False
2018-01-14,6,False
2018-01-15,5,False
2018-01-16,19,False
2018-01-17,5,False
2018-01-18,14,False
2018-01-19,15,False
2018-01-20,5,False
2018-01-21,11,False
2018-01-22,5,False
2018-01-23,10,False
2018-01-24,9,False
2018-01-25,0,False
2018-01-26,0,False
2018-01-27,0,False
2018-01-28,0,False
2018-01-29,5,False
2018-01-30,0,False
2018-01-31,19,False
2018-02-01,10,False
2018-02-02,5,False
2018-02-03,0,False
2018-02-04,0,False
2018-02-05,19,False
2018-02-06,14,False
2018-02-07,19,False
2018-02-08,19,False
2018-02-09,5,False
2018-02-10,11,False
2018-02-11,0,False
2018-02-12,24,False
2018-02-13,19,False
2018-02-14,19,False
2018-02-15,5,False
2018-02-16,10,False
2018-02-17,11,False
2018-02-18,0,False
2018-02-19,10,False
2018-02-20,5,False
2018-02-21,0,False
2018-02-22,5,False
2018-02-23,10,False
2018-02-24,11,False
2018-02-25,0,False
2018-02-26,5,False
2018-02-27,19,False
2018-02-28,0,False
2018-03-01,14,False
2018-03-02,20,False
2018-03-03,0,False
2018-03-04,5,False
2018-03-05,23,False
2018-03-06,9,False
2018-03-07,100,False
2018-03-08,58,False
2018-03-09,40,False
2018-03-10,16,False
2018-03-11,5,False
2018-03-12,24,False
2018-03-13,14,False
2018-03-14,42,False
2018-03-15,19,False
2018-03-16,0,False
2018-03-17,5,False
2018-03-18,0,False
2018-03-19,10,False
2018-03-20,14,False
2018-03-21,24,False
2018-03-22,5,False
2018-03-23,15,False
2018-03-24,0,False
2018-03-25,6,False
2018-03-26,29,False
2018-03-27,10,False
2018-03-28,20,False
2018-03-29,10,False
2018-03-30,5,False
2018-03-31,0,False
2018-04-01,0,False
2018-04-02,5,False
2018-04-03,19,False
2018-04-04,14,False
2018-04-05,5,False
2018-04-06,35,False
2018-04-07,0,False
2018-04-08,0,False
2018-04-09,5,False
2018-04-10,9,False
2018-04-11,9,False
2018-04-12,19,False
2018-04-13,20,False
2018-04-14,17,False
2018-04-15,5,False
2018-04-16,19,False
2018-04-17,10,False
2018-04-18,14,False
2018-04-19,10,False
2018-04-20,5,False
2018-04-21,6,False
2018-04-22,0,False
2018-04-23,14,False
2018-04-24,0,False
2018-04-25,10,False
2018-04-26,14,False
2018-04-27,15,False
2018-04-28,6,False
2018-04-29,0,False
2018-04-30,19,False
2018-05-01,5,False
2018-05-02,5,False
2018-05-03,0,False
2018-05-04,5,False
2018-05-05,0,False
2018-05-06,0,False
2018-05-07,14,False
2018-05-08,24,False
2018-05-09,5,False
2018-05-10,5,False
2018-05-11,15,False
2018-05-12,0,False
2018-05-13,0,False
2018-05-14,14,False
2018-05-15,5,False
2018-05-16,5,False
2018-05-17,0,False
2018-05-18,0,False
2018-05-19,0,False
2018-05-20,0,False
2018-05-21,10,False
2018-05-22,19,False
2018-05-23,19,False
2018-05-24,0,False
2018-05-25,10,False
2018-05-26,0,False
2018-05-27,6,False
2018-05-28,5,False
2018-05-29,19,False
2018-05-30,20,False
2018-05-31,65,False
2018-06-01,46,False
