date,DLTR,isPartial
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,50,False
2015-12-01,0,False
2015-12-02,0,False
2015-12-03,13,False
2015-12-04,0,False
2015-12-05,0,False
2015-12-06,0,False
2015-12-07,77,False
2015-12-08,13,False
2015-12-09,13,False
2015-12-10,39,False
2015-12-11,13,False
2015-12-12,15,False
2015-12-13,15,False
2015-12-14,13,False
2015-12-15,0,False
2015-12-16,0,False
2015-12-17,13,False
2015-12-18,14,False
2015-12-19,16,False
2015-12-20,0,False
2015-12-21,27,False
2015-12-22,28,False
2015-12-23,14,False
2015-12-24,16,False
2015-12-25,0,False
2015-12-26,0,False
2015-12-27,0,False
2015-12-28,42,False
2015-12-29,14,False
2015-12-30,14,False
2015-12-31,16,False
2016-01-01,0,False
2016-01-02,16,False
2016-01-03,0,False
2016-01-04,14,False
2016-01-05,27,False
2016-01-06,28,False
2016-01-07,28,False
2016-01-08,85,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,13,False
2016-01-12,0,False
2016-01-13,0,False
2016-01-14,40,False
2016-01-15,28,False
2016-01-16,0,False
2016-01-17,15,False
2016-01-18,14,False
2016-01-19,13,False
2016-01-20,27,False
2016-01-21,0,False
2016-01-22,28,False
2016-01-23,31,False
2016-01-24,0,False
2016-01-25,0,False
2016-01-26,0,False
2016-01-27,0,False
2016-01-28,27,False
2016-01-29,42,False
2016-01-30,0,False
2016-01-31,15,False
2016-02-01,0,False
2016-02-02,13,False
2016-02-03,0,False
2016-02-04,14,False
2016-02-05,14,False
2016-02-06,16,False
2016-02-07,0,False
2016-02-08,41,False
2016-02-09,54,False
2016-02-10,13,False
2016-02-11,27,False
2016-02-12,0,False
2016-02-13,31,False
2016-02-14,0,False
2016-02-15,13,False
2016-02-16,13,False
2016-02-17,80,False
2016-02-18,27,False
2016-02-19,55,False
2016-02-20,0,False
2016-02-21,0,False
2016-02-22,39,False
2016-02-23,0,False
2016-02-24,13,False
2016-02-25,40,False
2016-02-26,0,False
2016-02-27,30,False
2016-02-28,30,False
2016-02-29,51,False
2016-03-01,39,False
2016-03-02,26,False
2016-03-03,40,False
2016-03-04,41,False
2016-03-05,15,False
2016-03-06,0,False
2016-03-07,13,False
2016-03-08,13,False
2016-03-09,40,False
2016-03-10,27,False
2016-03-11,41,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,26,False
2016-03-15,0,False
2016-03-16,13,False
2016-03-17,14,False
2016-03-18,14,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,0,False
2016-03-22,27,False
2016-03-23,0,False
2016-03-24,57,False
2016-03-25,15,False
2016-03-26,0,False
2016-03-27,0,False
2016-03-28,14,False
2016-03-29,13,False
2016-03-30,27,False
2016-03-31,13,False
2016-04-01,14,False
2016-04-02,0,False
2016-04-03,15,False
2016-04-04,13,False
2016-04-05,13,False
2016-04-06,27,False
2016-04-07,0,False
2016-04-08,28,False
2016-04-09,16,False
2016-04-10,15,False
2016-04-11,13,False
2016-04-12,40,False
2016-04-13,13,False
2016-04-14,0,False
2016-04-15,14,False
2016-04-16,16,False
2016-04-17,0,False
2016-04-18,0,False
2016-04-19,13,False
2016-04-20,13,False
2016-04-21,0,False
2016-04-22,28,False
2016-04-23,0,False
2016-04-24,15,False
2016-04-25,26,False
2016-04-26,0,False
2016-04-27,0,False
2016-04-28,27,False
2016-04-29,0,False
2016-04-30,0,False
2016-05-01,0,False
2016-05-02,27,False
2016-05-03,13,False
2016-05-04,0,False
