date,JD,isPartial
2011-01-01,87,False
2011-01-02,97,False
2011-01-03,92,False
2011-01-04,86,False
2011-01-05,84,False
2011-01-06,76,False
2011-01-07,80,False
2011-01-08,85,False
2011-01-09,81,False
2011-01-10,87,False
2011-01-11,84,False
2011-01-12,81,False
2011-01-13,79,False
2011-01-14,80,False
2011-01-15,82,False
2011-01-16,86,False
2011-01-17,79,False
2011-01-18,74,False
2011-01-19,79,False
2011-01-20,85,False
2011-01-21,73,False
2011-01-22,81,False
2011-01-23,86,False
2011-01-24,78,False
2011-01-25,79,False
2011-01-26,91,False
2011-01-27,85,False
2011-01-28,82,False
2011-01-29,87,False
2011-01-30,86,False
2011-01-31,75,False
2011-02-01,84,False
2011-02-02,83,False
2011-02-03,86,False
2011-02-04,89,False
2011-02-05,84,False
2011-02-06,80,False
2011-02-07,85,False
2011-02-08,83,False
2011-02-09,83,False
2011-02-10,75,False
2011-02-11,74,False
2011-02-12,77,False
2011-02-13,79,False
2011-02-14,76,False
2011-02-15,85,False
2011-02-16,70,False
2011-02-17,77,False
2011-02-18,75,False
2011-02-19,84,False
2011-02-20,87,False
2011-02-21,76,False
2011-02-22,84,False
2011-02-23,79,False
2011-02-24,75,False
2011-02-25,77,False
2011-02-26,100,False
2011-02-27,81,False
2011-02-28,81,False
2011-03-01,85,False
2011-03-02,77,False
2011-03-03,76,False
2011-03-04,75,False
2011-03-05,82,False
2011-03-06,78,False
2011-03-07,82,False
2011-03-08,76,False
2011-03-09,81,False
2011-03-10,74,False
2011-03-11,82,False
2011-03-12,67,False
2011-03-13,71,False
2011-03-14,78,False
2011-03-15,81,False
2011-03-16,80,False
2011-03-17,85,False
2011-03-18,79,False
2011-03-19,81,False
2011-03-20,82,False
2011-03-21,81,False
2011-03-22,84,False
2011-03-23,88,False
2011-03-24,83,False
2011-03-25,84,False
2011-03-26,76,False
2011-03-27,83,False
2011-03-28,75,False
2011-03-29,77,False
2011-03-30,77,False
2011-03-31,87,False
2011-04-01,88,False
2011-04-02,81,False
2011-04-03,86,False
2011-04-04,82,False
2011-04-05,77,False
2011-04-06,80,False
2011-04-07,86,False
2011-04-08,77,False
2011-04-09,79,False
2011-04-10,77,False
2011-04-11,86,False
2011-04-12,78,False
2011-04-13,91,False
2011-04-14,82,False
2011-04-15,86,False
2011-04-16,84,False
2011-04-17,78,False
2011-04-18,87,False
2011-04-19,80,False
2011-04-20,86,False
2011-04-21,82,False
2011-04-22,86,False
2011-04-23,86,False
2011-04-24,90,False
2011-04-25,72,False
2011-04-26,74,False
2011-04-27,76,False
2011-04-28,78,False
2011-04-29,71,False
2011-04-30,76,False
2011-05-01,82,False
2011-05-02,69,False
2011-05-03,78,False
2011-05-04,72,False
2011-05-05,77,False
2011-05-06,77,False
2011-05-07,88,False
2011-05-08,84,False
2011-05-09,83,False
2011-05-10,77,False
2011-05-11,83,False
2011-05-12,89,False
2011-05-13,81,False
2011-05-14,87,False
2011-05-15,84,False
2011-05-16,83,False
2011-05-17,79,False
2011-05-18,78,False
2011-05-19,81,False
2011-05-20,85,False
2011-05-21,84,False
2011-05-22,89,False
2011-05-23,83,False
2011-05-24,83,False
2011-05-25,86,False
2011-05-26,93,False
2011-05-27,82,False
2011-05-28,89,False
2011-05-29,82,False
2011-05-30,86,False
2011-05-31,87,False
2011-06-01,85,False
2011-06-02,84,False
2011-06-03,77,False
2011-06-04,84,False
2011-06-05,88,False
2011-06-06,80,False
2011-06-07,81,False
2011-06-08,85,False
2011-06-09,82,False
2011-06-10,83,False
2011-06-11,81,False
2011-06-12,89,False
2011-06-13,92,False
2011-06-14,86,False
2011-06-15,80,False
2011-06-16,94,False
2011-06-17,88,False
2011-06-18,88,False
2011-06-19,90,False
2011-06-20,83,False
2011-06-21,91,False
2011-06-22,96,False
2011-06-23,95,False
2011-06-24,92,False
2011-06-25,100,False
2011-06-26,94,False
2011-06-27,89,False
2011-06-28,85,False
2011-06-29,85,False
2011-06-30,96,False
2011-07-01,89,False
2011-07-02,78,False
2011-07-03,91,False
2011-07-04,87,False
2011-07-05,93,False
2011-07-06,90,False
2011-07-07,84,False
2011-07-08,90,False
2011-07-09,96,False
2011-07-10,96,False
2011-07-11,82,False
2011-07-12,87,False
2011-07-13,85,False
2011-07-14,87,False
2011-07-15,92,False
2011-07-16,91,False
2011-07-17,96,False
2011-07-18,91,False
2011-07-19,87,False
2011-07-20,83,False
2011-07-21,88,False
2011-07-22,86,False
2011-07-23,83,False
2011-07-24,85,False
2011-07-25,87,False
2011-07-26,82,False
2011-07-27,88,False
2011-07-28,83,False
2011-07-29,80,False
2011-07-30,94,False
2011-07-31,81,False
2011-08-01,84,False
2011-08-02,88,False
2011-08-03,82,False
2011-08-04,88,False
2011-08-05,83,False
2011-08-06,86,False
2011-08-07,84,False
2011-08-08,95,False
2011-08-09,86,False
2011-08-10,90,False
2011-08-11,88,False
2011-08-12,93,False
2011-08-13,99,False
2011-08-14,93,False
2011-08-15,94,False
2011-08-16,91,False
2011-08-17,93,False
2011-08-18,86,False
2011-08-19,86,False
2011-08-20,89,False
2011-08-21,93,False
2011-08-22,83,False
2011-08-23,92,False
2011-08-24,87,False
2011-08-25,85,False
2011-08-26,88,False
2011-08-27,82,False
2011-08-28,85,False
2011-08-29,90,False
2011-08-30,95,False
2011-08-31,88,False
2011-09-01,88,False
2011-09-02,86,False
2011-09-03,87,False
2011-09-04,100,False
2011-09-05,87,False
2011-09-06,87,False
2011-09-07,80,False
2011-09-08,90,False
2011-09-09,79,False
2011-09-10,93,False
2011-09-11,88,False
2011-09-12,74,False
2011-09-13,84,False
2011-09-14,78,False
2011-09-15,77,False
2011-09-16,77,False
2011-09-17,88,False
2011-09-18,76,False
