date,JD,isPartial
2016-09-11,36,False
2016-09-12,34,False
2016-09-13,32,False
2016-09-14,33,False
2016-09-15,33,False
2016-09-16,33,False
2016-09-17,37,False
2016-09-18,36,False
2016-09-19,35,False
2016-09-20,32,False
2016-09-21,36,False
2016-09-22,34,False
2016-09-23,36,False
2016-09-24,44,False
2016-09-25,40,False
2016-09-26,37,False
2016-09-27,34,False
2016-09-28,36,False
2016-09-29,36,False
2016-09-30,35,False
2016-10-01,38,False
2016-10-02,40,False
2016-10-03,36,False
2016-10-04,33,False
2016-10-05,33,False
2016-10-06,34,False
2016-10-07,34,False
2016-10-08,39,False
2016-10-09,42,False
2016-10-10,34,False
2016-10-11,35,False
2016-10-12,36,False
2016-10-13,36,False
2016-10-14,38,False
2016-10-15,40,False
2016-10-16,38,False
2016-10-17,35,False
2016-10-18,36,False
2016-10-19,34,False
2016-10-20,35,False
2016-10-21,37,False
2016-10-22,37,False
2016-10-23,38,False
2016-10-24,37,False
2016-10-25,38,False
2016-10-26,35,False
2016-10-27,39,False
2016-10-28,37,False
2016-10-29,37,False
2016-10-30,36,False
2016-10-31,33,False
2016-11-01,37,False
2016-11-02,39,False
2016-11-03,38,False
2016-11-04,37,False
2016-11-05,41,False
2016-11-06,42,False
2016-11-07,40,False
2016-11-08,40,False
2016-11-09,34,False
2016-11-10,39,False
2016-11-11,43,False
2016-11-12,48,False
2016-11-13,50,False
2016-11-14,42,False
2016-11-15,41,False
2016-11-16,42,False
2016-11-17,41,False
2016-11-18,44,False
2016-11-19,50,False
2016-11-20,54,False
2016-11-21,46,False
2016-11-22,45,False
2016-11-23,47,False
2016-11-24,57,False
2016-11-25,97,False
2016-11-26,64,False
2016-11-27,59,False
2016-11-28,52,False
2016-11-29,45,False
2016-11-30,48,False
2016-12-01,47,False
2016-12-02,43,False
2016-12-03,55,False
2016-12-04,52,False
2016-12-05,47,False
2016-12-06,49,False
2016-12-07,45,False
2016-12-08,48,False
2016-12-09,41,False
2016-12-10,48,False
2016-12-11,51,False
2016-12-12,46,False
2016-12-13,47,False
2016-12-14,48,False
2016-12-15,48,False
2016-12-16,46,False
2016-12-17,52,False
2016-12-18,55,False
2016-12-19,52,False
2016-12-20,50,False
2016-12-21,51,False
2016-12-22,50,False
2016-12-23,54,False
2016-12-24,56,False
2016-12-25,81,False
2016-12-26,100,False
2016-12-27,67,False
2016-12-28,60,False
2016-12-29,54,False
2016-12-30,51,False
2016-12-31,41,False
2017-01-01,45,False
2017-01-02,46,False
2017-01-03,43,False
2017-01-04,41,False
2017-01-05,37,False
2017-01-06,41,False
2017-01-07,41,False
2017-01-08,43,False
2017-01-09,37,False
2017-01-10,37,False
2017-01-11,37,False
2017-01-12,38,False
2017-01-13,39,False
2017-01-14,42,False
2017-01-15,41,False
2017-01-16,40,False
2017-01-17,35,False
2017-01-18,35,False
2017-01-19,37,False
2017-01-20,35,False
2017-01-21,39,False
2017-01-22,40,False
2017-01-23,36,False
2017-01-24,34,False
2017-01-25,37,False
2017-01-26,37,False
2017-01-27,37,False
2017-01-28,40,False
2017-01-29,39,False
2017-01-30,35,False
2017-01-31,36,False
2017-02-01,37,False
2017-02-02,34,False
2017-02-03,36,False
2017-02-04,39,False
2017-02-05,38,False
2017-02-06,34,False
2017-02-07,34,False
2017-02-08,34,False
2017-02-09,33,False
2017-02-10,35,False
2017-02-11,38,False
2017-02-12,39,False
2017-02-13,36,False
2017-02-14,34,False
2017-02-15,35,False
2017-02-16,36,False
2017-02-17,36,False
2017-02-18,36,False
2017-02-19,36,False
2017-02-20,35,False
2017-02-21,35,False
2017-02-22,35,False
2017-02-23,36,False
2017-02-24,36,False
2017-02-25,40,False
2017-02-26,37,False
2017-02-27,34,False
2017-02-28,36,False
2017-03-01,36,False
2017-03-02,36,False
2017-03-03,37,False
2017-03-04,40,False
2017-03-05,39,False
2017-03-06,34,False
2017-03-07,35,False
2017-03-08,33,False
2017-03-09,36,False
2017-03-10,35,False
2017-03-11,39,False
2017-03-12,40,False
2017-03-13,35,False
2017-03-14,35,False
2017-03-15,35,False
2017-03-16,37,False
2017-03-17,37,False
2017-03-18,41,False
2017-03-19,43,False
2017-03-20,40,False
2017-03-21,40,False
2017-03-22,37,False
2017-03-23,37,False
2017-03-24,40,False
2017-03-25,41,False
2017-03-26,42,False
2017-03-27,41,False
2017-03-28,39,False
2017-03-29,38,False
2017-03-30,41,False
2017-03-31,41,False
2017-04-01,44,False
2017-04-02,43,False
2017-04-03,41,False
2017-04-04,42,False
2017-04-05,41,False
2017-04-06,40,False
2017-04-07,38,False
2017-04-08,40,False
2017-04-09,41,False
2017-04-10,43,False
2017-04-11,42,False
2017-04-12,43,False
2017-04-13,44,False
2017-04-14,43,False
2017-04-15,43,False
2017-04-16,38,False
2017-04-17,42,False
2017-04-18,38,False
2017-04-19,36,False
2017-04-20,37,False
2017-04-21,40,False
2017-04-22,40,False
2017-04-23,39,False
2017-04-24,39,False
2017-04-25,40,False
2017-04-26,40,False
2017-04-27,40,False
2017-04-28,41,False
2017-04-29,44,False
2017-04-30,40,False
2017-05-01,45,False
2017-05-02,40,False
2017-05-03,40,False
2017-05-04,39,False
2017-05-05,39,False
2017-05-06,44,False
2017-05-07,44,False
2017-05-08,39,False
2017-05-09,39,False
2017-05-10,39,False
2017-05-11,40,False
2017-05-12,41,False
2017-05-13,43,False
2017-05-14,42,False
2017-05-15,41,False
2017-05-16,41,False
2017-05-17,40,False
2017-05-18,42,False
2017-05-19,41,False
2017-05-20,46,False
2017-05-21,45,False
2017-05-22,39,False
2017-05-23,37,False
2017-05-24,38,False
2017-05-25,39,False
2017-05-26,42,False
2017-05-27,43,False
2017-05-28,42,False
2017-05-29,45,False
