date,JD,isPartial
2015-08-18,38,False
2015-08-19,37,False
2015-08-20,37,False
2015-08-21,37,False
2015-08-22,38,False
2015-08-23,38,False
2015-08-24,38,False
2015-08-25,42,False
2015-08-26,40,False
2015-08-27,42,False
2015-08-28,39,False
2015-08-29,41,False
2015-08-30,41,False
2015-08-31,41,False
2015-09-01,41,False
2015-09-02,40,False
2015-09-03,36,False
2015-09-04,36,False
2015-09-05,37,False
2015-09-06,41,False
2015-09-07,34,False
2015-09-08,35,False
2015-09-09,37,False
2015-09-10,34,False
2015-09-11,35,False
2015-09-12,39,False
2015-09-13,36,False
2015-09-14,35,False
2015-09-15,35,False
2015-09-16,35,False
2015-09-17,34,False
2015-09-18,37,False
2015-09-19,38,False
2015-09-20,36,False
2015-09-21,33,False
2015-09-22,35,False
2015-09-23,35,False
2015-09-24,36,False
2015-09-25,34,False
2015-09-26,37,False
2015-09-27,37,False
2015-09-28,35,False
2015-09-29,36,False
2015-09-30,35,False
2015-10-01,35,False
2015-10-02,34,False
2015-10-03,37,False
2015-10-04,37,False
2015-10-05,34,False
2015-10-06,35,False
2015-10-07,36,False
2015-10-08,34,False
2015-10-09,35,False
2015-10-10,38,False
2015-10-11,38,False
2015-10-12,35,False
2015-10-13,34,False
2015-10-14,33,False
2015-10-15,34,False
2015-10-16,34,False
2015-10-17,36,False
2015-10-18,36,False
2015-10-19,35,False
2015-10-20,33,False
2015-10-21,33,False
2015-10-22,34,False
2015-10-23,37,False
2015-10-24,38,False
2015-10-25,38,False
2015-10-26,36,False
2015-10-27,35,False
2015-10-28,36,False
2015-10-29,38,False
2015-10-30,39,False
2015-10-31,32,False
2015-11-01,35,False
2015-11-02,37,False
2015-11-03,36,False
2015-11-04,37,False
2015-11-05,34,False
2015-11-06,36,False
2015-11-07,44,False
2015-11-08,45,False
2015-11-09,43,False
2015-11-10,41,False
2015-11-11,42,False
2015-11-12,38,False
2015-11-13,38,False
2015-11-14,40,False
2015-11-15,45,False
2015-11-16,40,False
2015-11-17,40,False
2015-11-18,40,False
2015-11-19,42,False
2015-11-20,43,False
2015-11-21,49,False
2015-11-22,52,False
2015-11-23,51,False
2015-11-24,45,False
2015-11-25,48,False
2015-11-26,62,False
2015-11-27,100,False
2015-11-28,59,False
2015-11-29,61,False
2015-11-30,51,False
2015-12-01,44,False
2015-12-02,44,False
2015-12-03,46,False
2015-12-04,45,False
2015-12-05,50,False
2015-12-06,52,False
2015-12-07,48,False
2015-12-08,43,False
2015-12-09,44,False
2015-12-10,45,False
2015-12-11,42,False
2015-12-12,49,False
2015-12-13,50,False
2015-12-14,47,False
2015-12-15,46,False
2015-12-16,45,False
2015-12-17,45,False
2015-12-18,47,False
2015-12-19,49,False
2015-12-20,47,False
2015-12-21,48,False
2015-12-22,46,False
2015-12-23,44,False
2015-12-24,38,False
2015-12-25,72,False
2015-12-26,90,False
2015-12-27,63,False
2015-12-28,53,False
2015-12-29,52,False
2015-12-30,46,False
2015-12-31,37,False
2016-01-01,42,False
2016-01-02,39,False
2016-01-03,37,False
2016-01-04,37,False
