date,JD,isPartial
2012-10-12,45,False
2012-10-13,49,False
2012-10-14,53,False
2012-10-15,50,False
2012-10-16,46,False
2012-10-17,49,False
2012-10-18,50,False
2012-10-19,52,False
2012-10-20,50,False
2012-10-21,55,False
2012-10-22,52,False
2012-10-23,47,False
2012-10-24,50,False
2012-10-25,51,False
2012-10-26,48,False
2012-10-27,53,False
2012-10-28,48,False
2012-10-29,50,False
2012-10-30,48,False
2012-10-31,49,False
2012-11-01,52,False
2012-11-02,47,False
2012-11-03,47,False
2012-11-04,49,False
2012-11-05,50,False
2012-11-06,47,False
2012-11-07,44,False
2012-11-08,51,False
2012-11-09,48,False
2012-11-10,46,False
2012-11-11,56,False
2012-11-12,55,False
2012-11-13,50,False
2012-11-14,54,False
2012-11-15,53,False
2012-11-16,48,False
2012-11-17,54,False
2012-11-18,51,False
2012-11-19,55,False
2012-11-20,54,False
2012-11-21,53,False
2012-11-22,50,False
2012-11-23,49,False
2012-11-24,58,False
2012-11-25,58,False
2012-11-26,51,False
2012-11-27,55,False
2012-11-28,54,False
2012-11-29,55,False
2012-11-30,55,False
2012-12-01,57,False
2012-12-02,66,False
2012-12-03,64,False
2012-12-04,59,False
2012-12-05,56,False
2012-12-06,56,False
2012-12-07,57,False
2012-12-08,64,False
2012-12-09,59,False
2012-12-10,60,False
2012-12-11,57,False
2012-12-12,56,False
2012-12-13,60,False
2012-12-14,59,False
2012-12-15,61,False
2012-12-16,62,False
2012-12-17,64,False
2012-12-18,61,False
2012-12-19,60,False
2012-12-20,62,False
2012-12-21,57,False
2012-12-22,59,False
2012-12-23,56,False
2012-12-24,51,False
2012-12-25,85,False
2012-12-26,100,False
2012-12-27,77,False
2012-12-28,71,False
2012-12-29,65,False
2012-12-30,55,False
2012-12-31,48,False
2013-01-01,52,False
2013-01-02,53,False
2013-01-03,52,False
2013-01-04,51,False
2013-01-05,45,False
2013-01-06,48,False
2013-01-07,48,False
2013-01-08,47,False
2013-01-09,45,False
2013-01-10,46,False
2013-01-11,46,False
2013-01-12,49,False
2013-01-13,44,False
2013-01-14,47,False
2013-01-15,46,False
2013-01-16,47,False
2013-01-17,44,False
2013-01-18,44,False
2013-01-19,44,False
2013-01-20,44,False
2013-01-21,46,False
2013-01-22,50,False
2013-01-23,45,False
2013-01-24,43,False
2013-01-25,48,False
2013-01-26,47,False
2013-01-27,46,False
2013-01-28,46,False
2013-01-29,46,False
2013-01-30,49,False
2013-01-31,44,False
2013-02-01,47,False
2013-02-02,46,False
2013-02-03,48,False
2013-02-04,45,False
2013-02-05,45,False
2013-02-06,46,False
2013-02-07,46,False
2013-02-08,46,False
2013-02-09,52,False
2013-02-10,53,False
2013-02-11,42,False
2013-02-12,45,False
2013-02-13,48,False
2013-02-14,43,False
2013-02-15,46,False
2013-02-16,47,False
2013-02-17,47,False
2013-02-18,48,False
2013-02-19,52,False
2013-02-20,45,False
2013-02-21,47,False
2013-02-22,48,False
2013-02-23,45,False
2013-02-24,46,False
2013-02-25,45,False
2013-02-26,48,False
2013-02-27,45,False
2013-02-28,46,False
2013-03-01,48,False
2013-03-02,49,False
2013-03-03,50,False
2013-03-04,50,False
2013-03-05,47,False
2013-03-06,42,False
2013-03-07,48,False
2013-03-08,45,False
2013-03-09,50,False
2013-03-10,52,False
2013-03-11,48,False
2013-03-12,44,False
2013-03-13,46,False
2013-03-14,49,False
2013-03-15,49,False
2013-03-16,49,False
2013-03-17,51,False
2013-03-18,52,False
2013-03-19,50,False
2013-03-20,53,False
2013-03-21,47,False
2013-03-22,50,False
2013-03-23,51,False
2013-03-24,57,False
2013-03-25,51,False
2013-03-26,55,False
2013-03-27,53,False
2013-03-28,55,False
