date,JD,isPartial
2017-06-13,78,False
2017-06-14,75,False
2017-06-15,79,False
2017-06-16,80,False
2017-06-17,90,False
2017-06-18,82,False
2017-06-19,78,False
2017-06-20,77,False
2017-06-21,72,False
2017-06-22,81,False
2017-06-23,83,False
2017-06-24,92,False
2017-06-25,87,False
2017-06-26,81,False
2017-06-27,79,False
2017-06-28,86,False
2017-06-29,84,False
2017-06-30,83,False
2017-07-01,90,False
2017-07-02,91,False
2017-07-03,80,False
2017-07-04,81,False
2017-07-05,76,False
2017-07-06,79,False
2017-07-07,71,False
2017-07-08,79,False
2017-07-09,84,False
2017-07-10,81,False
2017-07-11,78,False
2017-07-12,75,False
2017-07-13,81,False
2017-07-14,74,False
2017-07-15,80,False
2017-07-16,80,False
2017-07-17,78,False
2017-07-18,84,False
2017-07-19,88,False
2017-07-20,84,False
2017-07-21,73,False
2017-07-22,79,False
2017-07-23,84,False
2017-07-24,78,False
2017-07-25,73,False
2017-07-26,79,False
2017-07-27,82,False
2017-07-28,85,False
2017-07-29,77,False
2017-07-30,81,False
2017-07-31,81,False
2017-08-01,79,False
2017-08-02,77,False
2017-08-03,78,False
2017-08-04,77,False
2017-08-05,78,False
2017-08-06,81,False
2017-08-07,79,False
2017-08-08,79,False
2017-08-09,77,False
2017-08-10,77,False
2017-08-11,81,False
2017-08-12,79,False
2017-08-13,73,False
2017-08-14,81,False
2017-08-15,77,False
2017-08-16,76,False
2017-08-17,82,False
2017-08-18,79,False
2017-08-19,80,False
2017-08-20,77,False
2017-08-21,75,False
2017-08-22,75,False
2017-08-23,77,False
2017-08-24,76,False
2017-08-25,83,False
2017-08-26,77,False
2017-08-27,68,False
2017-08-28,76,False
2017-08-29,82,False
2017-08-30,86,False
2017-08-31,88,False
2017-09-01,87,False
2017-09-02,88,False
2017-09-03,96,False
2017-09-04,80,False
2017-09-05,91,False
2017-09-06,74,False
2017-09-07,71,False
2017-09-08,72,False
2017-09-09,82,False
2017-09-10,82,False
2017-09-11,76,False
2017-09-12,73,False
2017-09-13,73,False
2017-09-14,71,False
2017-09-15,72,False
2017-09-16,85,False
2017-09-17,84,False
2017-09-18,81,False
2017-09-19,74,False
2017-09-20,73,False
2017-09-21,75,False
2017-09-22,72,False
2017-09-23,83,False
2017-09-24,86,False
2017-09-25,75,False
2017-09-26,78,False
2017-09-27,79,False
2017-09-28,77,False
2017-09-29,78,False
2017-09-30,87,False
2017-10-01,87,False
2017-10-02,80,False
2017-10-03,79,False
2017-10-04,78,False
2017-10-05,80,False
2017-10-06,77,False
