date,JD,isPartial
2011-05-11,59,False
2011-05-12,60,False
2011-05-13,61,False
2011-05-14,62,False
2011-05-15,67,False
2011-05-16,59,False
2011-05-17,56,False
2011-05-18,54,False
2011-05-19,56,False
2011-05-20,59,False
2011-05-21,66,False
2011-05-22,66,False
2011-05-23,54,False
2011-05-24,58,False
2011-05-25,59,False
2011-05-26,68,False
2011-05-27,62,False
2011-05-28,60,False
2011-05-29,59,False
2011-05-30,59,False
2011-05-31,62,False
2011-06-01,62,False
2011-06-02,65,False
2011-06-03,56,False
2011-06-04,60,False
2011-06-05,63,False
2011-06-06,55,False
2011-06-07,63,False
2011-06-08,59,False
2011-06-09,57,False
2011-06-10,59,False
2011-06-11,62,False
2011-06-12,63,False
2011-06-13,60,False
2011-06-14,56,False
2011-06-15,57,False
2011-06-16,65,False
2011-06-17,60,False
2011-06-18,57,False
2011-06-19,63,False
2011-06-20,63,False
2011-06-21,62,False
2011-06-22,67,False
2011-06-23,68,False
2011-06-24,67,False
2011-06-25,70,False
2011-06-26,68,False
2011-06-27,67,False
2011-06-28,62,False
2011-06-29,61,False
2011-06-30,67,False
2011-07-01,68,False
2011-07-02,59,False
2011-07-03,63,False
2011-07-04,65,False
2011-07-05,64,False
2011-07-06,65,False
2011-07-07,58,False
2011-07-08,60,False
2011-07-09,68,False
2011-07-10,66,False
2011-07-11,57,False
2011-07-12,57,False
2011-07-13,61,False
2011-07-14,61,False
2011-07-15,66,False
2011-07-16,64,False
2011-07-17,69,False
2011-07-18,67,False
2011-07-19,63,False
2011-07-20,65,False
2011-07-21,66,False
2011-07-22,62,False
2011-07-23,63,False
2011-07-24,64,False
2011-07-25,63,False
2011-07-26,62,False
2011-07-27,62,False
2011-07-28,66,False
2011-07-29,57,False
2011-07-30,59,False
2011-07-31,57,False
2011-08-01,58,False
2011-08-02,63,False
2011-08-03,58,False
2011-08-04,65,False
2011-08-05,60,False
2011-08-06,58,False
2011-08-07,59,False
2011-08-08,64,False
2011-08-09,63,False
2011-08-10,64,False
2011-08-11,61,False
2011-08-12,67,False
2011-08-13,73,False
2011-08-14,66,False
2011-08-15,67,False
2011-08-16,67,False
2011-08-17,61,False
2011-08-18,65,False
2011-08-19,63,False
2011-08-20,64,False
2011-08-21,72,False
2011-08-22,61,False
2011-08-23,68,False
2011-08-24,66,False
2011-08-25,57,False
2011-08-26,64,False
2011-08-27,64,False
2011-08-28,63,False
2011-08-29,67,False
2011-08-30,73,False
2011-08-31,63,False
2011-09-01,62,False
2011-09-02,59,False
2011-09-03,67,False
2011-09-04,66,False
2011-09-05,63,False
2011-09-06,59,False
2011-09-07,54,False
2011-09-08,61,False
2011-09-09,59,False
2011-09-10,65,False
2011-09-11,69,False
2011-09-12,53,False
2011-09-13,59,False
2011-09-14,59,False
2011-09-15,63,False
2011-09-16,57,False
2011-09-17,64,False
2011-09-18,55,False
2011-09-19,57,False
2011-09-20,59,False
2011-09-21,59,False
2011-09-22,57,False
2011-09-23,56,False
2011-09-24,59,False
2011-09-25,60,False
2011-09-26,61,False
2011-09-27,61,False
2011-09-28,60,False
2011-09-29,55,False
2011-09-30,58,False
2011-10-01,57,False
2011-10-02,57,False
2011-10-03,59,False
2011-10-04,57,False
2011-10-05,62,False
2011-10-06,63,False
2011-10-07,62,False
2011-10-08,59,False
2011-10-09,64,False
2011-10-10,55,False
2011-10-11,60,False
2011-10-12,58,False
2011-10-13,57,False
2011-10-14,60,False
2011-10-15,59,False
2011-10-16,61,False
2011-10-17,62,False
2011-10-18,59,False
2011-10-19,60,False
2011-10-20,62,False
2011-10-21,60,False
2011-10-22,62,False
2011-10-23,58,False
2011-10-24,65,False
2011-10-25,66,False
2011-10-26,63,False
2011-10-27,65,False
2011-10-28,64,False
2011-10-29,63,False
2011-10-30,58,False
2011-10-31,60,False
2011-11-01,62,False
2011-11-02,60,False
2011-11-03,65,False
2011-11-04,60,False
2011-11-05,57,False
2011-11-06,64,False
2011-11-07,63,False
2011-11-08,57,False
2011-11-09,57,False
2011-11-10,53,False
2011-11-11,53,False
2011-11-12,55,False
2011-11-13,56,False
2011-11-14,54,False
2011-11-15,53,False
2011-11-16,62,False
2011-11-17,65,False
2011-11-18,56,False
2011-11-19,64,False
2011-11-20,66,False
2011-11-21,64,False
2011-11-22,58,False
2011-11-23,56,False
2011-11-24,63,False
2011-11-25,57,False
2011-11-26,65,False
2011-11-27,70,False
2011-11-28,67,False
2011-11-29,65,False
2011-11-30,65,False
2011-12-01,70,False
2011-12-02,70,False
2011-12-03,70,False
2011-12-04,69,False
2011-12-05,68,False
2011-12-06,70,False
2011-12-07,64,False
2011-12-08,67,False
2011-12-09,63,False
2011-12-10,65,False
2011-12-11,64,False
2011-12-12,70,False
2011-12-13,65,False
2011-12-14,68,False
2011-12-15,69,False
2011-12-16,68,False
2011-12-17,70,False
2011-12-18,63,False
2011-12-19,69,False
2011-12-20,65,False
2011-12-21,60,False
2011-12-22,62,False
2011-12-23,59,False
2011-12-24,49,False
2011-12-25,86,False
2011-12-26,100,False
2011-12-27,77,False
2011-12-28,75,False
2011-12-29,69,False
2011-12-30,69,False
2011-12-31,57,False
2012-01-01,54,False
2012-01-02,56,False
2012-01-03,56,False
2012-01-04,54,False
2012-01-05,58,False
2012-01-06,61,False
2012-01-07,58,False
2012-01-08,51,False
2012-01-09,63,False
2012-01-10,53,False
2012-01-11,52,False
2012-01-12,54,False
2012-01-13,54,False
2012-01-14,52,False
2012-01-15,52,False
2012-01-16,51,False
2012-01-17,57,False
2012-01-18,54,False
2012-01-19,56,False
2012-01-20,56,False
2012-01-21,56,False
2012-01-22,56,False
2012-01-23,55,False
2012-01-24,52,False
2012-01-25,51,False
2012-01-26,53,False
