date,JD,isPartial
2015-04-10,34,False
2015-04-11,34,False
2015-04-12,36,False
2015-04-13,33,False
2015-04-14,34,False
2015-04-15,35,False
2015-04-16,34,False
2015-04-17,33,False
2015-04-18,35,False
2015-04-19,37,False
2015-04-20,34,False
2015-04-21,31,False
2015-04-22,32,False
2015-04-23,35,False
2015-04-24,36,False
2015-04-25,38,False
2015-04-26,36,False
2015-04-27,35,False
2015-04-28,33,False
2015-04-29,35,False
2015-04-30,35,False
2015-05-01,34,False
2015-05-02,35,False
2015-05-03,35,False
2015-05-04,36,False
2015-05-05,34,False
2015-05-06,33,False
2015-05-07,34,False
2015-05-08,34,False
2015-05-09,39,False
2015-05-10,39,False
2015-05-11,37,False
2015-05-12,36,False
2015-05-13,35,False
2015-05-14,36,False
2015-05-15,34,False
2015-05-16,37,False
2015-05-17,36,False
2015-05-18,35,False
2015-05-19,37,False
2015-05-20,34,False
2015-05-21,32,False
2015-05-22,33,False
2015-05-23,38,False
2015-05-24,37,False
2015-05-25,34,False
2015-05-26,38,False
2015-05-27,33,False
2015-05-28,36,False
2015-05-29,37,False
2015-05-30,37,False
2015-05-31,37,False
2015-06-01,36,False
2015-06-02,35,False
2015-06-03,34,False
2015-06-04,34,False
2015-06-05,32,False
2015-06-06,34,False
2015-06-07,37,False
2015-06-08,34,False
2015-06-09,34,False
2015-06-10,34,False
2015-06-11,33,False
2015-06-12,34,False
2015-06-13,38,False
2015-06-14,41,False
2015-06-15,33,False
2015-06-16,35,False
2015-06-17,38,False
2015-06-18,39,False
2015-06-19,37,False
2015-06-20,41,False
2015-06-21,40,False
2015-06-22,38,False
2015-06-23,36,False
2015-06-24,36,False
2015-06-25,35,False
2015-06-26,37,False
2015-06-27,40,False
2015-06-28,40,False
2015-06-29,38,False
2015-06-30,37,False
2015-07-01,36,False
2015-07-02,33,False
2015-07-03,35,False
2015-07-04,39,False
2015-07-05,40,False
2015-07-06,36,False
2015-07-07,35,False
2015-07-08,35,False
2015-07-09,33,False
2015-07-10,35,False
2015-07-11,37,False
2015-07-12,40,False
2015-07-13,37,False
2015-07-14,37,False
2015-07-15,37,False
2015-07-16,35,False
2015-07-17,37,False
2015-07-18,38,False
2015-07-19,39,False
2015-07-20,38,False
2015-07-21,37,False
2015-07-22,40,False
2015-07-23,38,False
2015-07-24,35,False
2015-07-25,40,False
2015-07-26,39,False
2015-07-27,36,False
2015-07-28,37,False
2015-07-29,35,False
2015-07-30,36,False
2015-07-31,40,False
2015-08-01,39,False
2015-08-02,37,False
2015-08-03,37,False
2015-08-04,36,False
2015-08-05,37,False
2015-08-06,36,False
2015-08-07,34,False
2015-08-08,35,False
2015-08-09,37,False
2015-08-10,39,False
2015-08-11,34,False
2015-08-12,35,False
2015-08-13,36,False
2015-08-14,37,False
2015-08-15,37,False
2015-08-16,34,False
2015-08-17,37,False
2015-08-18,38,False
2015-08-19,36,False
2015-08-20,38,False
2015-08-21,37,False
2015-08-22,39,False
2015-08-23,36,False
2015-08-24,39,False
2015-08-25,41,False
2015-08-26,41,False
2015-08-27,38,False
2015-08-28,39,False
2015-08-29,39,False
2015-08-30,40,False
2015-08-31,41,False
2015-09-01,41,False
2015-09-02,38,False
2015-09-03,39,False
2015-09-04,36,False
2015-09-05,37,False
2015-09-06,39,False
2015-09-07,35,False
2015-09-08,38,False
2015-09-09,35,False
2015-09-10,33,False
2015-09-11,35,False
2015-09-12,37,False
2015-09-13,37,False
2015-09-14,35,False
2015-09-15,32,False
2015-09-16,34,False
2015-09-17,35,False
2015-09-18,34,False
2015-09-19,37,False
2015-09-20,38,False
2015-09-21,36,False
2015-09-22,34,False
2015-09-23,33,False
2015-09-24,34,False
2015-09-25,33,False
2015-09-26,39,False
2015-09-27,38,False
2015-09-28,35,False
2015-09-29,36,False
2015-09-30,34,False
2015-10-01,33,False
2015-10-02,35,False
2015-10-03,36,False
2015-10-04,38,False
2015-10-05,36,False
2015-10-06,35,False
2015-10-07,35,False
2015-10-08,33,False
2015-10-09,33,False
2015-10-10,37,False
2015-10-11,39,False
2015-10-12,36,False
2015-10-13,35,False
2015-10-14,32,False
2015-10-15,36,False
2015-10-16,34,False
2015-10-17,37,False
2015-10-18,36,False
2015-10-19,36,False
2015-10-20,33,False
2015-10-21,33,False
2015-10-22,34,False
2015-10-23,35,False
2015-10-24,38,False
2015-10-25,37,False
2015-10-26,36,False
2015-10-27,38,False
2015-10-28,39,False
2015-10-29,37,False
2015-10-30,37,False
2015-10-31,31,False
2015-11-01,35,False
2015-11-02,36,False
2015-11-03,37,False
2015-11-04,35,False
2015-11-05,36,False
2015-11-06,36,False
2015-11-07,40,False
2015-11-08,42,False
2015-11-09,42,False
2015-11-10,41,False
2015-11-11,40,False
2015-11-12,38,False
2015-11-13,39,False
2015-11-14,41,False
2015-11-15,44,False
2015-11-16,40,False
2015-11-17,39,False
2015-11-18,39,False
2015-11-19,41,False
2015-11-20,40,False
2015-11-21,47,False
2015-11-22,47,False
2015-11-23,50,False
2015-11-24,46,False
2015-11-25,46,False
2015-11-26,64,False
2015-11-27,100,False
2015-11-28,59,False
2015-11-29,59,False
2015-11-30,50,False
2015-12-01,45,False
2015-12-02,42,False
2015-12-03,47,False
2015-12-04,43,False
2015-12-05,50,False
2015-12-06,50,False
2015-12-07,47,False
2015-12-08,45,False
2015-12-09,43,False
2015-12-10,45,False
2015-12-11,43,False
2015-12-12,49,False
2015-12-13,48,False
2015-12-14,46,False
2015-12-15,49,False
2015-12-16,45,False
2015-12-17,45,False
2015-12-18,45,False
2015-12-19,49,False
2015-12-20,47,False
2015-12-21,47,False
2015-12-22,47,False
2015-12-23,44,False
2015-12-24,42,False
2015-12-25,72,False
2015-12-26,93,False
