date,JD,isPartial
2018-02-13,78,False
2018-02-14,76,False
2018-02-15,79,False
2018-02-16,82,False
2018-02-17,86,False
2018-02-18,83,False
2018-02-19,96,False
2018-02-20,97,False
2018-02-21,82,False
2018-02-22,81,False
2018-02-23,87,False
2018-02-24,89,False
2018-02-25,88,False
2018-02-26,96,False
2018-02-27,84,False
2018-02-28,80,False
2018-03-01,85,False
2018-03-02,85,False
2018-03-03,83,False
2018-03-04,90,False
2018-03-05,81,False
2018-03-06,77,False
2018-03-07,81,False
2018-03-08,80,False
2018-03-09,79,False
2018-03-10,83,False
2018-03-11,81,False
2018-03-12,80,False
2018-03-13,82,False
2018-03-14,78,False
2018-03-15,77,False
2018-03-16,80,False
2018-03-17,90,False
2018-03-18,87,False
2018-03-19,78,False
2018-03-20,82,False
2018-03-21,84,False
2018-03-22,90,False
2018-03-23,87,False
2018-03-24,93,False
2018-03-25,97,False
2018-03-26,94,False
2018-03-27,91,False
2018-03-28,92,False
2018-03-29,94,False
2018-03-30,99,False
2018-03-31,97,False
2018-04-01,93,False
2018-04-02,94,False
2018-04-03,90,False
2018-04-04,91,False
2018-04-05,93,False
2018-04-06,98,False
2018-04-07,100,False
2018-04-08,97,False
2018-04-09,93,False
2018-04-10,89,False
2018-04-11,84,False
2018-04-12,91,False
2018-04-13,96,False
2018-04-14,95,False
2018-04-15,96,False
2018-04-16,89,False
2018-04-17,88,False
2018-04-18,81,False
2018-04-19,79,False
2018-04-20,83,False
2018-04-21,95,False
2018-04-22,94,False
2018-04-23,87,False
2018-04-24,86,False
2018-04-25,87,False
2018-04-26,84,False
2018-04-27,89,False
2018-04-28,98,False
2018-04-29,97,False
2018-04-30,89,False
2018-05-01,91,False
2018-05-02,85,False
2018-05-03,84,False
2018-05-04,84,False
2018-05-05,89,False
2018-05-06,88,False
2018-05-07,91,False
2018-05-08,84,False
2018-05-09,80,False
2018-05-10,86,False
2018-05-11,87,False
2018-05-12,90,False
2018-05-13,90,False
2018-05-14,83,False
2018-05-15,87,False
2018-05-16,85,False
2018-05-17,82,False
2018-05-18,86,False
2018-05-19,80,False
2018-05-20,92,False
2018-05-21,93,False
2018-05-22,82,False
2018-05-23,84,False
2018-05-24,87,False
2018-05-25,90,False
2018-05-26,94,False
2018-05-27,87,False
2018-05-28,91,False
2018-05-29,90,False
2018-05-30,95,False
2018-05-31,94,False
2018-06-01,91,False
