stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.45841192906547,1.0049526978706969,0.9961688979884262,1.0103493203314566,64,18,47.701149425287355,13,25,1.02318017993258,1.03752188728435,1.04219126131444,0,119.93
AVP,0.385451398332926,1.0403233543433001,1.0313556876477943,1.008200495883611,10,2,22.839080459770116,2.8,87,0.831481481481482,0.846296296066667,0.812962962814815,0,5.4
AMGN,1.48299935995749,0.9962644474437742,0.9874465011109013,0.9909578203591706,83,12,56.91954022988506,9.5,19,1.01428070060365,1.0425507294108,1.07373518954693,0,171.559998
AMZN,2.16280840324439,0.9959209281427885,0.987142782214171,0.9671611588392119,47,5,57.45977011494253,7.9,43,1.02259331646697,1.01541858234208,1.01497907502388,0,841.840027
ATVI,2.08408616491895,0.9940797913149151,0.9853930122879914,1.0039203987264116,38,7,57.55172413793103,13.695652173913043,21,1.00044081992405,1.04187791602443,1.08970685706574,0,45.369999
AVGO,2.51569625517019,0.9993808507169261,0.990272371563042,0.9927066688337248,66,15,54.64367816091954,15.05,4,1.04601375408315,1.08970254962687,1.09779127316466,0,206.460007
BIDU,1.17866223113491,1.018290576819875,1.0094228147756754,1.0269326609092853,9,5,34.241379310344826,9.478260869565217,83,1.02679445661814,0.961169860233316,0.943851446921889,0,183.619995
BIIB,1.24659248211951,1.0099979041237914,1.0010828884347944,1.0090775021149752,47,8,43.47126436781609,6.25,45,0.984991401823932,1.01514527509354,1.00704272865238,0,292.5
BMRN,1.3401608788078,1.0132334921106407,1.004386396677349,1.0147291038727635,14,1,41.206896551724135,4.5,18,0.987468736555829,1.04380520979531,1.00904436084252,0,91.769997
CA,1.13057658054277,1.0100919034574591,1.0012459447733468,1.0147737946773665,52,11,44,12.26086956521739,30,1.02335852321212,1.0344065653548,1.03377525288995,0,31.68
CELG,1.58210035065175,1.0140241252018223,1.0049693419293746,1.0203875778719604,61,8,40.701149425287355,5.666666666666667,31,0.998252272318395,1.03362177780411,1.0605858671465,0,239.682399
CERN,1.1118051314028,1.0102875895018888,1.0015628819386504,1.0037416175277023,63,11,43.2183908045977,6.916666666666667,56,1.00597389467988,1.00651694434424,1.01086165747988,0,217.4255814
CHKP,1.51819334246855,1.0061429209775334,0.9972784682491164,1.0168930335272408,74,20,44.298850574712645,10.08695652173913,74,1.00357498481631,0.988778579571547,1.0014895825608,0,100.699997
CHTR,2.30273050862567,0.9913670622703885,0.9823813923151777,1.0116893106463534,56,11,56.57471264367816,7.846153846153846,46,1.0190625187019,1.014624978125,1.02153129714836,0,320.0
CMCSA,1.63265438224455,1.0032245332224021,0.9943615528812055,1.0060117721164124,68,11,52.91954022988506,9.23076923076923,82,0.988586989667858,0.972784079745139,0.980037939898678,0,76.449997
COST,1.4630711084565,1.0002009869949056,0.9914958671907952,0.9997989140390541,66,8,54.333333333333336,5.8,41,1.01107930813471,1.01798968516312,0.951113576349559,0,175.100006
CSCO,1.40917001353349,1.007271947504539,0.9985764066069388,1.0180946318158224,34,12,46.57471264367816,10.869565217391305,24,1.0306675003408,1.03818403689892,1.03277210034859,0,33.259998
CSX,1.73108997832542,1.0066002008635857,0.997545405655093,0.9889288537859718,26,5,44.7816091954023,5.9,26,1.02483167163045,1.03661611924795,1.0138888889813,0,140.8042893
CTRP,1.7331192372657,1.014314319298028,1.0054425575578232,1.0169123187727624,32,2,37.666666666666664,2.25,15,1.10098358460078,1.0487431692465,1.08546448048063,0,90.94024088
CTSH,1.25317580897233,1.002348385938738,0.9935986724723985,1.0016106758281202,65,16,45.67816091954023,14.478260869565217,27,1.01819744249371,1.03570818905447,1.0206008753908,0,116.7831911
CTXS,1.13150708216373,1.0157494342900177,1.0068559564822555,1.0208054529792894,15,3,35.44827586206897,10.652173913043478,64,1.00049733897103,0.99962702971528,1.0346885612347,0,80.43
DISCA,0.91916930267704,1.012347301050841,1.0034991098825334,1.0159788408890504,24,3,39.793103448275865,6.384615384615385,66,1.04690234511101,0.997899894526541,0.983549177253017,0,54.84118712
DISCK,0.972570435162817,1.0147267767596146,1.0060613120270967,1.0163920614431696,58,8,41.264367816091955,6.615384615384615,71,1.04121860213914,0.994982078822571,0.978853010734825,0,55.04100408
DISH,1.32247014427865,1.0154782154006585,1.0067907827218074,1.0248047417021466,35,3,38.85057471264368,5.538461538461538,77,1.01052126559413,0.986928104672847,1.00876771835842,0,62.73
DLTR,1.35165709232601,1.0181498781691554,1.0093676988987137,1.006523098152448,33,5,30.597701149425287,2.8,50,1.00279543892819,1.01232529940421,0.949428257426839,0,157.1168538
EA,2.18614671192944,1.0030531234747913,0.9943412065745802,1.0029100953344112,74,20,51.770114942528735,14.347826086956522,57,0.998517459265196,1.00638611036254,1.04401871310153,0,87.690002
EBAY,1.58256219731934,1.016659090153427,1.0079333222575735,1.0119879215365233,62,9,37.04597701149425,5.3,47,1.00265957438384,1.01447996412853,0.980200886649838,0,83.42334012
ESRX,1.04068775706113,1.0126389873970152,1.0037085445898437,1.016000810466352,28,5,38.60919540229885,4.666666666666667,28,1.0209589274137,1.03488360448445,0.957077148690164,0,69.660004
