stock,OPEN,average,Weighted Ave,Ind average,Self,Ind Self,ranked average,ranked Ind average,ranked 2 weeks,1 week,2 weeks,4 weeks,8 weeks,price
ACN,1.42168718803211,1.0175722888077554,0.9972438589597523,1.0221712647711942,71,19,49.49425287356322,13.434782608695652,72,0.992130647761421,1.00034208362407,0.975280071140265,1.0557693588842,116.910004
AVP,0.378313409474909,1.0428344457894443,1.021847252432871,1.0179813501222643,12,1,27.04597701149425,2.2,8,1.016981132,1.1075471693,1.11132075435849,0.8849056601773579,5.3
AMGN,1.31469672040878,1.023969550201183,1.0036978832918622,1.0133499517604636,15,3,42.50574712643678,6,45,1.04628844275918,1.02531399895074,1.03202058721778,1.15898486789942,152.089996
AMZN,1.94841329085275,1.0128759194246866,0.9925050016561027,1.011774187824672,17,1,52.59770114942529,6.9,18,1.05222904294332,1.07033315811654,1.0904547444167,1.12409180435817,758.390015
ATVI,1.68904231812017,1.0115799506037628,0.9913399536359286,1.014441234827885,75,21,52.793103448275865,15.521739130434783,20,1.04677731797943,1.06418278490617,1.0954582265014,1.25292357910523,36.77
AVGO,2.1720816945829,1.0083239894878653,0.9881141598401814,1.016443145855756,46,10,54.48275862068966,11.25,34,1.01391231923716,1.03820269385554,1.1358128950918,1.19740829666375,178.259995
BIDU,1.08956616084295,1.024000443016161,1.0034821053528664,1.022601674676026,27,6,43.86206896551724,13.73913043478261,19,1.0781194448421,1.06504061340595,1.03794030766501,1.03852947896706,169.740005
BIIB,1.24271417734994,1.0221285809775247,1.0016669020852116,1.0141444359161873,12,3,39.10344827586207,6.583333333333333,81,1.03371177722412,0.981377988938465,0.953393476354631,0.998833993249476,291.589996
BMRN,1.26991819211856,1.0319826169047204,1.0112137603498872,1.0248105828611545,13,2,31.413793103448278,5,70,1.05795769372027,1.00333487814468,1.01310946461698,1.05496779090259,86.959999
CA,1.14699274520417,1.0231368257715634,1.0027041532763294,1.0339028626849671,29,4,39.195402298850574,8.826086956521738,47,1.03422535879326,1.02271313060619,0.977286900598278,1.01617924749182,32.139999
CELG,1.56998698735593,1.024322526256909,1.0037582984825801,1.01358512875608,32,7,40.793103448275865,7.083333333333333,84,1.01970813519149,0.966621971525904,0.975511589840984,1.02314661240838,237.8472689
CERN,0.987823969903307,1.0207089534069445,1.0002685482208384,1.0151885289354516,38,4,40.758620689655174,5.75,13,1.01385484798598,1.07742458988103,1.09515072931547,1.13488179892199,193.1797173
CHKP,1.27425720529924,1.0185816155489196,0.9980854955733542,1.026334679025124,79,20,46.96551724137931,12.91304347826087,14,1.05217703726105,1.07548515412276,1.17581638060357,1.18256034703444,84.519997
