date,CTSH,isPartial
2013-11-06,45,False
2013-11-07,27,False
2013-11-08,23,False
2013-11-09,6,False
2013-11-10,6,False
2013-11-11,21,False
2013-11-12,48,False
2013-11-13,30,False
2013-11-14,19,False
2013-11-15,37,False
2013-11-16,16,False
2013-11-17,3,False
2013-11-18,32,False
2013-11-19,26,False
2013-11-20,29,False
2013-11-21,43,False
2013-11-22,30,False
2013-11-23,0,False
2013-11-24,0,False
2013-11-25,18,False
2013-11-26,26,False
2013-11-27,16,False
2013-11-28,9,False
2013-11-29,20,False
2013-11-30,3,False
2013-12-01,15,False
2013-12-02,8,False
2013-12-03,18,False
2013-12-04,29,False
2013-12-05,24,False
2013-12-06,22,False
2013-12-07,9,False
2013-12-08,6,False
2013-12-09,32,False
2013-12-10,21,False
2013-12-11,16,False
2013-12-12,5,False
2013-12-13,25,False
2013-12-14,10,False
2013-12-15,3,False
2013-12-16,22,False
2013-12-17,5,False
2013-12-18,11,False
2013-12-19,25,False
2013-12-20,27,False
2013-12-21,10,False
2013-12-22,3,False
2013-12-23,27,False
2013-12-24,17,False
2013-12-25,11,False
2013-12-26,28,False
2013-12-27,33,False
2013-12-28,3,False
2013-12-29,3,False
2013-12-30,26,False
2013-12-31,42,False
2014-01-01,17,False
2014-01-02,33,False
2014-01-03,14,False
2014-01-04,12,False
2014-01-05,9,False
2014-01-06,32,False
2014-01-07,16,False
2014-01-08,23,False
2014-01-09,18,False
2014-01-10,29,False
2014-01-11,18,False
2014-01-12,6,False
2014-01-13,23,False
2014-01-14,23,False
2014-01-15,18,False
2014-01-16,29,False
2014-01-17,22,False
2014-01-18,6,False
2014-01-19,3,False
2014-01-20,13,False
2014-01-21,8,False
2014-01-22,20,False
2014-01-23,18,False
2014-01-24,21,False
2014-01-25,9,False
2014-01-26,6,False
2014-01-27,33,False
2014-01-28,18,False
2014-01-29,36,False
2014-01-30,18,False
2014-01-31,19,False
2014-02-01,12,False
2014-02-02,6,False
2014-02-03,25,False
2014-02-04,10,False
2014-02-05,96,False
2014-02-06,42,False
2014-02-07,34,False
2014-02-08,9,False
2014-02-09,6,False
2014-02-10,23,False
2014-02-11,37,False
2014-02-12,20,False
2014-02-13,28,False
2014-02-14,26,False
2014-02-15,9,False
2014-02-16,0,False
2014-02-17,13,False
2014-02-18,30,False
2014-02-19,28,False
2014-02-20,18,False
2014-02-21,32,False
2014-02-22,6,False
2014-02-23,3,False
2014-02-24,32,False
2014-02-25,46,False
2014-02-26,35,False
2014-02-27,43,False
2014-02-28,27,False
2014-03-01,12,False
2014-03-02,9,False
2014-03-03,33,False
2014-03-04,36,False
2014-03-05,20,False
2014-03-06,33,False
2014-03-07,27,False
2014-03-08,12,False
2014-03-09,9,False
2014-03-10,100,False
2014-03-11,45,False
2014-03-12,57,False
2014-03-13,49,False
2014-03-14,37,False
2014-03-15,15,False
2014-03-16,12,False
2014-03-17,28,False
2014-03-18,30,False
2014-03-19,38,False
2014-03-20,8,False
2014-03-21,21,False
2014-03-22,3,False
2014-03-23,12,False
2014-03-24,25,False
2014-03-25,25,False
2014-03-26,20,False
2014-03-27,13,False
2014-03-28,29,False
2014-03-29,9,False
2014-03-30,3,False
