date,CTSH,isPartial
2012-10-12,13,False
2012-10-13,15,False
2012-10-14,7,False
2012-10-15,19,False
2012-10-16,31,False
2012-10-17,19,False
2012-10-18,25,False
2012-10-19,33,False
2012-10-20,15,False
2012-10-21,0,False
2012-10-22,43,False
2012-10-23,48,False
2012-10-24,44,False
2012-10-25,45,False
2012-10-26,34,False
2012-10-27,0,False
2012-10-28,7,False
2012-10-29,24,False
2012-10-30,36,False
2012-10-31,38,False
2012-11-01,33,False
2012-11-02,27,False
2012-11-03,22,False
2012-11-04,7,False
2012-11-05,24,False
2012-11-06,49,False
2012-11-07,72,False
2012-11-08,68,False
2012-11-09,59,False
2012-11-10,7,False
2012-11-11,22,False
2012-11-12,19,False
2012-11-13,31,False
2012-11-14,31,False
2012-11-15,51,False
2012-11-16,19,False
2012-11-17,7,False
2012-11-18,14,False
2012-11-19,36,False
2012-11-20,49,False
2012-11-21,31,False
2012-11-22,19,False
2012-11-23,19,False
2012-11-24,15,False
2012-11-25,0,False
2012-11-26,36,False
2012-11-27,30,False
2012-11-28,24,False
2012-11-29,30,False
2012-11-30,38,False
2012-12-01,14,False
2012-12-02,14,False
2012-12-03,30,False
2012-12-04,12,False
2012-12-05,60,False
2012-12-06,50,False
2012-12-07,13,False
2012-12-08,29,False
2012-12-09,21,False
2012-12-10,24,False
2012-12-11,42,False
2012-12-12,37,False
2012-12-13,6,False
2012-12-14,38,False
2012-12-15,15,False
2012-12-16,7,False
2012-12-17,48,False
2012-12-18,67,False
2012-12-19,19,False
2012-12-20,76,False
2012-12-21,53,False
2012-12-22,8,False
2012-12-23,0,False
2012-12-24,53,False
2012-12-25,16,False
2012-12-26,20,False
2012-12-27,33,False
2012-12-28,20,False
2012-12-29,7,False
2012-12-30,30,False
2012-12-31,22,False
2013-01-01,23,False
2013-01-02,82,False
2013-01-03,61,False
2013-01-04,37,False
2013-01-05,7,False
2013-01-06,7,False
2013-01-07,47,False
2013-01-08,65,False
2013-01-09,35,False
2013-01-10,64,False
2013-01-11,55,False
2013-01-12,21,False
2013-01-13,7,False
2013-01-14,69,False
2013-01-15,39,False
2013-01-16,46,False
2013-01-17,98,False
2013-01-18,36,False
2013-01-19,7,False
2013-01-20,20,False
2013-01-21,39,False
2013-01-22,74,False
2013-01-23,46,False
2013-01-24,35,False
2013-01-25,36,False
2013-01-26,27,False
2013-01-27,7,False
2013-01-28,23,False
2013-01-29,23,False
2013-01-30,28,False
2013-01-31,34,False
2013-02-01,42,False
2013-02-02,20,False
2013-02-03,27,False
2013-02-04,57,False
2013-02-05,28,False
2013-02-06,34,False
2013-02-07,93,False
2013-02-08,77,False
2013-02-09,48,False
2013-02-10,21,False
2013-02-11,70,False
2013-02-12,52,False
2013-02-13,57,False
2013-02-14,71,False
2013-02-15,42,False
2013-02-16,0,False
2013-02-17,7,False
2013-02-18,17,False
2013-02-19,51,False
2013-02-20,69,False
2013-02-21,45,False
2013-02-22,94,False
2013-02-23,13,False
2013-02-24,0,False
2013-02-25,38,False
2013-02-26,44,False
2013-02-27,33,False
2013-02-28,51,False
2013-03-01,52,False
2013-03-02,7,False
2013-03-03,0,False
2013-03-04,11,False
2013-03-05,33,False
2013-03-06,50,False
2013-03-07,51,False
2013-03-08,41,False
2013-03-09,13,False
2013-03-10,13,False
2013-03-11,55,False
2013-03-12,43,False
2013-03-13,44,False
2013-03-14,51,False
2013-03-15,23,False
2013-03-16,20,False
2013-03-17,0,False
2013-03-18,33,False
2013-03-19,27,False
2013-03-20,33,False
2013-03-21,39,False
2013-03-22,29,False
2013-03-23,0,False
2013-03-24,13,False
2013-03-25,33,False
2013-03-26,17,False
2013-03-27,28,False
2013-03-28,41,False
2013-03-29,13,False
2013-03-30,7,False
2013-03-31,7,False
2013-04-01,29,False
2013-04-02,44,False
2013-04-03,27,False
2013-04-04,22,False
2013-04-05,40,False
2013-04-06,20,False
2013-04-07,13,False
2013-04-08,49,False
2013-04-09,49,False
2013-04-10,38,False
2013-04-11,39,False
2013-04-12,58,False
2013-04-13,27,False
2013-04-14,7,False
2013-04-15,27,False
2013-04-16,49,False
2013-04-17,38,False
2013-04-18,67,False
2013-04-19,29,False
2013-04-20,7,False
2013-04-21,7,False
2013-04-22,44,False
2013-04-23,33,False
2013-04-24,39,False
2013-04-25,34,False
2013-04-26,52,False
2013-04-27,20,False
2013-04-28,13,False
2013-04-29,39,False
2013-04-30,45,False
2013-05-01,42,False
2013-05-02,46,False
2013-05-03,35,False
2013-05-04,14,False
2013-05-05,13,False
2013-05-06,50,False
2013-05-07,39,False
2013-05-08,95,False
2013-05-09,74,False
2013-05-10,47,False
2013-05-11,20,False
2013-05-12,20,False
2013-05-13,44,False
2013-05-14,54,False
2013-05-15,49,False
2013-05-16,100,False
2013-05-17,58,False
2013-05-18,7,False
2013-05-19,26,False
2013-05-20,33,False
2013-05-21,37,False
2013-05-22,38,False
2013-05-23,66,False
2013-05-24,58,False
2013-05-25,20,False
2013-05-26,7,False
2013-05-27,17,False
2013-05-28,48,False
2013-05-29,33,False
2013-05-30,61,False
2013-05-31,57,False
2013-06-01,32,False
2013-06-02,7,False
2013-06-03,38,False
2013-06-04,43,False
2013-06-05,11,False
2013-06-06,33,False
2013-06-07,40,False
2013-06-08,33,False
2013-06-09,13,False
2013-06-10,54,False
2013-06-11,38,False
2013-06-12,60,False
2013-06-13,27,False
2013-06-14,12,False
2013-06-15,20,False
2013-06-16,7,False
2013-06-17,87,False
2013-06-18,33,False
2013-06-19,27,False
2013-06-20,22,False
2013-06-21,41,False
2013-06-22,7,False
2013-06-23,7,False
2013-06-24,33,False
2013-06-25,33,False
2013-06-26,22,False
2013-06-27,61,False
2013-06-28,35,False
2013-06-29,14,False
