date,CTSH,isPartial
2010-08-24,18,False
2010-08-25,18,False
2010-08-26,36,False
2010-08-27,47,False
2010-08-28,0,False
2010-08-29,11,False
2010-08-30,9,False
2010-08-31,43,False
2010-09-01,26,False
2010-09-02,35,False
2010-09-03,28,False
2010-09-04,11,False
2010-09-05,0,False
2010-09-06,27,False
2010-09-07,34,False
2010-09-08,17,False
2010-09-09,53,False
2010-09-10,37,False
2010-09-11,22,False
2010-09-12,0,False
2010-09-13,26,False
2010-09-14,34,False
2010-09-15,17,False
2010-09-16,35,False
2010-09-17,36,False
2010-09-18,22,False
2010-09-19,22,False
2010-09-20,17,False
2010-09-21,26,False
2010-09-22,17,False
2010-09-23,25,False
2010-09-24,36,False
2010-09-25,32,False
2010-09-26,0,False
2010-09-27,25,False
2010-09-28,91,False
2010-09-29,49,False
2010-09-30,17,False
2010-10-01,62,False
2010-10-02,0,False
2010-10-03,21,False
2010-10-04,25,False
2010-10-05,75,False
2010-10-06,25,False
2010-10-07,53,False
2010-10-08,63,False
2010-10-09,0,False
2010-10-10,0,False
2010-10-11,60,False
2010-10-12,25,False
2010-10-13,42,False
2010-10-14,42,False
2010-10-15,35,False
2010-10-16,11,False
2010-10-17,10,False
2010-10-18,65,False
2010-10-19,32,False
2010-10-20,41,False
2010-10-21,42,False
2010-10-22,9,False
2010-10-23,0,False
2010-10-24,0,False
2010-10-25,41,False
2010-10-26,8,False
2010-10-27,32,False
2010-10-28,41,False
2010-10-29,26,False
2010-10-30,0,False
2010-10-31,0,False
2010-11-01,84,False
2010-11-02,80,False
2010-11-03,39,False
2010-11-04,32,False
2010-11-05,17,False
2010-11-06,10,False
2010-11-07,10,False
2010-11-08,31,False
2010-11-09,40,False
2010-11-10,56,False
2010-11-11,33,False
2010-11-12,17,False
2010-11-13,21,False
2010-11-14,0,False
2010-11-15,0,False
2010-11-16,24,False
2010-11-17,49,False
2010-11-18,24,False
2010-11-19,51,False
2010-11-20,10,False
2010-11-21,0,False
2010-11-22,16,False
2010-11-23,48,False
2010-11-24,24,False
2010-11-25,9,False
2010-11-26,9,False
2010-11-27,30,False
2010-11-28,10,False
2010-11-29,31,False
2010-11-30,39,False
2010-12-01,47,False
2010-12-02,47,False
2010-12-03,25,False
2010-12-04,20,False
2010-12-05,0,False
2010-12-06,40,False
2010-12-07,32,False
2010-12-08,24,False
2010-12-09,40,False
2010-12-10,8,False
2010-12-11,10,False
2010-12-12,10,False
2010-12-13,32,False
2010-12-14,31,False
2010-12-15,33,False
2010-12-16,49,False
2010-12-17,17,False
2010-12-18,0,False
2010-12-19,10,False
2010-12-20,65,False
2010-12-21,41,False
2010-12-22,34,False
2010-12-23,45,False
2010-12-24,32,False
2010-12-25,0,False
2010-12-26,11,False
2010-12-27,71,False
2010-12-28,26,False
2010-12-29,35,False
2010-12-30,9,False
2010-12-31,43,False
2011-01-01,12,False
2011-01-02,10,False
2011-01-03,49,False
2011-01-04,16,False
2011-01-05,55,False
2011-01-06,49,False
2011-01-07,58,False
2011-01-08,38,False
2011-01-09,0,False
2011-01-10,23,False
2011-01-11,67,False
2011-01-12,45,False
2011-01-13,23,False
2011-01-14,47,False
2011-01-15,9,False
2011-01-16,28,False
2011-01-17,15,False
2011-01-18,67,False
2011-01-19,30,False
2011-01-20,15,False
2011-01-21,23,False
2011-01-22,0,False
2011-01-23,9,False
2011-01-24,37,False
2011-01-25,15,False
2011-01-26,52,False
2011-01-27,15,False
2011-01-28,8,False
2011-01-29,0,False
2011-01-30,0,False
2011-01-31,56,False
2011-02-01,49,False
2011-02-02,29,False
2011-02-03,29,False
2011-02-04,38,False
2011-02-05,9,False
2011-02-06,9,False
2011-02-07,22,False
2011-02-08,51,False
2011-02-09,36,False
2011-02-10,45,False
2011-02-11,16,False
2011-02-12,28,False
2011-02-13,9,False
2011-02-14,66,False
2011-02-15,29,False
2011-02-16,36,False
2011-02-17,37,False
2011-02-18,61,False
2011-02-19,18,False
2011-02-20,18,False
2011-02-21,22,False
2011-02-22,21,False
2011-02-23,44,False
2011-02-24,44,False
2011-02-25,30,False
2011-02-26,18,False
2011-02-27,9,False
2011-02-28,21,False
2011-03-01,21,False
2011-03-02,29,False
2011-03-03,7,False
2011-03-04,8,False
2011-03-05,18,False
2011-03-06,27,False
2011-03-07,44,False
2011-03-08,66,False
2011-03-09,29,False
2011-03-10,22,False
2011-03-11,30,False
2011-03-12,9,False
2011-03-13,18,False
2011-03-14,15,False
2011-03-15,51,False
2011-03-16,21,False
2011-03-17,59,False
2011-03-18,15,False
2011-03-19,27,False
2011-03-20,0,False
2011-03-21,36,False
2011-03-22,57,False
2011-03-23,21,False
2011-03-24,22,False
2011-03-25,38,False
2011-03-26,9,False
2011-03-27,9,False
2011-03-28,28,False
2011-03-29,42,False
2011-03-30,29,False
2011-03-31,58,False
2011-04-01,45,False
2011-04-02,9,False
2011-04-03,18,False
2011-04-04,7,False
2011-04-05,50,False
2011-04-06,36,False
2011-04-07,44,False
2011-04-08,23,False
2011-04-09,37,False
2011-04-10,9,False
2011-04-11,43,False
2011-04-12,43,False
2011-04-13,36,False
2011-04-14,52,False
2011-04-15,54,False
2011-04-16,28,False
2011-04-17,9,False
2011-04-18,37,False
2011-04-19,37,False
2011-04-20,38,False
2011-04-21,40,False
2011-04-22,18,False
2011-04-23,10,False
2011-04-24,20,False
2011-04-25,64,False
2011-04-26,51,False
2011-04-27,14,False
2011-04-28,29,False
2011-04-29,23,False
2011-04-30,27,False
2011-05-01,18,False
2011-05-02,14,False
2011-05-03,100,False
2011-05-04,43,False
2011-05-05,51,False
2011-05-06,61,False
2011-05-07,0,False
2011-05-08,0,False
2011-05-09,35,False
2011-05-10,50,False
2011-05-11,21,False
