date,CTSH,isPartial
2013-02-19,55,False
2013-02-20,70,False
2013-02-21,23,False
2013-02-22,62,False
2013-02-23,16,False
2013-02-24,11,False
2013-02-25,31,False
2013-02-26,18,False
2013-02-27,50,False
2013-02-28,32,False
2013-03-01,29,False
2013-03-02,5,False
2013-03-03,5,False
2013-03-04,18,False
2013-03-05,41,False
2013-03-06,41,False
2013-03-07,60,False
2013-03-08,38,False
2013-03-09,21,False
2013-03-10,11,False
2013-03-11,54,False
2013-03-12,35,False
2013-03-13,40,False
2013-03-14,41,False
2013-03-15,19,False
2013-03-16,5,False
2013-03-17,16,False
2013-03-18,31,False
2013-03-19,22,False
2013-03-20,23,False
2013-03-21,36,False
2013-03-22,33,False
2013-03-23,5,False
2013-03-24,16,False
2013-03-25,13,False
2013-03-26,14,False
2013-03-27,28,False
2013-03-28,34,False
2013-03-29,10,False
2013-03-30,6,False
2013-03-31,6,False
2013-04-01,9,False
2013-04-02,31,False
2013-04-03,40,False
2013-04-04,18,False
2013-04-05,37,False
2013-04-06,0,False
2013-04-07,5,False
2013-04-08,31,False
2013-04-09,35,False
2013-04-10,23,False
2013-04-11,36,False
2013-04-12,42,False
2013-04-13,27,False
2013-04-14,22,False
2013-04-15,40,False
2013-04-16,45,False
2013-04-17,27,False
2013-04-18,27,False
2013-04-19,24,False
2013-04-20,0,False
2013-04-21,11,False
2013-04-22,22,False
2013-04-23,27,False
2013-04-24,45,False
2013-04-25,28,False
2013-04-26,38,False
2013-04-27,22,False
2013-04-28,16,False
2013-04-29,45,False
2013-04-30,46,False
2013-05-01,29,False
2013-05-02,28,False
2013-05-03,33,False
2013-05-04,11,False
2013-05-05,22,False
2013-05-06,32,False
2013-05-07,36,False
2013-05-08,86,False
2013-05-09,56,False
2013-05-10,29,False
2013-05-11,32,False
2013-05-12,5,False
2013-05-13,40,False
2013-05-14,70,False
2013-05-15,44,False
2013-05-16,40,False
2013-05-17,37,False
2013-05-18,16,False
2013-05-19,11,False
2013-05-20,27,False
2013-05-21,43,False
2013-05-22,35,False
2013-05-23,36,False
2013-05-24,23,False
2013-05-25,16,False
2013-05-26,5,False
2013-05-27,14,False
2013-05-28,35,False
2013-05-29,40,False
2013-05-30,41,False
2013-05-31,42,False
2013-06-01,21,False
2013-06-02,5,False
2013-06-03,39,False
2013-06-04,35,False
2013-06-05,9,False
2013-06-06,18,False
2013-06-07,28,False
2013-06-08,27,False
2013-06-09,16,False
2013-06-10,39,False
2013-06-11,35,False
2013-06-12,40,False
2013-06-13,18,False
2013-06-14,14,False
2013-06-15,16,False
2013-06-16,16,False
2013-06-17,53,False
2013-06-18,9,False
2013-06-19,27,False
2013-06-20,18,False
2013-06-21,33,False
2013-06-22,17,False
2013-06-23,5,False
2013-06-24,18,False
2013-06-25,18,False
2013-06-26,27,False
2013-06-27,50,False
2013-06-28,14,False
2013-06-29,6,False
2013-06-30,22,False
2013-07-01,27,False
2013-07-02,41,False
2013-07-03,18,False
2013-07-04,14,False
2013-07-05,20,False
2013-07-06,23,False
2013-07-07,11,False
2013-07-08,46,False
2013-07-09,32,False
2013-07-10,18,False
2013-07-11,37,False
2013-07-12,38,False
2013-07-13,17,False
2013-07-14,0,False
2013-07-15,32,False
2013-07-16,41,False
2013-07-17,42,False
2013-07-18,28,False
2013-07-19,53,False
2013-07-20,6,False
2013-07-21,0,False
2013-07-22,45,False
2013-07-23,23,False
2013-07-24,28,False
2013-07-25,28,False
2013-07-26,29,False
2013-07-27,22,False
2013-07-28,11,False
2013-07-29,49,False
2013-07-30,49,False
2013-07-31,55,False
2013-08-01,32,False
2013-08-02,43,False
2013-08-03,17,False
2013-08-04,28,False
2013-08-05,50,False
2013-08-06,100,False
2013-08-07,74,False
2013-08-08,56,False
2013-08-09,58,False
2013-08-10,6,False
2013-08-11,11,False
2013-08-12,32,False
2013-08-13,27,False
2013-08-14,50,False
2013-08-15,10,False
2013-08-16,44,False
2013-08-17,11,False
2013-08-18,11,False
2013-08-19,45,False
2013-08-20,22,False
2013-08-21,44,False
2013-08-22,27,False
2013-08-23,33,False
2013-08-24,0,False
2013-08-25,21,False
2013-08-26,26,False
2013-08-27,39,False
2013-08-28,43,False
2013-08-29,31,False
2013-08-30,41,False
2013-08-31,21,False
2013-09-01,5,False
2013-09-02,22,False
2013-09-03,26,False
2013-09-04,22,False
2013-09-05,40,False
2013-09-06,68,False
2013-09-07,5,False
2013-09-08,10,False
2013-09-09,55,False
2013-09-10,59,False
2013-09-11,51,False
2013-09-12,64,False
2013-09-13,49,False
2013-09-14,0,False
