date,CTSH,isPartial
2014-07-06,7,False
2014-07-07,34,False
2014-07-08,36,False
2014-07-09,31,False
2014-07-10,28,False
2014-07-11,6,False
2014-07-12,3,False
2014-07-13,10,False
2014-07-14,17,False
2014-07-15,14,False
2014-07-16,15,False
2014-07-17,9,False
2014-07-18,24,False
2014-07-19,17,False
2014-07-20,7,False
2014-07-21,20,False
2014-07-22,25,False
2014-07-23,26,False
2014-07-24,32,False
2014-07-25,18,False
2014-07-26,0,False
2014-07-27,3,False
2014-07-28,11,False
2014-07-29,20,False
2014-07-30,17,False
2014-07-31,17,False
2014-08-01,18,False
2014-08-02,7,False
2014-08-03,0,False
2014-08-04,17,False
2014-08-05,31,False
2014-08-06,100,False
2014-08-07,74,False
2014-08-08,42,False
2014-08-09,17,False
2014-08-10,7,False
2014-08-11,53,False
2014-08-12,28,False
2014-08-13,25,False
2014-08-14,20,False
2014-08-15,24,False
2014-08-16,20,False
2014-08-17,10,False
2014-08-18,31,False
2014-08-19,31,False
2014-08-20,28,False
2014-08-21,25,False
2014-08-22,17,False
2014-08-23,0,False
2014-08-24,10,False
2014-08-25,27,False
2014-08-26,30,False
2014-08-27,30,False
2014-08-28,6,False
2014-08-29,17,False
2014-08-30,16,False
2014-08-31,10,False
2014-09-01,0,False
2014-09-02,13,False
2014-09-03,16,False
2014-09-04,29,False
2014-09-05,22,False
2014-09-06,13,False
2014-09-07,3,False
2014-09-08,21,False
2014-09-09,18,False
2014-09-10,16,False
2014-09-11,27,False
2014-09-12,25,False
2014-09-13,23,False
2014-09-14,6,False
2014-09-15,61,False
2014-09-16,42,False
2014-09-17,24,False
2014-09-18,24,False
2014-09-19,25,False
2014-09-20,0,False
2014-09-21,3,False
2014-09-22,21,False
2014-09-23,21,False
2014-09-24,18,False
2014-09-25,29,False
2014-09-26,14,False
2014-09-27,3,False
2014-09-28,6,False
2014-09-29,18,False
2014-09-30,10,False
2014-10-01,18,False
2014-10-02,13,False
2014-10-03,14,False
2014-10-04,6,False
2014-10-05,6,False
2014-10-06,24,False
2014-10-07,29,False
2014-10-08,16,False
2014-10-09,13,False
2014-10-10,19,False
2014-10-11,10,False
2014-10-12,3,False
2014-10-13,23,False
2014-10-14,10,False
2014-10-15,39,False
2014-10-16,39,False
2014-10-17,19,False
2014-10-18,9,False
2014-10-19,3,False
2014-10-20,18,False
2014-10-21,13,False
2014-10-22,21,False
2014-10-23,21,False
2014-10-24,8,False
2014-10-25,6,False
2014-10-26,9,False
2014-10-27,33,False
2014-10-28,8,False
2014-10-29,26,False
2014-10-30,16,False
2014-10-31,17,False
2014-11-01,3,False
2014-11-02,3,False
2014-11-03,13,False
2014-11-04,18,False
2014-11-05,81,False
2014-11-06,49,False
2014-11-07,38,False
2014-11-08,6,False
2014-11-09,3,False
2014-11-10,31,False
2014-11-11,33,False
2014-11-12,35,False
2014-11-13,33,False
2014-11-14,24,False
2014-11-15,21,False
2014-11-16,6,False
2014-11-17,30,False
2014-11-18,16,False
2014-11-19,37,False
2014-11-20,29,False
2014-11-21,27,False
2014-11-22,3,False
2014-11-23,3,False
2014-11-24,25,False
2014-11-25,20,False
2014-11-26,33,False
2014-11-27,13,False
2014-11-28,11,False
2014-11-29,3,False
2014-11-30,3,False
2014-12-01,29,False
