date,CTSH,isPartial
2017-12-25,0,False
2017-12-26,18,False
2017-12-27,13,False
2017-12-28,15,False
2017-12-29,18,False
2017-12-30,2,False
2017-12-31,15,False
2018-01-01,10,False
2018-01-02,21,False
2018-01-03,18,False
2018-01-04,28,False
2018-01-05,23,False
2018-01-06,9,False
2018-01-07,9,False
2018-01-08,39,False
2018-01-09,29,False
2018-01-10,24,False
2018-01-11,20,False
2018-01-12,27,False
2018-01-13,2,False
2018-01-14,11,False
2018-01-15,6,False
2018-01-16,35,False
2018-01-17,40,False
2018-01-18,41,False
2018-01-19,37,False
2018-01-20,9,False
2018-01-21,15,False
2018-01-22,48,False
2018-01-23,37,False
2018-01-24,23,False
2018-01-25,23,False
2018-01-26,31,False
2018-01-27,16,False
2018-01-28,11,False
2018-01-29,17,False
2018-01-30,35,False
2018-01-31,46,False
2018-02-01,25,False
2018-02-02,24,False
2018-02-03,15,False
2018-02-04,9,False
2018-02-05,33,False
2018-02-06,65,False
2018-02-07,81,False
2018-02-08,53,False
2018-02-09,42,False
2018-02-10,11,False
2018-02-11,2,False
2018-02-12,41,False
2018-02-13,39,False
