date,CTSH,isPartial
2011-09-18,0,False
2011-09-19,30,False
2011-09-20,40,False
2011-09-21,15,False
2011-09-22,31,False
2011-09-23,22,False
2011-09-24,31,False
2011-09-25,6,False
2011-09-26,30,False
2011-09-27,50,False
2011-09-28,35,False
2011-09-29,20,False
2011-09-30,38,False
2011-10-01,25,False
2011-10-02,6,False
2011-10-03,31,False
2011-10-04,30,False
2011-10-05,35,False
2011-10-06,15,False
2011-10-07,21,False
2011-10-08,6,False
2011-10-09,6,False
2011-10-10,40,False
2011-10-11,33,False
2011-10-12,43,False
2011-10-13,40,False
2011-10-14,21,False
2011-10-15,12,False
2011-10-16,6,False
2011-10-17,20,False
2011-10-18,49,False
2011-10-19,15,False
2011-10-20,40,False
2011-10-21,47,False
2011-10-22,19,False
2011-10-23,18,False
2011-10-24,39,False
2011-10-25,49,False
2011-10-26,10,False
2011-10-27,30,False
2011-10-28,47,False
2011-10-29,6,False
2011-10-30,12,False
2011-10-31,30,False
2011-11-01,15,False
2011-11-02,74,False
2011-11-03,10,False
2011-11-04,20,False
2011-11-05,6,False
2011-11-06,18,False
2011-11-07,20,False
2011-11-08,10,False
2011-11-09,54,False
2011-11-10,30,False
2011-11-11,47,False
2011-11-12,18,False
2011-11-13,6,False
2011-11-14,24,False
2011-11-15,29,False
2011-11-16,19,False
2011-11-17,29,False
2011-11-18,15,False
2011-11-19,6,False
2011-11-20,6,False
2011-11-21,19,False
2011-11-22,24,False
2011-11-23,34,False
2011-11-24,5,False
2011-11-25,11,False
2011-11-26,6,False
2011-11-27,12,False
2011-11-28,28,False
2011-11-29,28,False
2011-11-30,47,False
2011-12-01,29,False
2011-12-02,15,False
2011-12-03,24,False
2011-12-04,11,False
2011-12-05,24,False
2011-12-06,14,False
2011-12-07,43,False
2011-12-08,25,False
2011-12-09,51,False
2011-12-10,12,False
2011-12-11,0,False
2011-12-12,19,False
2011-12-13,43,False
2011-12-14,19,False
2011-12-15,39,False
2011-12-16,20,False
2011-12-17,6,False
2011-12-18,18,False
2011-12-19,10,False
2011-12-20,15,False
2011-12-21,10,False
2011-12-22,41,False
2011-12-23,34,False
2011-12-24,26,False
2011-12-25,7,False
2011-12-26,17,False
2011-12-27,16,False
2011-12-28,31,False
2011-12-29,26,False
2011-12-30,11,False
2011-12-31,0,False
2012-01-01,7,False
2012-01-02,5,False
2012-01-03,38,False
2012-01-04,19,False
2012-01-05,14,False
2012-01-06,25,False
2012-01-07,17,False
2012-01-08,16,False
2012-01-09,18,False
2012-01-10,18,False
2012-01-11,23,False
2012-01-12,23,False
2012-01-13,29,False
2012-01-14,11,False
2012-01-15,5,False
2012-01-16,13,False
2012-01-17,18,False
2012-01-18,36,False
2012-01-19,9,False
2012-01-20,38,False
2012-01-21,0,False
2012-01-22,11,False
2012-01-23,27,False
2012-01-24,27,False
2012-01-25,4,False
2012-01-26,9,False
2012-01-27,19,False
2012-01-28,11,False
2012-01-29,5,False
2012-01-30,27,False
2012-01-31,9,False
2012-02-01,36,False
2012-02-02,36,False
2012-02-03,28,False
2012-02-04,11,False
2012-02-05,5,False
2012-02-06,9,False
2012-02-07,13,False
2012-02-08,36,False
2012-02-09,31,False
2012-02-10,28,False
2012-02-11,11,False
2012-02-12,15,False
2012-02-13,31,False
2012-02-14,22,False
2012-02-15,18,False
2012-02-16,45,False
2012-02-17,9,False
2012-02-18,5,False
2012-02-19,11,False
2012-02-20,14,False
2012-02-21,32,False
2012-02-22,27,False
2012-02-23,27,False
2012-02-24,23,False
2012-02-25,21,False
2012-02-26,21,False
2012-02-27,17,False
2012-02-28,26,False
2012-02-29,18,False
2012-03-01,28,False
2012-03-02,24,False
2012-03-03,6,False
2012-03-04,11,False
2012-03-05,36,False
2012-03-06,9,False
2012-03-07,13,False
2012-03-08,27,False
2012-03-09,33,False
2012-03-10,5,False
2012-03-11,5,False
2012-03-12,26,False
2012-03-13,13,False
2012-03-14,22,False
2012-03-15,44,False
2012-03-16,23,False
2012-03-17,22,False
2012-03-18,5,False
2012-03-19,35,False
2012-03-20,35,False
2012-03-21,13,False
2012-03-22,27,False
2012-03-23,19,False
2012-03-24,5,False
2012-03-25,5,False
2012-03-26,18,False
2012-03-27,9,False
2012-03-28,31,False
2012-03-29,5,False
2012-03-30,19,False
2012-03-31,5,False
2012-04-01,0,False
2012-04-02,31,False
2012-04-03,9,False
2012-04-04,18,False
2012-04-05,9,False
2012-04-06,0,False
2012-04-07,6,False
2012-04-08,0,False
2012-04-09,22,False
2012-04-10,14,False
2012-04-11,18,False
2012-04-12,27,False
2012-04-13,28,False
2012-04-14,16,False
2012-04-15,10,False
2012-04-16,26,False
2012-04-17,31,False
2012-04-18,13,False
2012-04-19,18,False
2012-04-20,14,False
2012-04-21,0,False
2012-04-22,10,False
2012-04-23,17,False
2012-04-24,26,False
2012-04-25,22,False
2012-04-26,13,False
2012-04-27,19,False
2012-04-28,0,False
2012-04-29,5,False
2012-04-30,18,False
2012-05-01,5,False
2012-05-02,17,False
2012-05-03,18,False
2012-05-04,9,False
2012-05-05,5,False
2012-05-06,0,False
2012-05-07,100,False
2012-05-08,91,False
2012-05-09,47,False
2012-05-10,31,False
2012-05-11,46,False
2012-05-12,22,False
2012-05-13,5,False
2012-05-14,26,False
2012-05-15,43,False
2012-05-16,26,False
2012-05-17,18,False
2012-05-18,37,False
2012-05-19,16,False
2012-05-20,5,False
2012-05-21,39,False
2012-05-22,52,False
2012-05-23,26,False
2012-05-24,36,False
2012-05-25,28,False
2012-05-26,6,False
2012-05-27,11,False
2012-05-28,9,False
2012-05-29,17,False
2012-05-30,17,False
2012-05-31,26,False
2012-06-01,9,False
2012-06-02,11,False
2012-06-03,16,False
2012-06-04,13,False
