date,CTSH,isPartial
2011-01-01,0,False
2011-01-02,9,False
2011-01-03,29,False
2011-01-04,48,False
2011-01-05,55,False
2011-01-06,35,False
2011-01-07,36,False
2011-01-08,0,False
2011-01-09,8,False
2011-01-10,13,False
2011-01-11,26,False
2011-01-12,46,False
2011-01-13,20,False
2011-01-14,27,False
2011-01-15,8,False
2011-01-16,0,False
2011-01-17,7,False
2011-01-18,32,False
2011-01-19,33,False
2011-01-20,13,False
2011-01-21,34,False
2011-01-22,0,False
2011-01-23,16,False
2011-01-24,44,False
2011-01-25,13,False
2011-01-26,51,False
2011-01-27,32,False
2011-01-28,20,False
2011-01-29,16,False
2011-01-30,15,False
2011-01-31,61,False
2011-02-01,55,False
2011-02-02,49,False
2011-02-03,32,False
2011-02-04,26,False
2011-02-05,8,False
2011-02-06,15,False
2011-02-07,75,False
2011-02-08,38,False
2011-02-09,25,False
2011-02-10,19,False
2011-02-11,13,False
2011-02-12,8,False
2011-02-13,23,False
2011-02-14,64,False
2011-02-15,0,False
2011-02-16,19,False
2011-02-17,6,False
2011-02-18,34,False
2011-02-19,0,False
2011-02-20,8,False
2011-02-21,25,False
2011-02-22,19,False
2011-02-23,44,False
2011-02-24,32,False
2011-02-25,40,False
2011-02-26,8,False
2011-02-27,15,False
2011-02-28,68,False
2011-03-01,12,False
2011-03-02,38,False
2011-03-03,13,False
2011-03-04,47,False
2011-03-05,32,False
2011-03-06,8,False
2011-03-07,32,False
2011-03-08,26,False
2011-03-09,13,False
2011-03-10,38,False
2011-03-11,38,False
2011-03-12,32,False
2011-03-13,0,False
2011-03-14,7,False
2011-03-15,19,False
2011-03-16,25,False
2011-03-17,38,False
2011-03-18,47,False
2011-03-19,8,False
2011-03-20,0,False
2011-03-21,6,False
2011-03-22,25,False
2011-03-23,50,False
2011-03-24,45,False
2011-03-25,47,False
2011-03-26,39,False
2011-03-27,8,False
2011-03-28,31,False
2011-03-29,37,False
2011-03-30,31,False
2011-03-31,19,False
2011-04-01,20,False
2011-04-02,8,False
2011-04-03,16,False
2011-04-04,25,False
2011-04-05,31,False
2011-04-06,13,False
2011-04-07,25,False
2011-04-08,13,False
2011-04-09,8,False
2011-04-10,8,False
2011-04-11,18,False
2011-04-12,31,False
2011-04-13,44,False
2011-04-14,6,False
2011-04-15,13,False
2011-04-16,24,False
2011-04-17,24,False
2011-04-18,44,False
2011-04-19,45,False
2011-04-20,20,False
2011-04-21,41,False
2011-04-22,8,False
2011-04-23,8,False
2011-04-24,17,False
2011-04-25,14,False
2011-04-26,19,False
2011-04-27,49,False
2011-04-28,57,False
2011-04-29,33,False
2011-04-30,16,False
2011-05-01,24,False
2011-05-02,56,False
2011-05-03,44,False
2011-05-04,100,False
2011-05-05,38,False
2011-05-06,33,False
2011-05-07,24,False
2011-05-08,0,False
2011-05-09,25,False
2011-05-10,38,False
2011-05-11,74,False
2011-05-12,25,False
2011-05-13,13,False
2011-05-14,31,False
2011-05-15,8,False
2011-05-16,49,False
2011-05-17,25,False
