date,CTSH,isPartial
2013-06-29,5,False
2013-06-30,5,False
2013-07-01,24,False
2013-07-02,36,False
2013-07-03,20,False
2013-07-04,13,False
2013-07-05,13,False
2013-07-06,10,False
2013-07-07,5,False
2013-07-08,45,False
2013-07-09,16,False
2013-07-10,16,False
2013-07-11,24,False
2013-07-12,17,False
2013-07-13,5,False
2013-07-14,5,False
2013-07-15,28,False
2013-07-16,56,False
2013-07-17,33,False
2013-07-18,21,False
2013-07-19,42,False
2013-07-20,25,False
2013-07-21,15,False
2013-07-22,48,False
2013-07-23,43,False
2013-07-24,32,False
2013-07-25,29,False
2013-07-26,13,False
2013-07-27,20,False
2013-07-28,10,False
2013-07-29,24,False
2013-07-30,20,False
2013-07-31,40,False
2013-08-01,33,False
2013-08-02,42,False
2013-08-03,20,False
2013-08-04,20,False
2013-08-05,57,False
2013-08-06,88,False
2013-08-07,41,False
2013-08-08,41,False
2013-08-09,30,False
2013-08-10,10,False
2013-08-11,0,False
2013-08-12,32,False
2013-08-13,32,False
2013-08-14,32,False
2013-08-15,21,False
2013-08-16,26,False
2013-08-17,10,False
2013-08-18,9,False
2013-08-19,40,False
2013-08-20,27,False
2013-08-21,32,False
2013-08-22,28,False
2013-08-23,21,False
2013-08-24,0,False
2013-08-25,19,False
2013-08-26,23,False
2013-08-27,31,False
2013-08-28,58,False
2013-08-29,27,False
2013-08-30,12,False
2013-08-31,9,False
2013-09-01,5,False
2013-09-02,16,False
2013-09-03,34,False
2013-09-04,31,False
2013-09-05,19,False
2013-09-06,69,False
2013-09-07,5,False
2013-09-08,9,False
2013-09-09,45,False
2013-09-10,41,False
2013-09-11,49,False
2013-09-12,30,False
2013-09-13,47,False
2013-09-14,9,False
2013-09-15,4,False
2013-09-16,49,False
2013-09-17,49,False
2013-09-18,57,False
2013-09-19,34,False
2013-09-20,32,False
2013-09-21,27,False
2013-09-22,9,False
2013-09-23,45,False
2013-09-24,45,False
2013-09-25,38,False
2013-09-26,42,False
2013-09-27,8,False
2013-09-28,9,False
2013-09-29,13,False
2013-09-30,26,False
2013-10-01,30,False
2013-10-02,8,False
2013-10-03,15,False
2013-10-04,27,False
2013-10-05,9,False
2013-10-06,9,False
2013-10-07,45,False
2013-10-08,49,False
2013-10-09,26,False
2013-10-10,42,False
2013-10-11,40,False
2013-10-12,14,False
2013-10-13,4,False
2013-10-14,19,False
2013-10-15,30,False
2013-10-16,30,False
2013-10-17,23,False
2013-10-18,12,False
2013-10-19,9,False
2013-10-20,9,False
2013-10-21,7,False
2013-10-22,52,False
2013-10-23,30,False
2013-10-24,34,False
2013-10-25,35,False
2013-10-26,0,False
2013-10-27,4,False
2013-10-28,22,False
2013-10-29,22,False
2013-10-30,37,False
2013-10-31,43,False
2013-11-01,8,False
2013-11-02,0,False
2013-11-03,4,False
2013-11-04,11,False
2013-11-05,78,False
2013-11-06,55,False
2013-11-07,49,False
2013-11-08,47,False
2013-11-09,4,False
2013-11-10,4,False
2013-11-11,36,False
2013-11-12,33,False
2013-11-13,40,False
2013-11-14,48,False
2013-11-15,23,False
2013-11-16,26,False
2013-11-17,0,False
2013-11-18,58,False
2013-11-19,40,False
2013-11-20,18,False
2013-11-21,37,False
2013-11-22,23,False
2013-11-23,4,False
2013-11-24,8,False
2013-11-25,39,False
2013-11-26,36,False
2013-11-27,43,False
2013-11-28,16,False
2013-11-29,16,False
2013-11-30,9,False
2013-12-01,8,False
2013-12-02,32,False
2013-12-03,25,False
2013-12-04,29,False
2013-12-05,29,False
2013-12-06,19,False
2013-12-07,17,False
2013-12-08,8,False
2013-12-09,36,False
2013-12-10,36,False
2013-12-11,33,False
2013-12-12,34,False
2013-12-13,27,False
2013-12-14,4,False
