date,CTSH,isPartial
2015-03-13,32,False
2015-03-14,7,False
2015-03-15,0,False
2015-03-16,26,False
2015-03-17,26,False
2015-03-18,43,False
2015-03-19,20,False
2015-03-20,35,False
2015-03-21,17,False
2015-03-22,3,False
2015-03-23,20,False
2015-03-24,20,False
2015-03-25,25,False
2015-03-26,23,False
2015-03-27,18,False
2015-03-28,11,False
2015-03-29,0,False
2015-03-30,26,False
2015-03-31,17,False
2015-04-01,26,False
2015-04-02,33,False
2015-04-03,30,False
2015-04-04,7,False
2015-04-05,7,False
2015-04-06,27,False
2015-04-07,37,False
2015-04-08,29,False
2015-04-09,12,False
2015-04-10,36,False
