date,BIIB,isPartial
2011-09-18,0,False
2011-09-19,45,False
2011-09-20,15,False
2011-09-21,30,False
2011-09-22,76,False
2011-09-23,32,False
2011-09-24,37,False
2011-09-25,18,False
2011-09-26,59,False
2011-09-27,30,False
2011-09-28,30,False
2011-09-29,0,False
2011-09-30,16,False
2011-10-01,0,False
2011-10-02,19,False
2011-10-03,0,False
2011-10-04,30,False
2011-10-05,30,False
2011-10-06,15,False
2011-10-07,31,False
2011-10-08,37,False
2011-10-09,18,False
2011-10-10,0,False
2011-10-11,14,False
2011-10-12,43,False
2011-10-13,15,False
2011-10-14,16,False
2011-10-15,0,False
2011-10-16,18,False
2011-10-17,44,False
2011-10-18,0,False
2011-10-19,58,False
2011-10-20,30,False
2011-10-21,47,False
2011-10-22,18,False
2011-10-23,35,False
2011-10-24,0,False
2011-10-25,58,False
2011-10-26,89,False
2011-10-27,74,False
2011-10-28,63,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,75,False
2011-11-01,0,False
2011-11-02,44,False
2011-11-03,0,False
2011-11-04,15,False
2011-11-05,0,False
2011-11-06,17,False
2011-11-07,29,False
2011-11-08,58,False
2011-11-09,58,False
2011-11-10,0,False
2011-11-11,15,False
2011-11-12,0,False
2011-11-13,17,False
2011-11-14,14,False
2011-11-15,0,False
2011-11-16,14,False
2011-11-17,14,False
2011-11-18,45,False
2011-11-19,18,False
2011-11-20,0,False
2011-11-21,57,False
2011-11-22,57,False
2011-11-23,15,False
2011-11-24,62,False
2011-11-25,47,False
2011-11-26,18,False
2011-11-27,35,False
2011-11-28,42,False
2011-11-29,14,False
2011-11-30,0,False
2011-12-01,0,False
2011-12-02,76,False
2011-12-03,35,False
2011-12-04,34,False
2011-12-05,56,False
2011-12-06,0,False
2011-12-07,28,False
2011-12-08,44,False
2011-12-09,15,False
2011-12-10,17,False
2011-12-11,0,False
2011-12-12,28,False
2011-12-13,14,False
2011-12-14,14,False
2011-12-15,58,False
2011-12-16,0,False
2011-12-17,18,False
2011-12-18,0,False
2011-12-19,14,False
2011-12-20,0,False
2011-12-21,30,False
2011-12-22,31,False
2011-12-23,100,False
2011-12-24,20,False
2011-12-25,0,False
2011-12-26,34,False
2011-12-27,0,False
2011-12-28,31,False
2011-12-29,0,False
2011-12-30,16,False
2011-12-31,0,False
2012-01-01,39,False
2012-01-02,15,False
2012-01-03,56,False
2012-01-04,56,False
2012-01-05,43,False
2012-01-06,59,False
2012-01-07,0,False
2012-01-08,0,False
2012-01-09,0,False
2012-01-10,27,False
2012-01-11,41,False
2012-01-12,41,False
2012-01-13,28,False
2012-01-14,0,False
2012-01-15,16,False
2012-01-16,13,False
2012-01-17,41,False
2012-01-18,27,False
2012-01-19,41,False
2012-01-20,28,False
2012-01-21,16,False
2012-01-22,0,False
2012-01-23,27,False
2012-01-24,27,False
2012-01-25,13,False
2012-01-26,27,False
2012-01-27,98,False
2012-01-28,32,False
2012-01-29,16,False
2012-01-30,40,False
2012-01-31,79,False
2012-02-01,13,False
2012-02-02,67,False
2012-02-03,41,False
2012-02-04,16,False
2012-02-05,0,False
2012-02-06,27,False
2012-02-07,0,False
2012-02-08,27,False
2012-02-09,13,False
2012-02-10,41,False
2012-02-11,16,False
2012-02-12,0,False
2012-02-13,26,False
2012-02-14,67,False
2012-02-15,40,False
2012-02-16,27,False
2012-02-17,14,False
2012-02-18,16,False
2012-02-19,16,False
2012-02-20,14,False
2012-02-21,41,False
2012-02-22,26,False
2012-02-23,0,False
2012-02-24,14,False
2012-02-25,0,False
2012-02-26,16,False
2012-02-27,13,False
2012-02-28,13,False
2012-02-29,26,False
2012-03-01,28,False
2012-03-02,29,False
2012-03-03,0,False
2012-03-04,49,False
2012-03-05,54,False
2012-03-06,26,False
2012-03-07,26,False
2012-03-08,13,False
2012-03-09,0,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,39,False
2012-03-13,13,False
2012-03-14,26,False
2012-03-15,53,False
2012-03-16,14,False
2012-03-17,0,False
2012-03-18,16,False
