date,BIIB,isPartial
2017-05-29,18,False
2017-05-30,39,False
2017-05-31,26,False
2017-06-01,22,False
2017-06-02,27,False
2017-06-03,5,False
2017-06-04,5,False
2017-06-05,17,False
2017-06-06,42,False
2017-06-07,30,False
2017-06-08,30,False
2017-06-09,13,False
2017-06-10,5,False
2017-06-11,15,False
2017-06-12,54,False
2017-06-13,46,False
2017-06-14,39,False
2017-06-15,39,False
2017-06-16,27,False
2017-06-17,5,False
2017-06-18,10,False
2017-06-19,30,False
2017-06-20,25,False
2017-06-21,62,False
2017-06-22,63,False
2017-06-23,17,False
2017-06-24,25,False
2017-06-25,5,False
2017-06-26,44,False
2017-06-27,45,False
2017-06-28,44,False
2017-06-29,27,False
2017-06-30,14,False
2017-07-01,15,False
2017-07-02,15,False
2017-07-03,40,False
2017-07-04,4,False
2017-07-05,50,False
2017-07-06,35,False
2017-07-07,27,False
2017-07-08,10,False
2017-07-09,0,False
2017-07-10,35,False
2017-07-11,34,False
2017-07-12,22,False
2017-07-13,59,False
2017-07-14,18,False
2017-07-15,5,False
2017-07-16,10,False
2017-07-17,22,False
2017-07-18,35,False
2017-07-19,30,False
2017-07-20,48,False
2017-07-21,27,False
2017-07-22,5,False
2017-07-23,5,False
2017-07-24,21,False
2017-07-25,100,False
2017-07-26,78,False
2017-07-27,43,False
2017-07-28,54,False
2017-07-29,15,False
2017-07-30,5,False
2017-07-31,13,False
2017-08-01,33,False
2017-08-02,16,False
2017-08-03,21,False
2017-08-04,9,False
2017-08-05,5,False
2017-08-06,0,False
2017-08-07,50,False
2017-08-08,36,False
2017-08-09,4,False
2017-08-10,22,False
2017-08-11,4,False
2017-08-12,20,False
2017-08-13,10,False
2017-08-14,13,False
2017-08-15,17,False
2017-08-16,17,False
2017-08-17,22,False
2017-08-18,18,False
2017-08-19,0,False
2017-08-20,10,False
2017-08-21,13,False
2017-08-22,33,False
2017-08-23,13,False
2017-08-24,17,False
2017-08-25,18,False
2017-08-26,15,False
2017-08-27,0,False
2017-08-28,42,False
2017-08-29,37,False
2017-08-30,63,False
2017-08-31,63,False
2017-09-01,84,False
2017-09-02,5,False
2017-09-03,10,False
2017-09-04,22,False
2017-09-05,25,False
2017-09-06,45,False
2017-09-07,21,False
2017-09-08,26,False
2017-09-09,10,False
2017-09-10,5,False
2017-09-11,61,False
2017-09-12,37,False
2017-09-13,41,False
2017-09-14,33,False
2017-09-15,34,False
2017-09-16,5,False
2017-09-17,9,False
2017-09-18,25,False
2017-09-19,29,False
2017-09-20,29,False
2017-09-21,25,False
2017-09-22,26,False
2017-09-23,5,False
2017-09-24,5,False
2017-09-25,16,False
2017-09-26,12,False
2017-09-27,33,False
2017-09-28,17,False
2017-09-29,13,False
2017-09-30,10,False
2017-10-01,5,False
2017-10-02,16,False
2017-10-03,25,False
2017-10-04,41,False
2017-10-05,42,False
2017-10-06,34,False
2017-10-07,28,False
2017-10-08,5,False
2017-10-09,41,False
2017-10-10,44,False
2017-10-11,33,False
2017-10-12,25,False
2017-10-13,38,False
2017-10-14,14,False
2017-10-15,5,False
2017-10-16,25,False
2017-10-17,49,False
2017-10-18,45,False
2017-10-19,8,False
2017-10-20,51,False
2017-10-21,14,False
2017-10-22,9,False
2017-10-23,44,False
2017-10-24,88,False
2017-10-25,65,False
2017-10-26,66,False
2017-10-27,30,False
2017-10-28,9,False
2017-10-29,5,False
2017-10-30,28,False
2017-10-31,50,False
2017-11-01,25,False
2017-11-02,21,False
2017-11-03,33,False
2017-11-04,27,False
2017-11-05,13,False
2017-11-06,20,False
2017-11-07,44,False
2017-11-08,20,False
2017-11-09,36,False
2017-11-10,17,False
2017-11-11,5,False
2017-11-12,5,False
2017-11-13,35,False
2017-11-14,32,False
2017-11-15,52,False
2017-11-16,32,False
2017-11-17,12,False
2017-11-18,0,False
2017-11-19,0,False
2017-11-20,20,False
2017-11-21,8,False
2017-11-22,20,False
2017-11-23,12,False
2017-11-24,29,False
2017-11-25,14,False
2017-11-26,13,False
2017-11-27,19,False
2017-11-28,35,False
2017-11-29,16,False
2017-11-30,16,False
2017-12-01,8,False
2017-12-02,9,False
2017-12-03,5,False
2017-12-04,39,False
2017-12-05,20,False
2017-12-06,32,False
2017-12-07,32,False
2017-12-08,38,False
