date,BIIB,isPartial
2015-08-18,21,False
2015-08-19,14,False
2015-08-20,21,False
2015-08-21,32,False
2015-08-22,8,False
2015-08-23,3,False
2015-08-24,37,False
2015-08-25,42,False
2015-08-26,34,False
2015-08-27,29,False
2015-08-28,24,False
2015-08-29,9,False
2015-08-30,3,False
2015-08-31,25,False
2015-09-01,23,False
2015-09-02,31,False
2015-09-03,20,False
2015-09-04,22,False
2015-09-05,9,False
2015-09-06,8,False
2015-09-07,6,False
2015-09-08,20,False
2015-09-09,20,False
2015-09-10,27,False
2015-09-11,19,False
2015-09-12,10,False
2015-09-13,4,False
2015-09-14,14,False
2015-09-15,19,False
2015-09-16,17,False
2015-09-17,23,False
2015-09-18,28,False
2015-09-19,9,False
2015-09-20,6,False
2015-09-21,28,False
2015-09-22,34,False
2015-09-23,23,False
2015-09-24,25,False
2015-09-25,30,False
2015-09-26,6,False
2015-09-27,11,False
2015-09-28,33,False
2015-09-29,27,False
2015-09-30,25,False
2015-10-01,23,False
2015-10-02,24,False
2015-10-03,10,False
2015-10-04,6,False
2015-10-05,26,False
2015-10-06,15,False
2015-10-07,17,False
2015-10-08,24,False
2015-10-09,43,False
2015-10-10,9,False
2015-10-11,6,False
2015-10-12,31,False
2015-10-13,32,False
2015-10-14,42,False
2015-10-15,30,False
2015-10-16,29,False
2015-10-17,6,False
2015-10-18,7,False
2015-10-19,22,False
2015-10-20,45,False
2015-10-21,100,False
2015-10-22,38,False
2015-10-23,24,False
2015-10-24,12,False
2015-10-25,8,False
2015-10-26,18,False
2015-10-27,33,False
2015-10-28,25,False
2015-10-29,29,False
2015-10-30,31,False
2015-10-31,9,False
2015-11-01,2,False
2015-11-02,31,False
2015-11-03,29,False
2015-11-04,20,False
2015-11-05,21,False
2015-11-06,21,False
2015-11-07,7,False
2015-11-08,2,False
2015-11-09,18,False
2015-11-10,22,False
2015-11-11,15,False
2015-11-12,10,False
2015-11-13,18,False
2015-11-14,6,False
2015-11-15,7,False
2015-11-16,19,False
2015-11-17,18,False
2015-11-18,18,False
2015-11-19,26,False
2015-11-20,9,False
2015-11-21,5,False
2015-11-22,7,False
2015-11-23,18,False
2015-11-24,24,False
2015-11-25,15,False
2015-11-26,11,False
2015-11-27,9,False
2015-11-28,7,False
2015-11-29,6,False
2015-11-30,18,False
2015-12-01,19,False
2015-12-02,17,False
2015-12-03,24,False
2015-12-04,22,False
2015-12-05,17,False
2015-12-06,5,False
2015-12-07,13,False
2015-12-08,16,False
2015-12-09,10,False
2015-12-10,11,False
2015-12-11,21,False
2015-12-12,7,False
2015-12-13,4,False
2015-12-14,10,False
2015-12-15,14,False
2015-12-16,23,False
2015-12-17,15,False
2015-12-18,17,False
2015-12-19,5,False
2015-12-20,5,False
2015-12-21,12,False
2015-12-22,20,False
2015-12-23,16,False
2015-12-24,12,False
2015-12-25,7,False
2015-12-26,3,False
2015-12-27,8,False
2015-12-28,22,False
2015-12-29,18,False
2015-12-30,16,False
2015-12-31,14,False
2016-01-01,7,False
2016-01-02,5,False
2016-01-03,10,False
2016-01-04,20,False
2016-01-05,22,False
2016-01-06,20,False
2016-01-07,20,False
2016-01-08,18,False
2016-01-09,5,False
2016-01-10,8,False
2016-01-11,20,False
2016-01-12,20,False
2016-01-13,17,False
2016-01-14,16,False
2016-01-15,26,False
2016-01-16,13,False
2016-01-17,8,False
2016-01-18,9,False
2016-01-19,22,False
2016-01-20,33,False
2016-01-21,32,False
2016-01-22,17,False
2016-01-23,6,False
2016-01-24,4,False
2016-01-25,19,False
2016-01-26,18,False
2016-01-27,51,False
2016-01-28,29,False
2016-01-29,20,False
2016-01-30,7,False
2016-01-31,4,False
2016-02-01,20,False
2016-02-02,6,False
2016-02-03,15,False
2016-02-04,22,False
