date,BIIB,isPartial
2013-02-19,35,False
2013-02-20,13,False
2013-02-21,13,False
2013-02-22,27,False
2013-02-23,11,False
2013-02-24,7,False
2013-02-25,6,False
2013-02-26,25,False
2013-02-27,19,False
2013-02-28,16,False
2013-03-01,20,False
2013-03-02,8,False
2013-03-03,22,False
2013-03-04,25,False
2013-03-05,35,False
2013-03-06,25,False
2013-03-07,38,False
2013-03-08,29,False
2013-03-09,15,False
2013-03-10,18,False
2013-03-11,15,False
2013-03-12,15,False
2013-03-13,24,False
2013-03-14,25,False
2013-03-15,29,False
2013-03-16,7,False
2013-03-17,22,False
2013-03-18,21,False
2013-03-19,9,False
2013-03-20,37,False
2013-03-21,16,False
2013-03-22,13,False
2013-03-23,11,False
2013-03-24,0,False
2013-03-25,46,False
2013-03-26,22,False
2013-03-27,51,False
2013-03-28,100,False
2013-03-29,60,False
2013-03-30,15,False
2013-03-31,24,False
2013-04-01,62,False
2013-04-02,40,False
2013-04-03,53,False
2013-04-04,50,False
2013-04-05,42,False
2013-04-06,15,False
2013-04-07,18,False
2013-04-08,24,False
2013-04-09,18,False
2013-04-10,56,False
2013-04-11,22,False
2013-04-12,45,False
2013-04-13,11,False
2013-04-14,22,False
2013-04-15,47,False
2013-04-16,34,False
2013-04-17,22,False
2013-04-18,31,False
2013-04-19,16,False
2013-04-20,15,False
2013-04-21,7,False
2013-04-22,59,False
2013-04-23,96,False
2013-04-24,50,False
2013-04-25,61,False
2013-04-26,42,False
2013-04-27,30,False
2013-04-28,11,False
2013-04-29,56,False
2013-04-30,54,False
2013-05-01,31,False
2013-05-02,35,False
2013-05-03,77,False
2013-05-04,19,False
2013-05-05,15,False
2013-05-06,41,False
2013-05-07,31,False
2013-05-08,28,False
2013-05-09,35,False
2013-05-10,33,False
2013-05-11,11,False
2013-05-12,0,False
2013-05-13,52,False
2013-05-14,52,False
2013-05-15,61,False
2013-05-16,19,False
2013-05-17,32,False
2013-05-18,34,False
2013-05-19,19,False
2013-05-20,31,False
2013-05-21,66,False
2013-05-22,46,False
2013-05-23,31,False
2013-05-24,51,False
2013-05-25,15,False
2013-05-26,30,False
2013-05-27,19,False
2013-05-28,21,False
2013-05-29,52,False
2013-05-30,44,False
2013-05-31,29,False
2013-06-01,22,False
2013-06-02,15,False
2013-06-03,51,False
2013-06-04,27,False
2013-06-05,43,False
2013-06-06,37,False
2013-06-07,80,False
2013-06-08,23,False
2013-06-09,18,False
2013-06-10,39,False
2013-06-11,36,False
2013-06-12,34,False
2013-06-13,28,False
2013-06-14,52,False
2013-06-15,15,False
2013-06-16,15,False
