date,BIIB,isPartial
2014-10-11,9,False
2014-10-12,6,False
2014-10-13,16,False
2014-10-14,16,False
2014-10-15,23,False
2014-10-16,23,False
2014-10-17,22,False
2014-10-18,4,False
2014-10-19,11,False
2014-10-20,23,False
2014-10-21,42,False
2014-10-22,73,False
2014-10-23,31,False
2014-10-24,19,False
2014-10-25,11,False
2014-10-26,8,False
2014-10-27,39,False
2014-10-28,25,False
2014-10-29,16,False
2014-10-30,13,False
2014-10-31,23,False
2014-11-01,9,False
2014-11-02,0,False
2014-11-03,18,False
2014-11-04,16,False
2014-11-05,17,False
2014-11-06,23,False
2014-11-07,28,False
2014-11-08,4,False
2014-11-09,6,False
2014-11-10,26,False
2014-11-11,23,False
2014-11-12,16,False
2014-11-13,11,False
2014-11-14,25,False
2014-11-15,8,False
2014-11-16,8,False
2014-11-17,23,False
2014-11-18,21,False
2014-11-19,25,False
2014-11-20,16,False
2014-11-21,37,False
2014-11-22,12,False
2014-11-23,6,False
2014-11-24,19,False
2014-11-25,28,False
2014-11-26,11,False
2014-11-27,15,False
2014-11-28,13,False
2014-11-29,18,False
2014-11-30,4,False
2014-12-01,22,False
