date,BIIB,isPartial
2013-06-29,7,False
2013-06-30,14,False
2013-07-01,11,False
2013-07-02,21,False
2013-07-03,15,False
2013-07-04,8,False
2013-07-05,8,False
2013-07-06,5,False
2013-07-07,5,False
2013-07-08,15,False
2013-07-09,12,False
2013-07-10,16,False
2013-07-11,17,False
2013-07-12,16,False
2013-07-13,10,False
2013-07-14,5,False
2013-07-15,10,False
2013-07-16,11,False
2013-07-17,14,False
2013-07-18,24,False
2013-07-19,26,False
2013-07-20,12,False
2013-07-21,0,False
2013-07-22,29,False
2013-07-23,27,False
2013-07-24,12,False
2013-07-25,37,False
2013-07-26,12,False
2013-07-27,14,False
2013-07-28,5,False
2013-07-29,21,False
2013-07-30,19,False
2013-07-31,21,False
2013-08-01,22,False
2013-08-02,26,False
2013-08-03,10,False
2013-08-04,9,False
2013-08-05,14,False
2013-08-06,19,False
2013-08-07,20,False
2013-08-08,24,False
2013-08-09,29,False
2013-08-10,14,False
2013-08-11,14,False
2013-08-12,25,False
2013-08-13,25,False
2013-08-14,21,False
2013-08-15,14,False
2013-08-16,10,False
2013-08-17,5,False
2013-08-18,9,False
2013-08-19,6,False
2013-08-20,15,False
2013-08-21,9,False
2013-08-22,17,False
2013-08-23,10,False
2013-08-24,0,False
2013-08-25,13,False
2013-08-26,22,False
2013-08-27,15,False
2013-08-28,13,False
2013-08-29,11,False
2013-08-30,12,False
2013-08-31,14,False
2013-09-01,13,False
2013-09-02,4,False
2013-09-03,24,False
2013-09-04,30,False
2013-09-05,20,False
2013-09-06,17,False
2013-09-07,9,False
2013-09-08,4,False
2013-09-09,13,False
2013-09-10,27,False
2013-09-11,16,False
2013-09-12,29,False
2013-09-13,21,False
2013-09-14,11,False
2013-09-15,4,False
2013-09-16,29,False
2013-09-17,12,False
2013-09-18,23,False
2013-09-19,24,False
2013-09-20,15,False
2013-09-21,15,False
2013-09-22,6,False
2013-09-23,13,False
2013-09-24,20,False
2013-09-25,18,False
2013-09-26,17,False
2013-09-27,21,False
2013-09-28,20,False
2013-09-29,4,False
2013-09-30,12,False
2013-10-01,25,False
2013-10-02,25,False
2013-10-03,27,False
2013-10-04,24,False
2013-10-05,17,False
2013-10-06,4,False
2013-10-07,18,False
2013-10-08,18,False
2013-10-09,23,False
2013-10-10,33,False
2013-10-11,11,False
2013-10-12,11,False
2013-10-13,4,False
2013-10-14,13,False
2013-10-15,24,False
2013-10-16,18,False
2013-10-17,9,False
2013-10-18,15,False
2013-10-19,9,False
2013-10-20,4,False
2013-10-21,18,False
2013-10-22,21,False
2013-10-23,14,False
2013-10-24,20,False
2013-10-25,35,False
2013-10-26,13,False
2013-10-27,8,False
2013-10-28,28,False
2013-10-29,26,False
2013-10-30,21,False
2013-10-31,17,False
2013-11-01,10,False
2013-11-02,6,False
2013-11-03,6,False
2013-11-04,14,False
2013-11-05,26,False
2013-11-06,31,False
2013-11-07,14,False
2013-11-08,17,False
2013-11-09,8,False
2013-11-10,8,False
2013-11-11,5,False
2013-11-12,14,False
2013-11-13,21,False
2013-11-14,20,False
2013-11-15,22,False
2013-11-16,8,False
2013-11-17,8,False
2013-11-18,21,False
2013-11-19,23,False
2013-11-20,28,False
2013-11-21,25,False
2013-11-22,100,False
2013-11-23,27,False
2013-11-24,8,False
2013-11-25,31,False
2013-11-26,31,False
2013-11-27,37,False
2013-11-28,15,False
2013-11-29,19,False
2013-11-30,10,False
2013-12-01,6,False
2013-12-02,25,False
2013-12-03,19,False
2013-12-04,38,False
2013-12-05,23,False
2013-12-06,24,False
2013-12-07,8,False
2013-12-08,10,False
2013-12-09,26,False
2013-12-10,19,False
2013-12-11,19,False
2013-12-12,23,False
2013-12-13,21,False
2013-12-14,8,False
2013-12-15,6,False
2013-12-16,21,False
2013-12-17,20,False
2013-12-18,22,False
2013-12-19,19,False
2013-12-20,19,False
2013-12-21,9,False
2013-12-22,4,False
2013-12-23,12,False
2013-12-24,19,False
2013-12-25,19,False
2013-12-26,10,False
2013-12-27,16,False
2013-12-28,4,False
2013-12-29,6,False
2013-12-30,8,False
2013-12-31,26,False
2014-01-01,4,False
2014-01-02,18,False
2014-01-03,24,False
2014-01-04,14,False
2014-01-05,4,False
2014-01-06,23,False
2014-01-07,14,False
2014-01-08,31,False
2014-01-09,28,False
2014-01-10,30,False
2014-01-11,6,False
2014-01-12,8,False
2014-01-13,37,False
2014-01-14,30,False
2014-01-15,22,False
2014-01-16,34,False
2014-01-17,18,False
2014-01-18,12,False
2014-01-19,8,False
2014-01-20,8,False
2014-01-21,32,False
2014-01-22,51,False
2014-01-23,40,False
2014-01-24,31,False
2014-01-25,14,False
2014-01-26,16,False
2014-01-27,13,False
2014-01-28,21,False
2014-01-29,53,False
2014-01-30,42,False
2014-01-31,40,False
2014-02-01,12,False
2014-02-02,8,False
2014-02-03,33,False
2014-02-04,27,False
2014-02-05,23,False
2014-02-06,23,False
2014-02-07,36,False
2014-02-08,12,False
2014-02-09,4,False
2014-02-10,26,False
2014-02-11,29,False
2014-02-12,18,False
2014-02-13,23,False
2014-02-14,30,False
2014-02-15,6,False
2014-02-16,8,False
2014-02-17,12,False
2014-02-18,20,False
2014-02-19,30,False
2014-02-20,22,False
2014-02-21,43,False
2014-02-22,19,False
2014-02-23,14,False
2014-02-24,28,False
2014-02-25,38,False
2014-02-26,36,False
2014-02-27,30,False
2014-02-28,31,False
2014-03-01,12,False
2014-03-02,12,False
2014-03-03,12,False
2014-03-04,30,False
2014-03-05,27,False
2014-03-06,25,False
2014-03-07,40,False
2014-03-08,10,False
2014-03-09,0,False
2014-03-10,39,False
2014-03-11,33,False
2014-03-12,10,False
2014-03-13,28,False
2014-03-14,37,False
2014-03-15,12,False
2014-03-16,8,False
