date,BIIB,isPartial
2012-10-12,29,False
2012-10-13,17,False
2012-10-14,8,False
2012-10-15,14,False
2012-10-16,10,False
2012-10-17,21,False
2012-10-18,31,False
2012-10-19,29,False
2012-10-20,17,False
2012-10-21,16,False
2012-10-22,20,False
2012-10-23,34,False
2012-10-24,24,False
2012-10-25,35,False
2012-10-26,26,False
2012-10-27,9,False
2012-10-28,8,False
2012-10-29,7,False
2012-10-30,10,False
2012-10-31,42,False
2012-11-01,22,False
2012-11-02,7,False
2012-11-03,28,False
2012-11-04,8,False
2012-11-05,23,False
2012-11-06,17,False
2012-11-07,13,False
2012-11-08,10,False
2012-11-09,11,False
2012-11-10,16,False
2012-11-11,16,False
2012-11-12,27,False
2012-11-13,24,False
2012-11-14,17,False
2012-11-15,7,False
2012-11-16,28,False
2012-11-17,16,False
2012-11-18,8,False
2012-11-19,27,False
2012-11-20,20,False
2012-11-21,24,False
2012-11-22,18,False
2012-11-23,14,False
2012-11-24,16,False
2012-11-25,12,False
2012-11-26,29,False
2012-11-27,13,False
2012-11-28,13,False
2012-11-29,26,False
2012-11-30,49,False
2012-12-01,8,False
2012-12-02,8,False
2012-12-03,13,False
2012-12-04,10,False
2012-12-05,13,False
2012-12-06,20,False
2012-12-07,17,False
2012-12-08,16,False
2012-12-09,8,False
2012-12-10,19,False
2012-12-11,7,False
2012-12-12,40,False
2012-12-13,33,False
2012-12-14,35,False
2012-12-15,24,False
2012-12-16,16,False
2012-12-17,7,False
2012-12-18,7,False
2012-12-19,21,False
2012-12-20,17,False
2012-12-21,26,False
2012-12-22,8,False
2012-12-23,8,False
2012-12-24,17,False
2012-12-25,9,False
2012-12-26,15,False
2012-12-27,14,False
2012-12-28,15,False
2012-12-29,0,False
2012-12-30,16,False
2012-12-31,16,False
2013-01-01,17,False
2013-01-02,24,False
2013-01-03,40,False
2013-01-04,10,False
2013-01-05,0,False
2013-01-06,8,False
2013-01-07,23,False
2013-01-08,16,False
2013-01-09,26,False
2013-01-10,32,False
2013-01-11,17,False
2013-01-12,0,False
2013-01-13,22,False
2013-01-14,16,False
2013-01-15,22,False
2013-01-16,13,False
2013-01-17,16,False
2013-01-18,26,False
2013-01-19,7,False
2013-01-20,0,False
2013-01-21,0,False
2013-01-22,0,False
2013-01-23,6,False
2013-01-24,22,False
2013-01-25,30,False
2013-01-26,11,False
2013-01-27,7,False
2013-01-28,50,False
2013-01-29,19,False
2013-01-30,12,False
2013-01-31,16,False
2013-02-01,20,False
2013-02-02,0,False
2013-02-03,7,False
2013-02-04,12,False
2013-02-05,43,False
2013-02-06,50,False
2013-02-07,26,False
2013-02-08,42,False
2013-02-09,11,False
2013-02-10,0,False
2013-02-11,19,False
2013-02-12,19,False
2013-02-13,25,False
2013-02-14,16,False
2013-02-15,30,False
2013-02-16,19,False
2013-02-17,7,False
2013-02-18,6,False
2013-02-19,28,False
2013-02-20,16,False
2013-02-21,22,False
2013-02-22,26,False
2013-02-23,7,False
2013-02-24,7,False
2013-02-25,18,False
2013-02-26,24,False
2013-02-27,31,False
2013-02-28,15,False
2013-03-01,32,False
2013-03-02,22,False
2013-03-03,7,False
2013-03-04,24,False
2013-03-05,21,False
2013-03-06,18,False
2013-03-07,25,False
2013-03-08,38,False
2013-03-09,7,False
2013-03-10,7,False
2013-03-11,12,False
2013-03-12,27,False
2013-03-13,24,False
2013-03-14,25,False
2013-03-15,41,False
2013-03-16,14,False
2013-03-17,14,False
2013-03-18,12,False
2013-03-19,21,False
2013-03-20,43,False
2013-03-21,22,False
2013-03-22,25,False
2013-03-23,11,False
2013-03-24,7,False
2013-03-25,33,False
2013-03-26,24,False
2013-03-27,56,False
2013-03-28,100,False
2013-03-29,59,False
2013-03-30,26,False
2013-03-31,11,False
2013-04-01,48,False
2013-04-02,45,False
2013-04-03,54,False
2013-04-04,49,False
2013-04-05,41,False
2013-04-06,11,False
2013-04-07,14,False
2013-04-08,36,False
2013-04-09,18,False
2013-04-10,54,False
2013-04-11,40,False
2013-04-12,29,False
2013-04-13,15,False
2013-04-14,25,False
2013-04-15,39,False
2013-04-16,54,False
2013-04-17,15,False
2013-04-18,31,False
2013-04-19,16,False
2013-04-20,7,False
2013-04-21,7,False
2013-04-22,51,False
2013-04-23,78,False
2013-04-24,58,False
2013-04-25,62,False
2013-04-26,38,False
2013-04-27,25,False
2013-04-28,7,False
2013-04-29,52,False
2013-04-30,61,False
2013-05-01,46,False
2013-05-02,43,False
2013-05-03,39,False
2013-05-04,18,False
2013-05-05,18,False
2013-05-06,28,False
2013-05-07,39,False
2013-05-08,31,False
2013-05-09,38,False
2013-05-10,23,False
2013-05-11,11,False
2013-05-12,7,False
2013-05-13,30,False
2013-05-14,48,False
2013-05-15,51,False
2013-05-16,30,False
2013-05-17,29,False
2013-05-18,22,False
2013-05-19,7,False
2013-05-20,30,False
2013-05-21,50,False
2013-05-22,39,False
2013-05-23,39,False
2013-05-24,38,False
2013-05-25,22,False
2013-05-26,29,False
2013-05-27,12,False
2013-05-28,38,False
