date,BIIB,isPartial
2012-06-04,50,False
2012-06-05,10,False
2012-06-06,30,False
2012-06-07,0,False
2012-06-08,43,False
2012-06-09,0,False
2012-06-10,12,False
2012-06-11,0,False
2012-06-12,30,False
2012-06-13,20,False
2012-06-14,20,False
2012-06-15,65,False
2012-06-16,38,False
2012-06-17,0,False
2012-06-18,20,False
2012-06-19,30,False
2012-06-20,10,False
2012-06-21,41,False
2012-06-22,0,False
2012-06-23,26,False
2012-06-24,0,False
2012-06-25,20,False
2012-06-26,50,False
2012-06-27,31,False
2012-06-28,0,False
2012-06-29,22,False
2012-06-30,13,False
2012-07-01,0,False
2012-07-02,31,False
2012-07-03,10,False
2012-07-04,0,False
2012-07-05,21,False
2012-07-06,22,False
2012-07-07,13,False
2012-07-08,13,False
2012-07-09,10,False
2012-07-10,50,False
2012-07-11,10,False
2012-07-12,10,False
2012-07-13,21,False
2012-07-14,13,False
2012-07-15,0,False
2012-07-16,51,False
2012-07-17,30,False
2012-07-18,41,False
2012-07-19,10,False
2012-07-20,32,False
2012-07-21,13,False
2012-07-22,26,False
2012-07-23,0,False
2012-07-24,41,False
2012-07-25,21,False
2012-07-26,21,False
2012-07-27,22,False
2012-07-28,0,False
2012-07-29,38,False
2012-07-30,31,False
2012-07-31,10,False
2012-08-01,10,False
2012-08-02,0,False
2012-08-03,0,False
2012-08-04,13,False
2012-08-05,13,False
2012-08-06,31,False
2012-08-07,10,False
2012-08-08,10,False
2012-08-09,21,False
2012-08-10,0,False
2012-08-11,64,False
2012-08-12,13,False
2012-08-13,0,False
2012-08-14,0,False
2012-08-15,11,False
2012-08-16,21,False
2012-08-17,22,False
2012-08-18,26,False
2012-08-19,0,False
2012-08-20,42,False
2012-08-21,21,False
2012-08-22,20,False
2012-08-23,10,False
2012-08-24,11,False
2012-08-25,0,False
2012-08-26,12,False
2012-08-27,10,False
2012-08-28,30,False
2012-08-29,20,False
2012-08-30,20,False
2012-08-31,21,False
2012-09-01,0,False
2012-09-02,25,False
2012-09-03,10,False
2012-09-04,29,False
2012-09-05,10,False
2012-09-06,50,False
2012-09-07,11,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,39,False
2012-09-11,19,False
2012-09-12,59,False
2012-09-13,10,False
2012-09-14,10,False
2012-09-15,36,False
2012-09-16,24,False
2012-09-17,39,False
2012-09-18,10,False
2012-09-19,20,False
2012-09-20,30,False
2012-09-21,41,False
2012-09-22,12,False
2012-09-23,0,False
2012-09-24,29,False
2012-09-25,10,False
2012-09-26,68,False
2012-09-27,29,False
2012-09-28,10,False
2012-09-29,23,False
2012-09-30,12,False
2012-10-01,29,False
2012-10-02,29,False
2012-10-03,0,False
2012-10-04,10,False
2012-10-05,30,False
2012-10-06,12,False
2012-10-07,0,False
2012-10-08,19,False
2012-10-09,38,False
2012-10-10,28,False
2012-10-11,38,False
2012-10-12,80,False
2012-10-13,0,False
2012-10-14,11,False
2012-10-15,0,False
2012-10-16,28,False
2012-10-17,37,False
2012-10-18,47,False
2012-10-19,49,False
2012-10-20,34,False
2012-10-21,0,False
2012-10-22,9,False
2012-10-23,55,False
2012-10-24,18,False
2012-10-25,48,False
2012-10-26,30,False
2012-10-27,12,False
2012-10-28,0,False
2012-10-29,9,False
2012-10-30,9,False
2012-10-31,19,False
2012-11-01,29,False
2012-11-02,20,False
2012-11-03,33,False
2012-11-04,0,False
2012-11-05,18,False
2012-11-06,27,False
2012-11-07,18,False
2012-11-08,28,False
2012-11-09,29,False
2012-11-10,11,False
2012-11-11,22,False
2012-11-12,36,False
2012-11-13,18,False
2012-11-14,18,False
2012-11-15,0,False
2012-11-16,19,False
2012-11-17,0,False
2012-11-18,11,False
2012-11-19,18,False
2012-11-20,18,False
2012-11-21,18,False
2012-11-22,10,False
2012-11-23,39,False
2012-11-24,11,False
2012-11-25,22,False
2012-11-26,9,False
2012-11-27,9,False
2012-11-28,9,False
2012-11-29,45,False
2012-11-30,38,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,27,False
