date,BIIB,isPartial
2013-11-06,45,False
2013-11-07,14,False
2013-11-08,33,False
2013-11-09,17,False
2013-11-10,0,False
2013-11-11,7,False
2013-11-12,25,False
2013-11-13,42,False
2013-11-14,11,False
2013-11-15,19,False
2013-11-16,0,False
2013-11-17,0,False
2013-11-18,24,False
2013-11-19,14,False
2013-11-20,14,False
2013-11-21,21,False
2013-11-22,84,False
2013-11-23,17,False
2013-11-24,20,False
2013-11-25,41,False
2013-11-26,34,False
2013-11-27,42,False
2013-11-28,15,False
2013-11-29,15,False
2013-11-30,4,False
2013-12-01,4,False
2013-12-02,24,False
2013-12-03,28,False
2013-12-04,28,False
2013-12-05,25,False
2013-12-06,41,False
2013-12-07,4,False
2013-12-08,8,False
2013-12-09,27,False
2013-12-10,17,False
2013-12-11,21,False
2013-12-12,18,False
2013-12-13,19,False
2013-12-14,9,False
2013-12-15,12,False
2013-12-16,11,False
2013-12-17,14,False
2013-12-18,22,False
2013-12-19,11,False
2013-12-20,27,False
2013-12-21,4,False
2013-12-22,0,False
2013-12-23,20,False
2013-12-24,17,False
2013-12-25,9,False
2013-12-26,8,False
2013-12-27,8,False
2013-12-28,4,False
2013-12-29,4,False
2013-12-30,15,False
2013-12-31,30,False
2014-01-01,0,False
2014-01-02,11,False
2014-01-03,40,False
2014-01-04,12,False
2014-01-05,16,False
2014-01-06,24,False
2014-01-07,3,False
2014-01-08,37,False
2014-01-09,28,False
2014-01-10,50,False
2014-01-11,4,False
2014-01-12,12,False
2014-01-13,33,False
2014-01-14,37,False
2014-01-15,24,False
2014-01-16,38,False
2014-01-17,39,False
2014-01-18,0,False
2014-01-19,16,False
2014-01-20,3,False
2014-01-21,27,False
2014-01-22,50,False
2014-01-23,47,False
2014-01-24,31,False
2014-01-25,20,False
2014-01-26,12,False
2014-01-27,16,False
2014-01-28,30,False
2014-01-29,57,False
2014-01-30,58,False
2014-01-31,46,False
2014-02-01,16,False
2014-02-02,8,False
2014-02-03,30,False
2014-02-04,24,False
2014-02-05,17,False
2014-02-06,9,False
2014-02-07,42,False
2014-02-08,12,False
2014-02-09,12,False
2014-02-10,16,False
2014-02-11,26,False
2014-02-12,23,False
2014-02-13,24,False
2014-02-14,18,False
2014-02-15,4,False
2014-02-16,12,False
2014-02-17,7,False
2014-02-18,30,False
2014-02-19,20,False
2014-02-20,27,False
2014-02-21,42,False
2014-02-22,27,False
2014-02-23,16,False
2014-02-24,42,False
2014-02-25,30,False
2014-02-26,39,False
2014-02-27,20,False
2014-02-28,14,False
2014-03-01,8,False
2014-03-02,4,False
2014-03-03,10,False
2014-03-04,27,False
2014-03-05,47,False
2014-03-06,30,False
2014-03-07,45,False
2014-03-08,31,False
2014-03-09,4,False
2014-03-10,44,False
2014-03-11,20,False
2014-03-12,3,False
2014-03-13,24,False
2014-03-14,35,False
2014-03-15,12,False
2014-03-16,15,False
2014-03-17,13,False
2014-03-18,40,False
2014-03-19,26,False
2014-03-20,30,False
2014-03-21,84,False
2014-03-22,12,False
2014-03-23,11,False
2014-03-24,36,False
2014-03-25,36,False
2014-03-26,16,False
2014-03-27,34,False
2014-03-28,42,False
2014-03-29,12,False
2014-03-30,12,False
2014-03-31,43,False
2014-04-01,40,False
2014-04-02,37,False
2014-04-03,37,False
2014-04-04,51,False
2014-04-05,24,False
2014-04-06,8,False
2014-04-07,19,False
2014-04-08,56,False
