date,BIIB,isPartial
2011-01-01,0,False
2011-01-02,0,False
2011-01-03,9,False
2011-01-04,9,False
2011-01-05,18,False
2011-01-06,18,False
2011-01-07,19,False
2011-01-08,0,False
2011-01-09,0,False
2011-01-10,17,False
2011-01-11,8,False
2011-01-12,34,False
2011-01-13,0,False
2011-01-14,9,False
2011-01-15,32,False
2011-01-16,0,False
2011-01-17,0,False
2011-01-18,0,False
2011-01-19,25,False
2011-01-20,0,False
2011-01-21,18,False
2011-01-22,11,False
2011-01-23,0,False
2011-01-24,25,False
2011-01-25,8,False
2011-01-26,9,False
2011-01-27,17,False
2011-01-28,27,False
2011-01-29,10,False
2011-01-30,0,False
2011-01-31,8,False
2011-02-01,16,False
2011-02-02,16,False
2011-02-03,8,False
2011-02-04,0,False
2011-02-05,30,False
2011-02-06,0,False
2011-02-07,8,False
2011-02-08,8,False
2011-02-09,8,False
2011-02-10,26,False
2011-02-11,18,False
2011-02-12,10,False
2011-02-13,0,False
2011-02-14,8,False
2011-02-15,0,False
2011-02-16,8,False
2011-02-17,17,False
2011-02-18,0,False
2011-02-19,21,False
2011-02-20,10,False
2011-02-21,25,False
2011-02-22,8,False
2011-02-23,8,False
2011-02-24,8,False
2011-02-25,17,False
2011-02-26,10,False
2011-02-27,0,False
2011-02-28,8,False
2011-03-01,24,False
2011-03-02,33,False
2011-03-03,25,False
2011-03-04,53,False
2011-03-05,10,False
2011-03-06,10,False
2011-03-07,17,False
2011-03-08,8,False
2011-03-09,8,False
2011-03-10,8,False
2011-03-11,8,False
2011-03-12,11,False
2011-03-13,0,False
2011-03-14,9,False
2011-03-15,17,False
2011-03-16,0,False
2011-03-17,8,False
2011-03-18,9,False
2011-03-19,10,False
2011-03-20,0,False
2011-03-21,0,False
2011-03-22,16,False
2011-03-23,24,False
2011-03-24,0,False
2011-03-25,9,False
2011-03-26,10,False
2011-03-27,0,False
2011-03-28,32,False
2011-03-29,33,False
2011-03-30,8,False
2011-03-31,8,False
2011-04-01,43,False
2011-04-02,0,False
2011-04-03,10,False
2011-04-04,32,False
2011-04-05,16,False
2011-04-06,16,False
2011-04-07,0,False
2011-04-08,9,False
2011-04-09,11,False
2011-04-10,21,False
2011-04-11,0,False
2011-04-12,33,False
2011-04-13,25,False
2011-04-14,25,False
2011-04-15,9,False
2011-04-16,0,False
2011-04-17,0,False
2011-04-18,0,False
2011-04-19,17,False
2011-04-20,17,False
2011-04-21,100,False
2011-04-22,60,False
2011-04-23,44,False
2011-04-24,11,False
2011-04-25,46,False
2011-04-26,41,False
2011-04-27,16,False
2011-04-28,41,False
2011-04-29,35,False
2011-04-30,0,False
2011-05-01,21,False
2011-05-02,41,False
2011-05-03,8,False
2011-05-04,25,False
2011-05-05,25,False
2011-05-06,17,False
2011-05-07,11,False
2011-05-08,11,False
2011-05-09,57,False
2011-05-10,16,False
2011-05-11,24,False
2011-05-12,0,False
2011-05-13,9,False
2011-05-14,0,False
2011-05-15,10,False
2011-05-16,8,False
2011-05-17,8,False
2011-05-18,24,False
2011-05-19,0,False
2011-05-20,17,False
2011-05-21,10,False
2011-05-22,0,False
2011-05-23,0,False
2011-05-24,8,False
2011-05-25,8,False
2011-05-26,8,False
2011-05-27,0,False
2011-05-28,10,False
2011-05-29,32,False
2011-05-30,17,False
2011-05-31,0,False
2011-06-01,8,False
2011-06-02,17,False
2011-06-03,17,False
2011-06-04,0,False
2011-06-05,0,False
2011-06-06,24,False
2011-06-07,8,False
2011-06-08,8,False
2011-06-09,24,False
2011-06-10,9,False
2011-06-11,0,False
2011-06-12,0,False
2011-06-13,8,False
2011-06-14,8,False
2011-06-15,16,False
2011-06-16,16,False
2011-06-17,9,False
2011-06-18,10,False
2011-06-19,10,False
2011-06-20,16,False
2011-06-21,8,False
2011-06-22,33,False
2011-06-23,34,False
2011-06-24,0,False
2011-06-25,11,False
2011-06-26,0,False
2011-06-27,24,False
2011-06-28,24,False
2011-06-29,25,False
2011-06-30,33,False
2011-07-01,26,False
2011-07-02,0,False
2011-07-03,43,False
2011-07-04,9,False
2011-07-05,8,False
2011-07-06,8,False
2011-07-07,25,False
2011-07-08,17,False
2011-07-09,11,False
2011-07-10,11,False
2011-07-11,25,False
2011-07-12,8,False
2011-07-13,16,False
2011-07-14,8,False
2011-07-15,26,False
2011-07-16,0,False
2011-07-17,0,False
