date,FOXA,isPartial
2012-10-07,17,False
2012-10-08,28,False
2012-10-09,49,False
2012-10-10,84,False
2012-10-11,57,False
2012-10-12,22,False
2012-10-13,25,False
2012-10-14,33,False
2012-10-15,76,False
2012-10-16,48,False
2012-10-17,35,False
2012-10-18,35,False
2012-10-19,7,False
2012-10-20,25,False
2012-10-21,50,False
2012-10-22,48,False
2012-10-23,34,False
2012-10-24,48,False
2012-10-25,28,False
2012-10-26,22,False
2012-10-27,34,False
2012-10-28,49,False
2012-10-29,47,False
2012-10-30,33,False
2012-10-31,28,False
2012-11-01,36,False
2012-11-02,22,False
2012-11-03,25,False
2012-11-04,16,False
2012-11-05,47,False
2012-11-06,27,False
2012-11-07,40,False
2012-11-08,42,False
2012-11-09,7,False
2012-11-10,0,False
2012-11-11,32,False
2012-11-12,27,False
2012-11-13,34,False
2012-11-14,62,False
2012-11-15,42,False
2012-11-16,57,False
2012-11-17,16,False
2012-11-18,32,False
2012-11-19,41,False
2012-11-20,20,False
2012-11-21,41,False
2012-11-22,21,False
2012-11-23,22,False
2012-11-24,41,False
2012-11-25,40,False
2012-11-26,33,False
2012-11-27,47,False
2012-11-28,33,False
2012-11-29,14,False
2012-11-30,21,False
2012-12-01,24,False
2012-12-02,32,False
2012-12-03,53,False
2012-12-04,46,False
2012-12-05,40,False
2012-12-06,34,False
2012-12-07,21,False
2012-12-08,16,False
2012-12-09,24,False
2012-12-10,13,False
2012-12-11,66,False
2012-12-12,41,False
2012-12-13,27,False
2012-12-14,35,False
2012-12-15,8,False
2012-12-16,24,False
2012-12-17,53,False
2012-12-18,27,False
2012-12-19,21,False
2012-12-20,21,False
2012-12-21,22,False
2012-12-22,25,False
2012-12-23,34,False
2012-12-24,17,False
2012-12-25,45,False
2012-12-26,15,False
2012-12-27,50,False
2012-12-28,44,False
2012-12-29,24,False
2012-12-30,17,False
2012-12-31,17,False
2013-01-01,17,False
2013-01-02,41,False
2013-01-03,27,False
2013-01-04,28,False
2013-01-05,46,False
2013-01-06,0,False
2013-01-07,26,False
2013-01-08,26,False
2013-01-09,32,False
2013-01-10,20,False
2013-01-11,0,False
2013-01-12,23,False
2013-01-13,38,False
2013-01-14,32,False
2013-01-15,32,False
2013-01-16,32,False
2013-01-17,45,False
2013-01-18,27,False
2013-01-19,23,False
2013-01-20,7,False
2013-01-21,25,False
2013-01-22,44,False
2013-01-23,51,False
2013-01-24,26,False
2013-01-25,47,False
2013-01-26,38,False
2013-01-27,37,False
2013-01-28,25,False
2013-01-29,19,False
2013-01-30,19,False
2013-01-31,38,False
2013-02-01,33,False
2013-02-02,8,False
2013-02-03,15,False
2013-02-04,58,False
2013-02-05,32,False
2013-02-06,57,False
2013-02-07,25,False
2013-02-08,13,False
2013-02-09,0,False
2013-02-10,0,False
2013-02-11,64,False
2013-02-12,33,False
2013-02-13,26,False
2013-02-14,13,False
2013-02-15,74,False
2013-02-16,30,False
2013-02-17,22,False
2013-02-18,38,False
2013-02-19,31,False
