date,FOXA,isPartial
2016-09-11,0,False
2016-09-12,44,False
2016-09-13,21,False
2016-09-14,7,False
2016-09-15,43,False
2016-09-16,7,False
2016-09-17,16,False
2016-09-18,16,False
2016-09-19,21,False
2016-09-20,42,False
2016-09-21,43,False
2016-09-22,57,False
2016-09-23,30,False
2016-09-24,24,False
2016-09-25,48,False
2016-09-26,42,False
2016-09-27,62,False
2016-09-28,56,False
2016-09-29,49,False
2016-09-30,44,False
2016-10-01,24,False
2016-10-02,16,False
2016-10-03,35,False
2016-10-04,62,False
2016-10-05,34,False
2016-10-06,56,False
2016-10-07,43,False
2016-10-08,16,False
2016-10-09,16,False
2016-10-10,35,False
2016-10-11,28,False
2016-10-12,14,False
2016-10-13,14,False
2016-10-14,44,False
2016-10-15,8,False
2016-10-16,0,False
2016-10-17,21,False
2016-10-18,14,False
2016-10-19,21,False
2016-10-20,34,False
2016-10-21,29,False
2016-10-22,24,False
2016-10-23,24,False
2016-10-24,27,False
2016-10-25,55,False
2016-10-26,34,False
2016-10-27,0,False
2016-10-28,29,False
2016-10-29,24,False
2016-10-30,16,False
2016-10-31,36,False
2016-11-01,36,False
2016-11-02,42,False
2016-11-03,62,False
2016-11-04,29,False
2016-11-05,8,False
2016-11-06,15,False
2016-11-07,68,False
2016-11-08,27,False
2016-11-09,19,False
2016-11-10,7,False
2016-11-11,36,False
2016-11-12,0,False
2016-11-13,24,False
2016-11-14,27,False
2016-11-15,7,False
2016-11-16,41,False
2016-11-17,7,False
2016-11-18,50,False
2016-11-19,23,False
2016-11-20,15,False
2016-11-21,7,False
2016-11-22,40,False
2016-11-23,0,False
2016-11-24,28,False
2016-11-25,7,False
2016-11-26,23,False
2016-11-27,15,False
2016-11-28,32,False
2016-11-29,39,False
2016-11-30,33,False
2016-12-01,33,False
2016-12-02,21,False
2016-12-03,23,False
2016-12-04,43,False
2016-12-05,12,False
2016-12-06,19,False
2016-12-07,26,False
2016-12-08,13,False
2016-12-09,34,False
2016-12-10,0,False
2016-12-11,29,False
2016-12-12,19,False
2016-12-13,13,False
2016-12-14,33,False
2016-12-15,41,False
2016-12-16,14,False
2016-12-17,16,False
2016-12-18,15,False
2016-12-19,41,False
2016-12-20,28,False
2016-12-21,7,False
2016-12-22,22,False
2016-12-23,15,False
2016-12-24,0,False
2016-12-25,26,False
2016-12-26,37,False
2016-12-27,14,False
2016-12-28,21,False
2016-12-29,29,False
2016-12-30,7,False
2016-12-31,16,False
2017-01-01,0,False
2017-01-02,14,False
2017-01-03,27,False
2017-01-04,47,False
2017-01-05,20,False
2017-01-06,0,False
2017-01-07,44,False
2017-01-08,0,False
2017-01-09,32,False
2017-01-10,51,False
2017-01-11,19,False
2017-01-12,13,False
2017-01-13,40,False
2017-01-14,0,False
2017-01-15,15,False
2017-01-16,6,False
2017-01-17,13,False
2017-01-18,32,False
2017-01-19,26,False
2017-01-20,7,False
2017-01-21,7,False
2017-01-22,29,False
2017-01-23,25,False
2017-01-24,25,False
2017-01-25,39,False
2017-01-26,38,False
2017-01-27,40,False
2017-01-28,45,False
2017-01-29,29,False
2017-01-30,13,False
2017-01-31,19,False
2017-02-01,19,False
2017-02-02,45,False
2017-02-03,27,False
2017-02-04,29,False
2017-02-05,14,False
2017-02-06,56,False
2017-02-07,100,False
2017-02-08,25,False
2017-02-09,51,False
2017-02-10,86,False
2017-02-11,0,False
2017-02-12,36,False
2017-02-13,25,False
2017-02-14,44,False
2017-02-15,13,False
2017-02-16,13,False
2017-02-17,31,False
2017-02-18,0,False
2017-02-19,14,False
2017-02-20,32,False
2017-02-21,19,False
2017-02-22,38,False
2017-02-23,26,False
2017-02-24,26,False
2017-02-25,0,False
2017-02-26,29,False
2017-02-27,25,False
2017-02-28,12,False
2017-03-01,67,False
2017-03-02,61,False
2017-03-03,33,False
2017-03-04,21,False
2017-03-05,35,False
2017-03-06,24,False
2017-03-07,18,False
2017-03-08,31,False
2017-03-09,43,False
2017-03-10,19,False
2017-03-11,22,False
2017-03-12,20,False
2017-03-13,23,False
2017-03-14,38,False
2017-03-15,32,False
2017-03-16,45,False
2017-03-17,26,False
2017-03-18,7,False
2017-03-19,7,False
2017-03-20,6,False
2017-03-21,69,False
2017-03-22,56,False
2017-03-23,19,False
2017-03-24,59,False
2017-03-25,15,False
2017-03-26,29,False
2017-03-27,44,False
2017-03-28,31,False
2017-03-29,31,False
2017-03-30,6,False
2017-03-31,40,False
2017-04-01,22,False
2017-04-02,15,False
2017-04-03,38,False
2017-04-04,31,False
2017-04-05,19,False
2017-04-06,13,False
2017-04-07,58,False
2017-04-08,0,False
2017-04-09,22,False
2017-04-10,32,False
2017-04-11,19,False
2017-04-12,32,False
2017-04-13,7,False
2017-04-14,36,False
2017-04-15,0,False
2017-04-16,38,False
2017-04-17,26,False
2017-04-18,50,False
2017-04-19,37,False
2017-04-20,32,False
2017-04-21,26,False
2017-04-22,37,False
2017-04-23,42,False
2017-04-24,19,False
2017-04-25,63,False
2017-04-26,31,False
2017-04-27,51,False
2017-04-28,33,False
2017-04-29,15,False
2017-04-30,22,False
2017-05-01,47,False
2017-05-02,6,False
2017-05-03,57,False
2017-05-04,25,False
2017-05-05,53,False
2017-05-06,15,False
2017-05-07,22,False
2017-05-08,38,False
2017-05-09,38,False
2017-05-10,25,False
2017-05-11,58,False
2017-05-12,39,False
2017-05-13,51,False
2017-05-14,15,False
2017-05-15,53,False
2017-05-16,41,False
2017-05-17,0,False
2017-05-18,27,False
2017-05-19,14,False
2017-05-20,8,False
2017-05-21,8,False
2017-05-22,54,False
2017-05-23,20,False
2017-05-24,20,False
2017-05-25,49,False
2017-05-26,22,False
2017-05-27,32,False
2017-05-28,16,False
2017-05-29,28,False
