date,FOXA,isPartial
2014-12-01,28,False
2014-12-02,0,False
2014-12-03,47,False
2014-12-04,28,False
2014-12-05,30,False
2014-12-06,22,False
2014-12-07,11,False
2014-12-08,29,False
2014-12-09,38,False
2014-12-10,38,False
2014-12-11,29,False
2014-12-12,20,False
2014-12-13,23,False
2014-12-14,45,False
2014-12-15,10,False
2014-12-16,29,False
2014-12-17,29,False
2014-12-18,20,False
2014-12-19,31,False
2014-12-20,47,False
2014-12-21,24,False
2014-12-22,20,False
2014-12-23,21,False
2014-12-24,23,False
2014-12-25,0,False
2014-12-26,0,False
2014-12-27,46,False
2014-12-28,23,False
2014-12-29,20,False
2014-12-30,0,False
2014-12-31,0,False
2015-01-01,12,False
2015-01-02,11,False
2015-01-03,0,False
2015-01-04,11,False
2015-01-05,38,False
2015-01-06,0,False
2015-01-07,56,False
2015-01-08,56,False
2015-01-09,29,False
2015-01-10,11,False
2015-01-11,21,False
2015-01-12,18,False
2015-01-13,9,False
2015-01-14,18,False
2015-01-15,46,False
2015-01-16,29,False
2015-01-17,0,False
2015-01-18,64,False
2015-01-19,9,False
2015-01-20,46,False
2015-01-21,27,False
2015-01-22,37,False
2015-01-23,19,False
2015-01-24,42,False
2015-01-25,11,False
2015-01-26,9,False
2015-01-27,18,False
2015-01-28,54,False
2015-01-29,18,False
2015-01-30,55,False
2015-01-31,21,False
2015-02-01,0,False
2015-02-02,18,False
2015-02-03,18,False
2015-02-04,81,False
2015-02-05,63,False
2015-02-06,57,False
2015-02-07,32,False
2015-02-08,32,False
2015-02-09,53,False
2015-02-10,44,False
2015-02-11,54,False
2015-02-12,28,False
2015-02-13,9,False
2015-02-14,11,False
2015-02-15,32,False
2015-02-16,28,False
2015-02-17,94,False
2015-02-18,18,False
2015-02-19,37,False
2015-02-20,29,False
2015-02-21,21,False
2015-02-22,63,False
2015-02-23,44,False
2015-02-24,62,False
2015-02-25,54,False
2015-02-26,36,False
2015-02-27,28,False
2015-02-28,31,False
2015-03-01,20,False
2015-03-02,27,False
2015-03-03,71,False
2015-03-04,36,False
2015-03-05,45,False
2015-03-06,47,False
2015-03-07,43,False
2015-03-08,0,False
2015-03-09,18,False
2015-03-10,35,False
2015-03-11,36,False
2015-03-12,9,False
2015-03-13,19,False
2015-03-14,10,False
2015-03-15,31,False
2015-03-16,18,False
2015-03-17,71,False
2015-03-18,9,False
2015-03-19,54,False
2015-03-20,46,False
2015-03-21,11,False
2015-03-22,31,False
2015-03-23,27,False
2015-03-24,27,False
2015-03-25,39,False
2015-03-26,52,False
2015-03-27,19,False
2015-03-28,23,False
2015-03-29,11,False
2015-03-30,9,False
2015-03-31,36,False
2015-04-01,18,False
2015-04-02,10,False
2015-04-03,31,False
2015-04-04,32,False
2015-04-05,33,False
2015-04-06,19,False
2015-04-07,27,False
2015-04-08,18,False
2015-04-09,27,False
2015-04-10,28,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,27,False
2015-04-14,53,False
2015-04-15,45,False
2015-04-16,36,False
2015-04-17,19,False
2015-04-18,43,False
2015-04-19,11,False
2015-04-20,0,False
2015-04-21,36,False
2015-04-22,54,False
2015-04-23,73,False
2015-04-24,19,False
2015-04-25,21,False
2015-04-26,52,False
2015-04-27,27,False
2015-04-28,17,False
2015-04-29,18,False
2015-04-30,46,False
2015-05-01,20,False
2015-05-02,43,False
2015-05-03,11,False
2015-05-04,27,False
2015-05-05,9,False
2015-05-06,54,False
2015-05-07,64,False
2015-05-08,19,False
2015-05-09,11,False
2015-05-10,11,False
2015-05-11,63,False
2015-05-12,54,False
2015-05-13,27,False
2015-05-14,9,False
2015-05-15,57,False
2015-05-16,32,False
2015-05-17,0,False
2015-05-18,61,False
2015-05-19,35,False
2015-05-20,35,False
2015-05-21,36,False
2015-05-22,57,False
2015-05-23,11,False
2015-05-24,11,False
2015-05-25,37,False
2015-05-26,27,False
2015-05-27,35,False
2015-05-28,27,False
2015-05-29,47,False
2015-05-30,0,False
2015-05-31,43,False
2015-06-01,27,False
2015-06-02,35,False
2015-06-03,18,False
2015-06-04,9,False
2015-06-05,28,False
2015-06-06,0,False
2015-06-07,32,False
2015-06-08,35,False
2015-06-09,27,False
2015-06-10,9,False
2015-06-11,64,False
2015-06-12,48,False
2015-06-13,54,False
2015-06-14,32,False
2015-06-15,62,False
2015-06-16,35,False
2015-06-17,53,False
2015-06-18,55,False
2015-06-19,19,False
2015-06-20,11,False
2015-06-21,32,False
2015-06-22,27,False
2015-06-23,18,False
2015-06-24,18,False
2015-06-25,45,False
2015-06-26,0,False
2015-06-27,33,False
2015-06-28,11,False
2015-06-29,27,False
2015-06-30,82,False
2015-07-01,27,False
2015-07-02,37,False
2015-07-03,10,False
2015-07-04,0,False
2015-07-05,33,False
2015-07-06,45,False
2015-07-07,9,False
2015-07-08,18,False
2015-07-09,82,False
2015-07-10,28,False
2015-07-11,43,False
2015-07-12,54,False
2015-07-13,53,False
2015-07-14,54,False
2015-07-15,18,False
2015-07-16,46,False
2015-07-17,48,False
2015-07-18,35,False
2015-07-19,35,False
2015-07-20,47,False
2015-07-21,63,False
2015-07-22,18,False
2015-07-23,9,False
2015-07-24,19,False
2015-07-25,11,False
2015-07-26,32,False
2015-07-27,18,False
2015-07-28,35,False
2015-07-29,27,False
2015-07-30,27,False
2015-07-31,38,False
2015-08-01,22,False
2015-08-02,33,False
2015-08-03,36,False
2015-08-04,18,False
2015-08-05,73,False
2015-08-06,100,False
2015-08-07,85,False
2015-08-08,11,False
2015-08-09,21,False
2015-08-10,36,False
2015-08-11,80,False
2015-08-12,9,False
2015-08-13,45,False
2015-08-14,19,False
2015-08-15,0,False
2015-08-16,0,False
2015-08-17,36,False
2015-08-18,35,False
