date,FOXA,isPartial
2018-02-13,69,False
2018-02-14,69,False
2018-02-15,27,False
2018-02-16,67,False
2018-02-17,24,False
2018-02-18,18,False
2018-02-19,69,False
2018-02-20,73,False
2018-02-21,21,False
2018-02-22,63,False
2018-02-23,71,False
2018-02-24,24,False
2018-02-25,23,False
2018-02-26,26,False
2018-02-27,57,False
2018-02-28,41,False
2018-03-01,62,False
2018-03-02,38,False
2018-03-03,24,False
2018-03-04,41,False
2018-03-05,35,False
2018-03-06,51,False
2018-03-07,21,False
2018-03-08,64,False
2018-03-09,43,False
2018-03-10,24,False
2018-03-11,18,False
2018-03-12,46,False
2018-03-13,36,False
2018-03-14,72,False
2018-03-15,47,False
2018-03-16,38,False
2018-03-17,36,False
2018-03-18,35,False
2018-03-19,63,False
2018-03-20,52,False
2018-03-21,62,False
2018-03-22,52,False
2018-03-23,60,False
2018-03-24,12,False
2018-03-25,30,False
2018-03-26,31,False
2018-03-27,32,False
2018-03-28,49,False
2018-03-29,28,False
2018-03-30,42,False
2018-03-31,25,False
2018-04-01,19,False
2018-04-02,44,False
2018-04-03,47,False
2018-04-04,37,False
2018-04-05,65,False
2018-04-06,28,False
2018-04-07,36,False
2018-04-08,42,False
2018-04-09,21,False
2018-04-10,42,False
2018-04-11,47,False
2018-04-12,53,False
2018-04-13,61,False
2018-04-14,37,False
2018-04-15,36,False
2018-04-16,93,False
2018-04-17,47,False
2018-04-18,47,False
2018-04-19,70,False
2018-04-20,28,False
2018-04-21,31,False
2018-04-22,30,False
2018-04-23,57,False
2018-04-24,41,False
2018-04-25,47,False
2018-04-26,32,False
2018-04-27,73,False
2018-04-28,44,False
2018-04-29,37,False
2018-04-30,38,False
2018-05-01,22,False
2018-05-02,58,False
2018-05-03,63,False
2018-05-04,27,False
2018-05-05,43,False
2018-05-06,31,False
2018-05-07,53,False
2018-05-08,100,False
2018-05-09,63,False
2018-05-10,80,False
2018-05-11,50,False
2018-05-12,31,False
2018-05-13,37,False
2018-05-14,69,False
2018-05-15,31,False
2018-05-16,52,False
2018-05-17,27,False
2018-05-18,55,False
2018-05-19,37,False
2018-05-20,37,False
2018-05-21,37,False
2018-05-22,42,False
2018-05-23,74,False
2018-05-24,59,False
2018-05-25,45,False
2018-05-26,43,False
2018-05-27,12,False
2018-05-28,43,False
2018-05-29,57,False
2018-05-30,53,False
2018-05-31,59,False
2018-06-01,44,False
