date,FOXA,isPartial
2010-12-28,42,False
2010-12-29,11,False
2010-12-30,44,False
2010-12-31,52,False
2011-01-01,28,False
2011-01-02,0,False
2011-01-03,40,False
2011-01-04,19,False
2011-01-05,19,False
2011-01-06,20,False
2011-01-07,50,False
2011-01-08,12,False
2011-01-09,11,False
2011-01-10,37,False
2011-01-11,27,False
2011-01-12,27,False
2011-01-13,28,False
2011-01-14,0,False
2011-01-15,0,False
2011-01-16,33,False
2011-01-17,18,False
2011-01-18,27,False
2011-01-19,9,False
2011-01-20,100,False
2011-01-21,38,False
2011-01-22,56,False
2011-01-23,67,False
2011-01-24,18,False
2011-01-25,36,False
2011-01-26,45,False
2011-01-27,54,False
2011-01-28,48,False
2011-01-29,11,False
2011-01-30,21,False
2011-01-31,43,False
2011-02-01,76,False
2011-02-02,17,False
2011-02-03,36,False
2011-02-04,64,False
2011-02-05,0,False
2011-02-06,11,False
2011-02-07,26,False
2011-02-08,44,False
2011-02-09,35,False
2011-02-10,72,False
2011-02-11,47,False
2011-02-12,44,False
2011-02-13,32,False
2011-02-14,53,False
2011-02-15,52,False
2011-02-16,52,False
2011-02-17,45,False
2011-02-18,28,False
2011-02-19,11,False
2011-02-20,11,False
2011-02-21,0,False
2011-02-22,17,False
2011-02-23,53,False
2011-02-24,72,False
2011-02-25,28,False
2011-02-26,22,False
2011-02-27,53,False
2011-02-28,34,False
2011-03-01,35,False
2011-03-02,43,False
2011-03-03,45,False
2011-03-04,56,False
2011-03-05,33,False
2011-03-06,44,False
2011-03-07,62,False
2011-03-08,53,False
2011-03-09,61,False
2011-03-10,9,False
2011-03-11,0,False
2011-03-12,11,False
2011-03-13,22,False
2011-03-14,37,False
2011-03-15,53,False
2011-03-16,43,False
2011-03-17,44,False
2011-03-18,9,False
2011-03-19,32,False
2011-03-20,32,False
2011-03-21,69,False
2011-03-22,78,False
2011-03-23,35,False
2011-03-24,62,False
2011-03-25,9,False
2011-03-26,21,False
2011-03-27,22,False
2011-03-28,17,False
2011-03-29,77,False
2011-03-30,26,False
2011-03-31,70,False
2011-04-01,37,False
2011-04-02,34,False
2011-04-03,22,False
2011-04-04,52,False
2011-04-05,61,False
2011-04-06,44,False
2011-04-07,0,False
2011-04-08,9,False
2011-04-09,33,False
2011-04-10,33,False
2011-04-11,34,False
2011-04-12,26,False
2011-04-13,17,False
2011-04-14,45,False
2011-04-15,47,False
2011-04-16,22,False
2011-04-17,34,False
2011-04-18,18,False
2011-04-19,35,False
2011-04-20,27,False
2011-04-21,0,False
2011-04-22,0,False
2011-04-23,0,False
2011-04-24,24,False
2011-04-25,48,False
2011-04-26,17,False
2011-04-27,52,False
2011-04-28,44,False
2011-04-29,28,False
2011-04-30,33,False
2011-05-01,33,False
2011-05-02,35,False
2011-05-03,43,False
2011-05-04,70,False
2011-05-05,44,False
2011-05-06,18,False
2011-05-07,34,False
2011-05-08,56,False
2011-05-09,34,False
2011-05-10,52,False
2011-05-11,43,False
