date,FOXA,isPartial
2011-05-11,26,False
2011-05-12,79,False
2011-05-13,28,False
2011-05-14,45,False
2011-05-15,64,False
2011-05-16,42,False
2011-05-17,35,False
2011-05-18,52,False
2011-05-19,36,False
2011-05-20,55,False
2011-05-21,11,False
2011-05-22,11,False
2011-05-23,60,False
2011-05-24,52,False
2011-05-25,26,False
2011-05-26,9,False
2011-05-27,18,False
2011-05-28,22,False
2011-05-29,23,False
2011-05-30,37,False
2011-05-31,26,False
2011-06-01,26,False
2011-06-02,37,False
2011-06-03,19,False
2011-06-04,34,False
2011-06-05,11,False
2011-06-06,17,False
2011-06-07,26,False
2011-06-08,52,False
2011-06-09,52,False
2011-06-10,18,False
2011-06-11,11,False
2011-06-12,22,False
2011-06-13,53,False
2011-06-14,42,False
2011-06-15,9,False
2011-06-16,18,False
2011-06-17,28,False
2011-06-18,33,False
2011-06-19,34,False
2011-06-20,34,False
2011-06-21,17,False
2011-06-22,9,False
2011-06-23,18,False
2011-06-24,37,False
2011-06-25,23,False
2011-06-26,34,False
2011-06-27,44,False
2011-06-28,61,False
2011-06-29,26,False
2011-06-30,62,False
2011-07-01,9,False
2011-07-02,34,False
2011-07-03,0,False
2011-07-04,18,False
2011-07-05,9,False
2011-07-06,53,False
2011-07-07,18,False
2011-07-08,28,False
2011-07-09,35,False
2011-07-10,34,False
2011-07-11,35,False
2011-07-12,61,False
2011-07-13,27,False
2011-07-14,27,False
2011-07-15,28,False
2011-07-16,0,False
2011-07-17,11,False
2011-07-18,26,False
2011-07-19,26,False
2011-07-20,26,False
2011-07-21,0,False
2011-07-22,65,False
2011-07-23,55,False
2011-07-24,22,False
2011-07-25,26,False
2011-07-26,17,False
2011-07-27,27,False
2011-07-28,80,False
2011-07-29,28,False
2011-07-30,0,False
2011-07-31,34,False
2011-08-01,35,False
2011-08-02,27,False
2011-08-03,17,False
2011-08-04,18,False
2011-08-05,18,False
2011-08-06,22,False
2011-08-07,11,False
2011-08-08,8,False
2011-08-09,34,False
2011-08-10,61,False
2011-08-11,43,False
2011-08-12,9,False
2011-08-13,33,False
2011-08-14,32,False
2011-08-15,18,False
2011-08-16,43,False
2011-08-17,17,False
2011-08-18,26,False
2011-08-19,18,False
2011-08-20,33,False
2011-08-21,11,False
2011-08-22,17,False
2011-08-23,33,False
2011-08-24,8,False
2011-08-25,33,False
2011-08-26,18,False
2011-08-27,21,False
2011-08-28,0,False
2011-08-29,42,False
2011-08-30,0,False
2011-08-31,42,False
2011-09-01,43,False
2011-09-02,52,False
2011-09-03,10,False
2011-09-04,30,False
2011-09-05,33,False
2011-09-06,57,False
2011-09-07,8,False
2011-09-08,41,False
2011-09-09,25,False
2011-09-10,20,False
2011-09-11,20,False
2011-09-12,40,False
2011-09-13,31,False
2011-09-14,48,False
2011-09-15,40,False
2011-09-16,25,False
2011-09-17,40,False
2011-09-18,0,False
2011-09-19,64,False
2011-09-20,31,False
2011-09-21,32,False
2011-09-22,16,False
2011-09-23,33,False
2011-09-24,20,False
2011-09-25,30,False
2011-09-26,63,False
2011-09-27,55,False
2011-09-28,16,False
2011-09-29,49,False
2011-09-30,8,False
2011-10-01,30,False
2011-10-02,20,False
2011-10-03,40,False
2011-10-04,47,False
2011-10-05,16,False
2011-10-06,64,False
2011-10-07,25,False
2011-10-08,10,False
2011-10-09,38,False
2011-10-10,47,False
2011-10-11,22,False
2011-10-12,45,False
2011-10-13,47,False
2011-10-14,97,False
2011-10-15,29,False
2011-10-16,38,False
2011-10-17,62,False
2011-10-18,77,False
2011-10-19,100,False
2011-10-20,88,False
2011-10-21,74,False
2011-10-22,29,False
2011-10-23,28,False
2011-10-24,46,False
2011-10-25,31,False
2011-10-26,47,False
2011-10-27,32,False
2011-10-28,50,False
2011-10-29,29,False
2011-10-30,28,False
2011-10-31,48,False
2011-11-01,16,False
2011-11-02,8,False
2011-11-03,15,False
2011-11-04,48,False
2011-11-05,19,False
2011-11-06,37,False
2011-11-07,31,False
2011-11-08,69,False
2011-11-09,23,False
2011-11-10,8,False
2011-11-11,66,False
2011-11-12,19,False
2011-11-13,9,False
2011-11-14,83,False
2011-11-15,83,False
2011-11-16,68,False
2011-11-17,23,False
2011-11-18,73,False
2011-11-19,28,False
2011-11-20,27,False
2011-11-21,30,False
2011-11-22,22,False
2011-11-23,23,False
2011-11-24,40,False
2011-11-25,33,False
2011-11-26,28,False
2011-11-27,27,False
2011-11-28,37,False
2011-11-29,37,False
2011-11-30,30,False
2011-12-01,30,False
2011-12-02,40,False
2011-12-03,27,False
2011-12-04,9,False
2011-12-05,67,False
2011-12-06,22,False
2011-12-07,15,False
2011-12-08,61,False
2011-12-09,32,False
2011-12-10,46,False
2011-12-11,18,False
2011-12-12,22,False
2011-12-13,37,False
2011-12-14,52,False
2011-12-15,53,False
2011-12-16,8,False
2011-12-17,47,False
2011-12-18,0,False
2011-12-19,38,False
2011-12-20,54,False
2011-12-21,24,False
2011-12-22,24,False
2011-12-23,52,False
2011-12-24,10,False
2011-12-25,66,False
2011-12-26,63,False
2011-12-27,40,False
2011-12-28,16,False
2011-12-29,49,False
2011-12-30,26,False
2011-12-31,10,False
2012-01-01,52,False
2012-01-02,32,False
2012-01-03,30,False
2012-01-04,52,False
2012-01-05,37,False
2012-01-06,31,False
2012-01-07,18,False
2012-01-08,9,False
2012-01-09,43,False
2012-01-10,14,False
2012-01-11,36,False
2012-01-12,15,False
2012-01-13,37,False
2012-01-14,9,False
2012-01-15,17,False
2012-01-16,21,False
2012-01-17,43,False
2012-01-18,43,False
2012-01-19,42,False
2012-01-20,22,False
2012-01-21,26,False
2012-01-22,51,False
2012-01-23,49,False
2012-01-24,21,False
2012-01-25,42,False
2012-01-26,29,False
