date,FOXA,isPartial
2016-01-24,0,False
2016-01-25,28,False
2016-01-26,9,False
2016-01-27,64,False
2016-01-28,28,False
2016-01-29,67,False
2016-01-30,0,False
2016-01-31,10,False
2016-02-01,37,False
2016-02-02,100,False
2016-02-03,74,False
2016-02-04,19,False
2016-02-05,49,False
2016-02-06,11,False
2016-02-07,32,False
2016-02-08,47,False
2016-02-09,65,False
2016-02-10,46,False
2016-02-11,93,False
2016-02-12,48,False
2016-02-13,10,False
2016-02-14,62,False
2016-02-15,28,False
2016-02-16,64,False
2016-02-17,27,False
2016-02-18,28,False
2016-02-19,28,False
2016-02-20,31,False
2016-02-21,10,False
2016-02-22,45,False
2016-02-23,63,False
2016-02-24,9,False
2016-02-25,55,False
2016-02-26,0,False
2016-02-27,52,False
2016-02-28,31,False
2016-02-29,53,False
2016-03-01,71,False
2016-03-02,18,False
2016-03-03,55,False
2016-03-04,38,False
2016-03-05,41,False
2016-03-06,31,False
2016-03-07,36,False
2016-03-08,63,False
2016-03-09,45,False
2016-03-10,46,False
2016-03-11,38,False
2016-03-12,11,False
2016-03-13,10,False
2016-03-14,45,False
2016-03-15,45,False
2016-03-16,9,False
2016-03-17,47,False
2016-03-18,10,False
2016-03-19,42,False
2016-03-20,10,False
2016-03-21,0,False
2016-03-22,18,False
2016-03-23,28,False
2016-03-24,10,False
2016-03-25,51,False
2016-03-26,0,False
2016-03-27,22,False
2016-03-28,19,False
2016-03-29,27,False
2016-03-30,18,False
2016-03-31,28,False
2016-04-01,38,False
2016-04-02,32,False
2016-04-03,31,False
2016-04-04,54,False
2016-04-05,82,False
2016-04-06,9,False
2016-04-07,9,False
2016-04-08,10,False
2016-04-09,21,False
2016-04-10,0,False
2016-04-11,36,False
2016-04-12,82,False
2016-04-13,46,False
2016-04-14,9,False
2016-04-15,57,False
2016-04-16,32,False
2016-04-17,21,False
2016-04-18,37,False
2016-04-19,45,False
2016-04-20,27,False
2016-04-21,56,False
2016-04-22,29,False
2016-04-23,32,False
2016-04-24,41,False
2016-04-25,36,False
2016-04-26,18,False
2016-04-27,36,False
2016-04-28,9,False
2016-04-29,39,False
2016-04-30,21,False
2016-05-01,11,False
2016-05-02,19,False
2016-05-03,46,False
2016-05-04,37,False
