date,FOXA,isPartial
2015-01-13,66,False
2015-01-14,36,False
2015-01-15,56,False
2015-01-16,32,False
2015-01-17,36,False
2015-01-18,48,False
2015-01-19,20,False
2015-01-20,55,False
2015-01-21,20,False
2015-01-22,26,False
2015-01-23,32,False
2015-01-24,36,False
2015-01-25,24,False
2015-01-26,35,False
2015-01-27,30,False
2015-01-28,66,False
2015-01-29,36,False
2015-01-30,42,False
2015-01-31,36,False
2015-02-01,23,False
2015-02-02,35,False
2015-02-03,35,False
2015-02-04,100,False
2015-02-05,56,False
2015-02-06,47,False
2015-02-07,30,False
2015-02-08,29,False
2015-02-09,70,False
2015-02-10,30,False
2015-02-11,45,False
2015-02-12,56,False
2015-02-13,37,False
2015-02-14,30,False
2015-02-15,36,False
2015-02-16,68,False
2015-02-17,73,False
2015-02-18,41,False
2015-02-19,31,False
2015-02-20,48,False
2015-02-21,12,False
2015-02-22,71,False
2015-02-23,44,False
2015-02-24,64,False
2015-02-25,55,False
2015-02-26,56,False
2015-02-27,36,False
2015-02-28,23,False
2015-03-01,17,False
2015-03-02,35,False
2015-03-03,64,False
2015-03-04,45,False
2015-03-05,36,False
2015-03-06,37,False
2015-03-07,30,False
2015-03-08,18,False
2015-03-09,35,False
2015-03-10,45,False
2015-03-11,30,False
2015-03-12,46,False
2015-03-13,36,False
2015-03-14,23,False
2015-03-15,17,False
2015-03-16,70,False
2015-03-17,55,False
2015-03-18,25,False
2015-03-19,50,False
2015-03-20,21,False
2015-03-21,18,False
2015-03-22,23,False
2015-03-23,34,False
2015-03-24,30,False
2015-03-25,58,False
2015-03-26,17,False
2015-03-27,52,False
2015-03-28,25,False
2015-03-29,25,False
2015-03-30,20,False
2015-03-31,40,False
2015-04-01,36,False
2015-04-02,21,False
2015-04-03,40,False
2015-04-04,43,False
2015-04-05,37,False
2015-04-06,32,False
2015-04-07,35,False
2015-04-08,25,False
2015-04-09,56,False
2015-04-10,21,False
