date,FOXA,isPartial
2012-01-26,33,False
2012-01-27,16,False
2012-01-28,10,False
2012-01-29,38,False
2012-01-30,47,False
2012-01-31,31,False
2012-02-01,47,False
2012-02-02,70,False
2012-02-03,49,False
2012-02-04,38,False
2012-02-05,56,False
2012-02-06,78,False
2012-02-07,39,False
2012-02-08,78,False
2012-02-09,47,False
2012-02-10,91,False
2012-02-11,9,False
2012-02-12,18,False
2012-02-13,39,False
2012-02-14,48,False
2012-02-15,24,False
2012-02-16,88,False
2012-02-17,50,False
2012-02-18,48,False
2012-02-19,19,False
2012-02-20,16,False
2012-02-21,56,False
2012-02-22,23,False
2012-02-23,64,False
2012-02-24,57,False
2012-02-25,28,False
2012-02-26,37,False
2012-02-27,46,False
2012-02-28,54,False
2012-02-29,31,False
2012-03-01,16,False
2012-03-02,68,False
2012-03-03,39,False
2012-03-04,38,False
2012-03-05,24,False
2012-03-06,77,False
2012-03-07,62,False
2012-03-08,24,False
2012-03-09,41,False
2012-03-10,28,False
2012-03-11,56,False
2012-03-12,54,False
2012-03-13,47,False
2012-03-14,31,False
2012-03-15,47,False
2012-03-16,58,False
2012-03-17,57,False
2012-03-18,9,False
2012-03-19,47,False
2012-03-20,16,False
2012-03-21,16,False
2012-03-22,16,False
2012-03-23,66,False
2012-03-24,29,False
2012-03-25,39,False
2012-03-26,63,False
2012-03-27,70,False
2012-03-28,8,False
2012-03-29,39,False
2012-03-30,33,False
2012-03-31,19,False
2012-04-01,19,False
2012-04-02,24,False
2012-04-03,48,False
2012-04-04,88,False
2012-04-05,8,False
2012-04-06,27,False
2012-04-07,10,False
2012-04-08,20,False
2012-04-09,38,False
2012-04-10,24,False
2012-04-11,31,False
2012-04-12,16,False
2012-04-13,25,False
2012-04-14,37,False
2012-04-15,46,False
2012-04-16,99,False
2012-04-17,54,False
2012-04-18,23,False
2012-04-19,31,False
2012-04-20,32,False
2012-04-21,38,False
2012-04-22,37,False
2012-04-23,15,False
2012-04-24,38,False
2012-04-25,15,False
2012-04-26,71,False
2012-04-27,42,False
2012-04-28,10,False
2012-04-29,19,False
2012-04-30,74,False
2012-05-01,17,False
2012-05-02,31,False
2012-05-03,39,False
2012-05-04,73,False
2012-05-05,9,False
2012-05-06,18,False
2012-05-07,46,False
2012-05-08,23,False
2012-05-09,53,False
2012-05-10,55,False
2012-05-11,24,False
2012-05-12,19,False
2012-05-13,10,False
2012-05-14,68,False
2012-05-15,30,False
2012-05-16,23,False
2012-05-17,24,False
2012-05-18,40,False
