date,FOXA,isPartial
2015-04-10,9,False
2015-04-11,21,False
2015-04-12,0,False
2015-04-13,17,False
2015-04-14,51,False
2015-04-15,68,False
2015-04-16,60,False
2015-04-17,36,False
2015-04-18,20,False
2015-04-19,10,False
2015-04-20,25,False
2015-04-21,26,False
2015-04-22,34,False
2015-04-23,61,False
2015-04-24,18,False
2015-04-25,0,False
2015-04-26,30,False
2015-04-27,50,False
2015-04-28,25,False
2015-04-29,34,False
2015-04-30,18,False
2015-05-01,39,False
2015-05-02,31,False
2015-05-03,0,False
2015-05-04,17,False
2015-05-05,17,False
2015-05-06,34,False
2015-05-07,77,False
2015-05-08,45,False
2015-05-09,21,False
2015-05-10,41,False
2015-05-11,51,False
2015-05-12,67,False
2015-05-13,51,False
2015-05-14,9,False
2015-05-15,18,False
2015-05-16,31,False
2015-05-17,50,False
2015-05-18,59,False
2015-05-19,58,False
2015-05-20,34,False
2015-05-21,17,False
2015-05-22,45,False
2015-05-23,41,False
2015-05-24,10,False
2015-05-25,44,False
2015-05-26,0,False
2015-05-27,67,False
2015-05-28,42,False
2015-05-29,35,False
2015-05-30,10,False
2015-05-31,81,False
2015-06-01,17,False
2015-06-02,25,False
2015-06-03,43,False
2015-06-04,26,False
2015-06-05,18,False
2015-06-06,21,False
2015-06-07,21,False
2015-06-08,25,False
2015-06-09,42,False
2015-06-10,25,False
2015-06-11,43,False
2015-06-12,45,False
2015-06-13,21,False
2015-06-14,30,False
2015-06-15,42,False
2015-06-16,25,False
2015-06-17,43,False
2015-06-18,26,False
2015-06-19,54,False
2015-06-20,21,False
2015-06-21,10,False
2015-06-22,42,False
2015-06-23,8,False
2015-06-24,9,False
2015-06-25,43,False
2015-06-26,27,False
2015-06-27,21,False
2015-06-28,10,False
2015-06-29,17,False
2015-06-30,25,False
2015-07-01,0,False
2015-07-02,53,False
2015-07-03,37,False
2015-07-04,21,False
2015-07-05,0,False
2015-07-06,25,False
2015-07-07,34,False
2015-07-08,34,False
2015-07-09,35,False
2015-07-10,53,False
2015-07-11,41,False
2015-07-12,31,False
2015-07-13,25,False
2015-07-14,17,False
2015-07-15,52,False
2015-07-16,44,False
2015-07-17,55,False
2015-07-18,22,False
2015-07-19,22,False
2015-07-20,45,False
2015-07-21,9,False
2015-07-22,9,False
2015-07-23,26,False
2015-07-24,45,False
2015-07-25,0,False
2015-07-26,10,False
2015-07-27,59,False
2015-07-28,25,False
2015-07-29,17,False
2015-07-30,34,False
2015-07-31,27,False
2015-08-01,51,False
2015-08-02,31,False
2015-08-03,26,False
2015-08-04,25,False
2015-08-05,26,False
2015-08-06,43,False
2015-08-07,36,False
2015-08-08,31,False
2015-08-09,41,False
2015-08-10,34,False
2015-08-11,17,False
2015-08-12,26,False
2015-08-13,17,False
2015-08-14,62,False
2015-08-15,0,False
2015-08-16,10,False
2015-08-17,17,False
2015-08-18,34,False
2015-08-19,17,False
2015-08-20,9,False
2015-08-21,35,False
2015-08-22,30,False
2015-08-23,39,False
2015-08-24,33,False
2015-08-25,25,False
2015-08-26,42,False
2015-08-27,17,False
2015-08-28,44,False
2015-08-29,40,False
2015-08-30,29,False
2015-08-31,16,False
2015-09-01,41,False
2015-09-02,42,False
2015-09-03,66,False
2015-09-04,77,False
2015-09-05,10,False
2015-09-06,49,False
2015-09-07,26,False
2015-09-08,32,False
2015-09-09,24,False
2015-09-10,33,False
2015-09-11,68,False
2015-09-12,19,False
2015-09-13,19,False
2015-09-14,16,False
2015-09-15,48,False
2015-09-16,49,False
2015-09-17,41,False
2015-09-18,34,False
2015-09-19,48,False
2015-09-20,19,False
2015-09-21,72,False
2015-09-22,32,False
2015-09-23,32,False
2015-09-24,25,False
2015-09-25,26,False
2015-09-26,10,False
2015-09-27,29,False
2015-09-28,32,False
2015-09-29,56,False
2015-09-30,8,False
2015-10-01,24,False
2015-10-02,34,False
2015-10-03,0,False
2015-10-04,28,False
2015-10-05,40,False
2015-10-06,24,False
2015-10-07,73,False
2015-10-08,24,False
2015-10-09,25,False
2015-10-10,9,False
2015-10-11,9,False
2015-10-12,25,False
2015-10-13,23,False
2015-10-14,24,False
2015-10-15,40,False
2015-10-16,33,False
2015-10-17,9,False
2015-10-18,9,False
2015-10-19,47,False
2015-10-20,63,False
2015-10-21,64,False
2015-10-22,24,False
2015-10-23,0,False
2015-10-24,9,False
2015-10-25,36,False
2015-10-26,70,False
2015-10-27,55,False
2015-10-28,55,False
2015-10-29,56,False
2015-10-30,100,False
2015-10-31,9,False
2015-11-01,19,False
2015-11-02,48,False
2015-11-03,39,False
2015-11-04,71,False
2015-11-05,31,False
2015-11-06,33,False
2015-11-07,18,False
2015-11-08,18,False
2015-11-09,47,False
2015-11-10,39,False
2015-11-11,24,False
2015-11-12,24,False
2015-11-13,17,False
2015-11-14,37,False
2015-11-15,18,False
2015-11-16,47,False
2015-11-17,16,False
2015-11-18,54,False
2015-11-19,40,False
2015-11-20,57,False
2015-11-21,9,False
2015-11-22,18,False
2015-11-23,48,False
2015-11-24,47,False
2015-11-25,8,False
2015-11-26,49,False
2015-11-27,33,False
2015-11-28,28,False
2015-11-29,9,False
2015-11-30,23,False
2015-12-01,31,False
2015-12-02,39,False
2015-12-03,32,False
2015-12-04,58,False
2015-12-05,19,False
2015-12-06,37,False
2015-12-07,40,False
2015-12-08,0,False
2015-12-09,55,False
2015-12-10,40,False
2015-12-11,50,False
2015-12-12,9,False
2015-12-13,55,False
2015-12-14,23,False
2015-12-15,49,False
2015-12-16,57,False
2015-12-17,42,False
2015-12-18,52,False
2015-12-19,0,False
2015-12-20,10,False
2015-12-21,34,False
2015-12-22,34,False
2015-12-23,35,False
2015-12-24,0,False
2015-12-25,11,False
2015-12-26,0,False
