date,FOXA,isPartial
2014-03-16,38,False
2014-03-17,42,False
2014-03-18,55,False
2014-03-19,32,False
2014-03-20,70,False
2014-03-21,24,False
2014-03-22,11,False
2014-03-23,16,False
2014-03-24,36,False
2014-03-25,59,False
2014-03-26,41,False
2014-03-27,19,False
2014-03-28,49,False
2014-03-29,11,False
2014-03-30,22,False
2014-03-31,28,False
2014-04-01,28,False
2014-04-02,47,False
2014-04-03,37,False
2014-04-04,34,False
2014-04-05,11,False
2014-04-06,22,False
2014-04-07,46,False
2014-04-08,46,False
2014-04-09,37,False
2014-04-10,14,False
2014-04-11,40,False
2014-04-12,11,False
2014-04-13,22,False
2014-04-14,37,False
2014-04-15,38,False
2014-04-16,19,False
2014-04-17,15,False
2014-04-18,48,False
2014-04-19,12,False
2014-04-20,41,False
2014-04-21,60,False
2014-04-22,18,False
2014-04-23,23,False
2014-04-24,52,False
2014-04-25,0,False
2014-04-26,17,False
2014-04-27,21,False
2014-04-28,50,False
2014-04-29,37,False
2014-04-30,38,False
2014-05-01,10,False
2014-05-02,30,False
2014-05-03,22,False
2014-05-04,22,False
2014-05-05,38,False
2014-05-06,28,False
2014-05-07,64,False
2014-05-08,33,False
2014-05-09,15,False
2014-05-10,33,False
2014-05-11,16,False
2014-05-12,64,False
2014-05-13,41,False
2014-05-14,28,False
2014-05-15,23,False
2014-05-16,34,False
2014-05-17,23,False
2014-05-18,17,False
2014-05-19,51,False
2014-05-20,46,False
2014-05-21,35,False
2014-05-22,31,False
2014-05-23,37,False
2014-05-24,12,False
2014-05-25,0,False
2014-05-26,37,False
2014-05-27,45,False
2014-05-28,35,False
2014-05-29,31,False
2014-05-30,32,False
2014-05-31,13,False
2014-06-01,43,False
2014-06-02,25,False
2014-06-03,25,False
2014-06-04,20,False
2014-06-05,31,False
2014-06-06,27,False
2014-06-07,0,False
2014-06-08,32,False
2014-06-09,52,False
2014-06-10,37,False
2014-06-11,41,False
2014-06-12,36,False
2014-06-13,16,False
2014-06-14,19,False
2014-06-15,25,False
2014-06-16,41,False
2014-06-17,25,False
2014-06-18,21,False
2014-06-19,21,False
2014-06-20,33,False
2014-06-21,0,False
2014-06-22,25,False
2014-06-23,41,False
2014-06-24,41,False
2014-06-25,46,False
2014-06-26,31,False
2014-06-27,28,False
2014-06-28,0,False
2014-06-29,19,False
2014-06-30,36,False
2014-07-01,26,False
2014-07-02,16,False
2014-07-03,38,False
2014-07-04,46,False
2014-07-05,25,False
2014-07-06,39,False
2014-07-07,63,False
2014-07-08,26,False
2014-07-09,58,False
2014-07-10,16,False
2014-07-11,27,False
2014-07-12,12,False
2014-07-13,12,False
2014-07-14,21,False
2014-07-15,42,False
2014-07-16,54,False
2014-07-17,48,False
2014-07-18,49,False
2014-07-19,19,False
2014-07-20,26,False
2014-07-21,57,False
2014-07-22,73,False
2014-07-23,16,False
2014-07-24,11,False
2014-07-25,44,False
2014-07-26,26,False
2014-07-27,19,False
2014-07-28,31,False
2014-07-29,48,False
2014-07-30,58,False
2014-07-31,16,False
2014-08-01,33,False
2014-08-02,19,False
2014-08-03,13,False
2014-08-04,73,False
2014-08-05,36,False
2014-08-06,100,False
2014-08-07,46,False
2014-08-08,44,False
2014-08-09,25,False
2014-08-10,31,False
2014-08-11,41,False
2014-08-12,10,False
2014-08-13,36,False
2014-08-14,48,False
2014-08-15,28,False
2014-08-16,13,False
2014-08-17,25,False
2014-08-18,47,False
2014-08-19,52,False
2014-08-20,26,False
2014-08-21,31,False
2014-08-22,16,False
2014-08-23,25,False
2014-08-24,24,False
2014-08-25,30,False
2014-08-26,20,False
2014-08-27,30,False
2014-08-28,15,False
2014-08-29,63,False
2014-08-30,25,False
2014-08-31,18,False
2014-09-01,35,False
2014-09-02,20,False
2014-09-03,54,False
2014-09-04,10,False
2014-09-05,41,False
2014-09-06,12,False
2014-09-07,18,False
2014-09-08,20,False
2014-09-09,53,False
2014-09-10,49,False
2014-09-11,10,False
2014-09-12,20,False
2014-09-13,12,False
2014-09-14,23,False
2014-09-15,10,False
2014-09-16,19,False
2014-09-17,49,False
2014-09-18,39,False
2014-09-19,41,False
2014-09-20,18,False
2014-09-21,23,False
2014-09-22,38,False
2014-09-23,19,False
2014-09-24,39,False
2014-09-25,30,False
2014-09-26,36,False
2014-09-27,12,False
2014-09-28,12,False
2014-09-29,49,False
2014-09-30,39,False
2014-10-01,19,False
2014-10-02,30,False
2014-10-03,26,False
2014-10-04,12,False
2014-10-05,34,False
2014-10-06,63,False
2014-10-07,53,False
2014-10-08,38,False
2014-10-09,30,False
2014-10-10,20,False
2014-10-11,18,False
2014-10-12,23,False
2014-10-13,29,False
2014-10-14,24,False
2014-10-15,39,False
2014-10-16,43,False
2014-10-17,35,False
2014-10-18,35,False
2014-10-19,0,False
2014-10-20,24,False
2014-10-21,28,False
2014-10-22,29,False
2014-10-23,29,False
2014-10-24,35,False
2014-10-25,58,False
2014-10-26,17,False
2014-10-27,33,False
2014-10-28,28,False
2014-10-29,34,False
2014-10-30,49,False
2014-10-31,66,False
2014-11-01,23,False
2014-11-02,23,False
2014-11-03,53,False
2014-11-04,51,False
2014-11-05,33,False
2014-11-06,19,False
2014-11-07,40,False
2014-11-08,11,False
2014-11-09,11,False
2014-11-10,28,False
2014-11-11,24,False
2014-11-12,28,False
2014-11-13,57,False
2014-11-14,34,False
2014-11-15,28,False
2014-11-16,38,False
2014-11-17,33,False
2014-11-18,30,False
2014-11-19,39,False
2014-11-20,43,False
2014-11-21,39,False
2014-11-22,11,False
2014-11-23,27,False
2014-11-24,23,False
2014-11-25,51,False
2014-11-26,42,False
2014-11-27,19,False
2014-11-28,25,False
2014-11-29,0,False
2014-11-30,22,False
2014-12-01,27,False
