date,CELG,isPartial
2015-12-26,16,False
2015-12-27,11,False
2015-12-28,63,False
2015-12-29,60,False
2015-12-30,52,False
2015-12-31,20,False
2016-01-01,8,False
2016-01-02,13,False
2016-01-03,16,False
2016-01-04,88,False
2016-01-05,79,False
2016-01-06,55,False
2016-01-07,79,False
2016-01-08,81,False
2016-01-09,31,False
2016-01-10,15,False
2016-01-11,95,False
2016-01-12,71,False
2016-01-13,63,False
2016-01-14,59,False
2016-01-15,61,False
2016-01-16,18,False
2016-01-17,15,False
2016-01-18,53,False
2016-01-19,59,False
2016-01-20,60,False
2016-01-21,52,False
2016-01-22,54,False
2016-01-23,23,False
2016-01-24,15,False
2016-01-25,71,False
2016-01-26,73,False
2016-01-27,71,False
2016-01-28,79,False
2016-01-29,76,False
2016-01-30,19,False
2016-01-31,11,False
2016-02-01,67,False
2016-02-02,74,False
2016-02-03,67,False
2016-02-04,67,False
2016-02-05,76,False
2016-02-06,22,False
2016-02-07,6,False
2016-02-08,39,False
2016-02-09,32,False
2016-02-10,77,False
2016-02-11,91,False
2016-02-12,79,False
2016-02-13,27,False
2016-02-14,16,False
2016-02-15,66,False
2016-02-16,72,False
2016-02-17,74,False
2016-02-18,65,False
2016-02-19,53,False
2016-02-20,18,False
2016-02-21,16,False
2016-02-22,58,False
2016-02-23,58,False
2016-02-24,54,False
2016-02-25,64,False
2016-02-26,54,False
2016-02-27,25,False
2016-02-28,11,False
2016-02-29,63,False
2016-03-01,77,False
2016-03-02,75,False
2016-03-03,80,False
2016-03-04,74,False
2016-03-05,21,False
2016-03-06,16,False
2016-03-07,71,False
2016-03-08,71,False
2016-03-09,76,False
2016-03-10,75,False
2016-03-11,64,False
2016-03-12,24,False
2016-03-13,12,False
2016-03-14,63,False
2016-03-15,62,False
2016-03-16,70,False
2016-03-17,68,False
2016-03-18,55,False
2016-03-19,18,False
2016-03-20,13,False
2016-03-21,77,False
2016-03-22,56,False
2016-03-23,55,False
2016-03-24,54,False
2016-03-25,12,False
2016-03-26,19,False
2016-03-27,10,False
2016-03-28,71,False
2016-03-29,52,False
2016-03-30,65,False
2016-03-31,49,False
2016-04-01,58,False
2016-04-02,22,False
2016-04-03,19,False
2016-04-04,79,False
2016-04-05,70,False
2016-04-06,78,False
2016-04-07,92,False
2016-04-08,77,False
2016-04-09,33,False
2016-04-10,16,False
2016-04-11,80,False
2016-04-12,65,False
2016-04-13,64,False
2016-04-14,58,False
2016-04-15,60,False
2016-04-16,17,False
2016-04-17,13,False
2016-04-18,69,False
2016-04-19,58,False
2016-04-20,66,False
2016-04-21,23,False
2016-04-22,56,False
2016-04-23,16,False
2016-04-24,10,False
2016-04-25,57,False
2016-04-26,73,False
2016-04-27,63,False
2016-04-28,82,False
2016-04-29,73,False
2016-04-30,21,False
2016-05-01,13,False
2016-05-02,75,False
2016-05-03,67,False
2016-05-04,70,False
2016-05-05,73,False
2016-05-06,73,False
2016-05-07,23,False
2016-05-08,11,False
2016-05-09,100,False
2016-05-10,78,False
2016-05-11,82,False
2016-05-12,63,False
2016-05-13,69,False
2016-05-14,23,False
2016-05-15,22,False
2016-05-16,82,False
2016-05-17,65,False
2016-05-18,60,False
2016-05-19,58,False
2016-05-20,54,False
2016-05-21,18,False
2016-05-22,8,False
2016-05-23,67,False
2016-05-24,41,False
2016-05-25,59,False
2016-05-26,22,False
2016-05-27,43,False
2016-05-28,16,False
2016-05-29,16,False
2016-05-30,54,False
2016-05-31,72,False
2016-06-01,72,False
2016-06-02,62,False
2016-06-03,67,False
2016-06-04,29,False
2016-06-05,10,False
2016-06-06,90,False
2016-06-07,78,False
2016-06-08,78,False
2016-06-09,67,False
2016-06-10,61,False
2016-06-11,20,False
2016-06-12,10,False
2016-06-13,72,False
2016-06-14,70,False
2016-06-15,69,False
2016-06-16,47,False
2016-06-17,51,False
2016-06-18,17,False
2016-06-19,13,False
2016-06-20,65,False
2016-06-21,74,False
2016-06-22,57,False
2016-06-23,56,False
2016-06-24,56,False
2016-06-25,19,False
2016-06-26,10,False
2016-06-27,71,False
2016-06-28,63,False
2016-06-29,59,False
2016-06-30,55,False
2016-07-01,62,False
2016-07-02,34,False
2016-07-03,12,False
2016-07-04,57,False
2016-07-05,84,False
2016-07-06,84,False
2016-07-07,67,False
2016-07-08,70,False
2016-07-09,27,False
2016-07-10,18,False
2016-07-11,69,False
2016-07-12,58,False
2016-07-13,80,False
2016-07-14,55,False
2016-07-15,62,False
2016-07-16,15,False
2016-07-17,9,False
2016-07-18,57,False
2016-07-19,48,False
2016-07-20,60,False
2016-07-21,51,False
2016-07-22,40,False
2016-07-23,13,False
2016-07-24,14,False
2016-07-25,55,False
2016-07-26,64,False
2016-07-27,73,False
2016-07-28,62,False
2016-07-29,52,False
2016-07-30,17,False
2016-07-31,14,False
2016-08-01,82,False
2016-08-02,89,False
2016-08-03,72,False
2016-08-04,71,False
2016-08-05,68,False
2016-08-06,31,False
2016-08-07,10,False
2016-08-08,81,False
2016-08-09,82,False
2016-08-10,72,False
2016-08-11,70,False
2016-08-12,67,False
2016-08-13,21,False
2016-08-14,19,False
2016-08-15,74,False
2016-08-16,72,False
2016-08-17,74,False
2016-08-18,54,False
2016-08-19,52,False
2016-08-20,12,False
2016-08-21,15,False
2016-08-22,62,False
2016-08-23,74,False
2016-08-24,55,False
2016-08-25,54,False
2016-08-26,54,False
2016-08-27,17,False
2016-08-28,10,False
2016-08-29,63,False
2016-08-30,52,False
2016-08-31,66,False
2016-09-01,54,False
2016-09-02,59,False
2016-09-03,21,False
2016-09-04,14,False
2016-09-05,82,False
2016-09-06,58,False
2016-09-07,26,False
2016-09-08,68,False
2016-09-09,68,False
2016-09-10,25,False
2016-09-11,8,False
