date,CELG,isPartial
2012-06-04,67,False
2012-06-05,54,False
2012-06-06,56,False
2012-06-07,24,False
2012-06-08,36,False
2012-06-09,14,False
2012-06-10,12,False
2012-06-11,91,False
2012-06-12,59,False
2012-06-13,48,False
2012-06-14,61,False
2012-06-15,37,False
2012-06-16,7,False
2012-06-17,0,False
2012-06-18,55,False
2012-06-19,61,False
2012-06-20,43,False
2012-06-21,72,False
2012-06-22,67,False
2012-06-23,12,False
2012-06-24,7,False
2012-06-25,65,False
2012-06-26,48,False
2012-06-27,41,False
2012-06-28,45,False
2012-06-29,46,False
2012-06-30,25,False
2012-07-01,7,False
2012-07-02,65,False
2012-07-03,71,False
2012-07-04,75,False
2012-07-05,49,False
2012-07-06,52,False
2012-07-07,22,False
2012-07-08,12,False
2012-07-09,64,False
2012-07-10,56,False
2012-07-11,47,False
2012-07-12,42,False
2012-07-13,41,False
2012-07-14,12,False
2012-07-15,12,False
2012-07-16,47,False
2012-07-17,37,False
2012-07-18,61,False
2012-07-19,52,False
2012-07-20,37,False
2012-07-21,15,False
2012-07-22,7,False
2012-07-23,55,False
2012-07-24,45,False
2012-07-25,40,False
2012-07-26,36,False
2012-07-27,56,False
2012-07-28,25,False
2012-07-29,10,False
2012-07-30,45,False
2012-07-31,43,False
2012-08-01,55,False
2012-08-02,34,False
2012-08-03,31,False
2012-08-04,20,False
2012-08-05,27,False
2012-08-06,64,False
2012-08-07,78,False
2012-08-08,51,False
2012-08-09,48,False
2012-08-10,45,False
2012-08-11,24,False
2012-08-12,17,False
2012-08-13,58,False
2012-08-14,69,False
2012-08-15,38,False
2012-08-16,44,False
2012-08-17,36,False
2012-08-18,15,False
2012-08-19,20,False
2012-08-20,63,False
2012-08-21,39,False
2012-08-22,45,False
2012-08-23,38,False
2012-08-24,43,False
2012-08-25,31,False
2012-08-26,5,False
2012-08-27,59,False
2012-08-28,36,False
2012-08-29,43,False
2012-08-30,52,False
2012-08-31,36,False
2012-09-01,9,False
2012-09-02,14,False
2012-09-03,43,False
2012-09-04,87,False
2012-09-05,69,False
2012-09-06,41,False
2012-09-07,14,False
2012-09-08,5,False
2012-09-09,14,False
2012-09-10,69,False
2012-09-11,76,False
2012-09-12,52,False
2012-09-13,58,False
2012-09-14,45,False
2012-09-15,16,False
2012-09-16,5,False
2012-09-17,55,False
2012-09-18,46,False
2012-09-19,43,False
2012-09-20,47,False
2012-09-21,54,False
2012-09-22,32,False
2012-09-23,7,False
2012-09-24,44,False
2012-09-25,63,False
2012-09-26,48,False
2012-09-27,47,False
2012-09-28,55,False
2012-09-29,18,False
2012-09-30,22,False
2012-10-01,43,False
2012-10-02,70,False
2012-10-03,66,False
2012-10-04,51,False
2012-10-05,49,False
2012-10-06,28,False
2012-10-07,8,False
2012-10-08,71,False
2012-10-09,53,False
2012-10-10,52,False
2012-10-11,56,False
2012-10-12,13,False
2012-10-13,7,False
2012-10-14,8,False
2012-10-15,47,False
2012-10-16,40,False
2012-10-17,73,False
2012-10-18,43,False
2012-10-19,41,False
2012-10-20,11,False
2012-10-21,8,False
2012-10-22,57,False
2012-10-23,63,False
2012-10-24,41,False
2012-10-25,60,False
2012-10-26,59,False
2012-10-27,17,False
2012-10-28,10,False
2012-10-29,60,False
2012-10-30,55,False
2012-10-31,54,False
2012-11-01,58,False
2012-11-02,15,False
2012-11-03,19,False
2012-11-04,14,False
2012-11-05,51,False
2012-11-06,45,False
2012-11-07,54,False
2012-11-08,51,False
2012-11-09,78,False
2012-11-10,27,False
2012-11-11,10,False
2012-11-12,63,False
2012-11-13,69,False
2012-11-14,60,False
2012-11-15,13,False
2012-11-16,35,False
2012-11-17,10,False
2012-11-18,10,False
2012-11-19,57,False
2012-11-20,65,False
2012-11-21,48,False
2012-11-22,62,False
2012-11-23,48,False
2012-11-24,17,False
2012-11-25,10,False
2012-11-26,47,False
2012-11-27,55,False
2012-11-28,39,False
2012-11-29,58,False
2012-11-30,41,False
2012-12-01,16,False
2012-12-02,18,False
2012-12-03,61,False
2012-12-04,47,False
2012-12-05,45,False
2012-12-06,60,False
2012-12-07,42,False
2012-12-08,38,False
2012-12-09,4,False
2012-12-10,80,False
2012-12-11,50,False
2012-12-12,46,False
2012-12-13,35,False
2012-12-14,49,False
2012-12-15,31,False
2012-12-16,18,False
2012-12-17,54,False
2012-12-18,61,False
2012-12-19,57,False
2012-12-20,49,False
2012-12-21,45,False
2012-12-22,26,False
2012-12-23,7,False
2012-12-24,26,False
2012-12-25,12,False
2012-12-26,57,False
2012-12-27,63,False
2012-12-28,51,False
2012-12-29,15,False
2012-12-30,4,False
2012-12-31,23,False
2013-01-01,25,False
2013-01-02,63,False
2013-01-03,66,False
2013-01-04,62,False
2013-01-05,24,False
2013-01-06,16,False
2013-01-07,92,False
2013-01-08,100,False
2013-01-09,79,False
2013-01-10,68,False
2013-01-11,71,False
2013-01-12,20,False
2013-01-13,6,False
2013-01-14,59,False
2013-01-15,56,False
2013-01-16,71,False
2013-01-17,63,False
2013-01-18,48,False
2013-01-19,31,False
2013-01-20,11,False
2013-01-21,66,False
2013-01-22,37,False
2013-01-23,48,False
2013-01-24,58,False
2013-01-25,51,False
2013-01-26,19,False
2013-01-27,9,False
2013-01-28,45,False
2013-01-29,48,False
2013-01-30,40,False
2013-01-31,78,False
2013-02-01,67,False
2013-02-02,27,False
2013-02-03,17,False
2013-02-04,79,False
2013-02-05,78,False
2013-02-06,78,False
2013-02-07,58,False
2013-02-08,64,False
2013-02-09,31,False
2013-02-10,14,False
2013-02-11,42,False
2013-02-12,20,False
2013-02-13,74,False
2013-02-14,81,False
2013-02-15,59,False
2013-02-16,31,False
2013-02-17,17,False
2013-02-18,50,False
2013-02-19,58,False
