date,CELG,isPartial
2013-10-06,8,False
2013-10-07,72,False
2013-10-08,73,False
2013-10-09,87,False
2013-10-10,60,False
2013-10-11,37,False
2013-10-12,14,False
2013-10-13,10,False
2013-10-14,50,False
2013-10-15,75,False
2013-10-16,72,False
2013-10-17,54,False
2013-10-18,70,False
2013-10-19,7,False
2013-10-20,15,False
2013-10-21,48,False
2013-10-22,68,False
2013-10-23,53,False
2013-10-24,37,False
2013-10-25,39,False
2013-10-26,21,False
2013-10-27,13,False
2013-10-28,53,False
2013-10-29,55,False
2013-10-30,54,False
2013-10-31,45,False
2013-11-01,45,False
2013-11-02,7,False
2013-11-03,16,False
2013-11-04,87,False
2013-11-05,72,False
2013-11-06,60,False
2013-11-07,78,False
2013-11-08,75,False
2013-11-09,28,False
2013-11-10,13,False
2013-11-11,62,False
2013-11-12,77,False
2013-11-13,60,False
2013-11-14,58,False
2013-11-15,19,False
2013-11-16,16,False
2013-11-17,18,False
2013-11-18,74,False
2013-11-19,64,False
2013-11-20,72,False
2013-11-21,57,False
2013-11-22,45,False
2013-11-23,22,False
2013-11-24,11,False
2013-11-25,63,False
2013-11-26,51,False
2013-11-27,72,False
2013-11-28,39,False
2013-11-29,53,False
2013-11-30,24,False
2013-12-01,11,False
2013-12-02,67,False
2013-12-03,70,False
2013-12-04,59,False
2013-12-05,73,False
2013-12-06,96,False
2013-12-07,34,False
2013-12-08,21,False
2013-12-09,66,False
2013-12-10,95,False
2013-12-11,68,False
2013-12-12,57,False
2013-12-13,45,False
2013-12-14,25,False
2013-12-15,6,False
2013-12-16,69,False
2013-12-17,51,False
2013-12-18,73,False
2013-12-19,62,False
2013-12-20,51,False
2013-12-21,22,False
2013-12-22,12,False
2013-12-23,46,False
2013-12-24,17,False
2013-12-25,9,False
2013-12-26,61,False
2013-12-27,58,False
2013-12-28,25,False
2013-12-29,11,False
2013-12-30,49,False
2013-12-31,30,False
2014-01-01,14,False
2014-01-02,61,False
2014-01-03,61,False
2014-01-04,32,False
2014-01-05,16,False
2014-01-06,97,False
2014-01-07,65,False
2014-01-08,99,False
2014-01-09,81,False
2014-01-10,71,False
2014-01-11,34,False
2014-01-12,15,False
2014-01-13,94,False
2014-01-14,48,False
2014-01-15,66,False
2014-01-16,63,False
2014-01-17,59,False
2014-01-18,20,False
2014-01-19,15,False
2014-01-20,44,False
2014-01-21,75,False
2014-01-22,63,False
2014-01-23,47,False
2014-01-24,60,False
2014-01-25,23,False
2014-01-26,11,False
2014-01-27,56,False
2014-01-28,55,False
2014-01-29,57,False
2014-01-30,56,False
2014-01-31,53,False
2014-02-01,20,False
2014-02-02,18,False
2014-02-03,96,False
2014-02-04,94,False
2014-02-05,69,False
2014-02-06,74,False
2014-02-07,72,False
2014-02-08,32,False
2014-02-09,12,False
2014-02-10,71,False
2014-02-11,49,False
2014-02-12,47,False
2014-02-13,59,False
2014-02-14,69,False
2014-02-15,14,False
2014-02-16,16,False
2014-02-17,54,False
2014-02-18,57,False
2014-02-19,57,False
2014-02-20,63,False
2014-02-21,45,False
2014-02-22,24,False
2014-02-23,18,False
2014-02-24,67,False
2014-02-25,48,False
2014-02-26,60,False
2014-02-27,40,False
2014-02-28,67,False
2014-03-01,17,False
2014-03-02,9,False
2014-03-03,24,False
2014-03-04,25,False
2014-03-05,58,False
2014-03-06,87,False
2014-03-07,98,False
2014-03-08,29,False
2014-03-09,18,False
2014-03-10,100,False
2014-03-11,88,False
2014-03-12,76,False
2014-03-13,81,False
2014-03-14,68,False
2014-03-15,23,False
2014-03-16,9,False
