date,CELG,isPartial
2013-02-19,74,False
2013-02-20,65,False
2013-02-21,46,False
2013-02-22,53,False
2013-02-23,13,False
2013-02-24,19,False
2013-02-25,61,False
2013-02-26,66,False
2013-02-27,66,False
2013-02-28,49,False
2013-03-01,70,False
2013-03-02,23,False
2013-03-03,23,False
2013-03-04,68,False
2013-03-05,80,False
2013-03-06,69,False
2013-03-07,64,False
2013-03-08,69,False
2013-03-09,14,False
2013-03-10,9,False
2013-03-11,79,False
2013-03-12,69,False
2013-03-13,50,False
2013-03-14,49,False
2013-03-15,42,False
2013-03-16,14,False
2013-03-17,7,False
2013-03-18,42,False
2013-03-19,46,False
2013-03-20,63,False
2013-03-21,62,False
2013-03-22,50,False
2013-03-23,24,False
2013-03-24,11,False
2013-03-25,57,False
2013-03-26,48,False
2013-03-27,49,False
2013-03-28,45,False
2013-03-29,32,False
2013-03-30,11,False
2013-03-31,9,False
2013-04-01,80,False
2013-04-02,69,False
2013-04-03,69,False
2013-04-04,65,False
2013-04-05,68,False
2013-04-06,41,False
2013-04-07,14,False
2013-04-08,77,False
2013-04-09,79,False
2013-04-10,53,False
2013-04-11,66,False
2013-04-12,54,False
2013-04-13,16,False
2013-04-14,16,False
2013-04-15,76,False
2013-04-16,83,False
2013-04-17,52,False
2013-04-18,43,False
2013-04-19,62,False
2013-04-20,20,False
2013-04-21,16,False
2013-04-22,58,False
2013-04-23,75,False
2013-04-24,81,False
2013-04-25,63,False
2013-04-26,58,False
2013-04-27,18,False
2013-04-28,18,False
2013-04-29,71,False
2013-04-30,79,False
2013-05-01,28,False
2013-05-02,62,False
2013-05-03,90,False
2013-05-04,25,False
2013-05-05,13,False
2013-05-06,93,False
2013-05-07,78,False
2013-05-08,62,False
2013-05-09,70,False
2013-05-10,51,False
2013-05-11,16,False
2013-05-12,7,False
2013-05-13,99,False
2013-05-14,63,False
2013-05-15,80,False
2013-05-16,55,False
2013-05-17,53,False
2013-05-18,34,False
2013-05-19,11,False
2013-05-20,61,False
2013-05-21,67,False
2013-05-22,57,False
2013-05-23,48,False
2013-05-24,28,False
2013-05-25,20,False
2013-05-26,16,False
2013-05-27,77,False
2013-05-28,70,False
2013-05-29,58,False
2013-05-30,24,False
2013-05-31,54,False
2013-06-01,25,False
2013-06-02,19,False
2013-06-03,99,False
2013-06-04,57,False
2013-06-05,75,False
2013-06-06,70,False
2013-06-07,87,False
2013-06-08,18,False
2013-06-09,19,False
2013-06-10,76,False
2013-06-11,55,False
2013-06-12,62,False
2013-06-13,49,False
2013-06-14,67,False
2013-06-15,24,False
2013-06-16,4,False
2013-06-17,73,False
2013-06-18,74,False
2013-06-19,46,False
2013-06-20,51,False
2013-06-21,48,False
2013-06-22,24,False
2013-06-23,14,False
2013-06-24,48,False
2013-06-25,70,False
2013-06-26,65,False
2013-06-27,55,False
2013-06-28,39,False
2013-06-29,27,False
2013-06-30,22,False
2013-07-01,76,False
2013-07-02,63,False
2013-07-03,60,False
2013-07-04,60,False
2013-07-05,67,False
2013-07-06,36,False
2013-07-07,17,False
2013-07-08,83,False
2013-07-09,76,False
2013-07-10,84,False
2013-07-11,84,False
2013-07-12,59,False
2013-07-13,13,False
2013-07-14,7,False
2013-07-15,68,False
2013-07-16,51,False
2013-07-17,65,False
2013-07-18,48,False
2013-07-19,38,False
2013-07-20,19,False
2013-07-21,6,False
2013-07-22,72,False
2013-07-23,65,False
2013-07-24,69,False
2013-07-25,59,False
2013-07-26,62,False
2013-07-27,28,False
2013-07-28,11,False
2013-07-29,45,False
2013-07-30,34,False
2013-07-31,54,False
2013-08-01,78,False
2013-08-02,54,False
2013-08-03,19,False
2013-08-04,11,False
2013-08-05,67,False
2013-08-06,81,False
2013-08-07,97,False
2013-08-08,51,False
2013-08-09,59,False
2013-08-10,30,False
2013-08-11,9,False
2013-08-12,63,False
2013-08-13,80,False
2013-08-14,69,False
2013-08-15,54,False
2013-08-16,44,False
2013-08-17,20,False
2013-08-18,13,False
2013-08-19,85,False
2013-08-20,61,False
2013-08-21,68,False
2013-08-22,58,False
2013-08-23,77,False
2013-08-24,20,False
2013-08-25,11,False
2013-08-26,67,False
2013-08-27,42,False
2013-08-28,60,False
2013-08-29,52,False
2013-08-30,39,False
2013-08-31,14,False
2013-09-01,12,False
2013-09-02,60,False
2013-09-03,58,False
2013-09-04,80,False
2013-09-05,54,False
2013-09-06,63,False
2013-09-07,16,False
2013-09-08,10,False
2013-09-09,66,False
2013-09-10,98,False
2013-09-11,72,False
2013-09-12,60,False
2013-09-13,37,False
2013-09-14,20,False
2013-09-15,10,False
2013-09-16,55,False
2013-09-17,66,False
2013-09-18,91,False
2013-09-19,49,False
2013-09-20,60,False
2013-09-21,39,False
2013-09-22,18,False
2013-09-23,67,False
2013-09-24,70,False
2013-09-25,61,False
2013-09-26,52,False
2013-09-27,50,False
2013-09-28,31,False
2013-09-29,22,False
2013-09-30,69,False
2013-10-01,91,False
2013-10-02,84,False
2013-10-03,84,False
2013-10-04,57,False
2013-10-05,30,False
2013-10-06,15,False
2013-10-07,77,False
2013-10-08,74,False
2013-10-09,63,False
2013-10-10,82,False
2013-10-11,56,False
2013-10-12,12,False
2013-10-13,12,False
2013-10-14,71,False
2013-10-15,72,False
2013-10-16,53,False
2013-10-17,56,False
2013-10-18,43,False
2013-10-19,12,False
2013-10-20,12,False
2013-10-21,53,False
2013-10-22,53,False
2013-10-23,59,False
2013-10-24,44,False
2013-10-25,43,False
2013-10-26,15,False
2013-10-27,14,False
2013-10-28,61,False
2013-10-29,53,False
2013-10-30,66,False
2013-10-31,74,False
2013-11-01,70,False
2013-11-02,25,False
2013-11-03,15,False
2013-11-04,100,False
2013-11-05,80,False
2013-11-06,87,False
