date,CELG,isPartial
2016-05-04,48,False
2016-05-05,52,False
2016-05-06,45,False
2016-05-07,25,False
2016-05-08,7,False
2016-05-09,76,False
2016-05-10,50,False
2016-05-11,54,False
2016-05-12,47,False
2016-05-13,50,False
2016-05-14,19,False
2016-05-15,13,False
2016-05-16,46,False
2016-05-17,53,False
2016-05-18,46,False
2016-05-19,48,False
2016-05-20,43,False
2016-05-21,16,False
2016-05-22,4,False
2016-05-23,57,False
2016-05-24,30,False
2016-05-25,46,False
2016-05-26,18,False
2016-05-27,23,False
2016-05-28,14,False
2016-05-29,5,False
2016-05-30,40,False
2016-05-31,40,False
2016-06-01,46,False
2016-06-02,39,False
2016-06-03,39,False
2016-06-04,11,False
2016-06-05,11,False
2016-06-06,63,False
2016-06-07,55,False
2016-06-08,60,False
2016-06-09,49,False
2016-06-10,49,False
2016-06-11,13,False
2016-06-12,5,False
2016-06-13,56,False
2016-06-14,39,False
2016-06-15,48,False
2016-06-16,29,False
2016-06-17,38,False
2016-06-18,9,False
2016-06-19,8,False
2016-06-20,42,False
2016-06-21,56,False
2016-06-22,37,False
2016-06-23,36,False
2016-06-24,39,False
2016-06-25,16,False
2016-06-26,8,False
2016-06-27,48,False
2016-06-28,38,False
2016-06-29,39,False
2016-06-30,36,False
2016-07-01,45,False
2016-07-02,18,False
2016-07-03,12,False
2016-07-04,44,False
2016-07-05,57,False
2016-07-06,44,False
2016-07-07,50,False
2016-07-08,46,False
2016-07-09,18,False
2016-07-10,19,False
2016-07-11,52,False
2016-07-12,54,False
2016-07-13,51,False
2016-07-14,25,False
2016-07-15,44,False
2016-07-16,9,False
2016-07-17,5,False
2016-07-18,40,False
2016-07-19,39,False
2016-07-20,42,False
2016-07-21,38,False
2016-07-22,29,False
2016-07-23,6,False
2016-07-24,7,False
2016-07-25,47,False
2016-07-26,41,False
2016-07-27,37,False
2016-07-28,55,False
2016-07-29,50,False
2016-07-30,12,False
2016-07-31,9,False
2016-08-01,66,False
2016-08-02,60,False
2016-08-03,50,False
2016-08-04,50,False
2016-08-05,44,False
2016-08-06,17,False
2016-08-07,4,False
2016-08-08,57,False
2016-08-09,62,False
2016-08-10,55,False
2016-08-11,50,False
2016-08-12,42,False
2016-08-13,15,False
2016-08-14,12,False
2016-08-15,47,False
2016-08-16,51,False
2016-08-17,57,False
2016-08-18,36,False
2016-08-19,45,False
2016-08-20,8,False
2016-08-21,12,False
2016-08-22,44,False
2016-08-23,50,False
2016-08-24,39,False
2016-08-25,46,False
2016-08-26,36,False
2016-08-27,12,False
2016-08-28,7,False
2016-08-29,42,False
2016-08-30,38,False
2016-08-31,50,False
2016-09-01,39,False
2016-09-02,37,False
2016-09-03,16,False
2016-09-04,11,False
2016-09-05,51,False
2016-09-06,47,False
2016-09-07,19,False
2016-09-08,53,False
2016-09-09,44,False
2016-09-10,17,False
2016-09-11,8,False
2016-09-12,51,False
2016-09-13,55,False
2016-09-14,45,False
2016-09-15,52,False
2016-09-16,37,False
2016-09-17,9,False
2016-09-18,8,False
2016-09-19,44,False
2016-09-20,52,False
2016-09-21,45,False
2016-09-22,45,False
2016-09-23,42,False
2016-09-24,14,False
2016-09-25,5,False
2016-09-26,42,False
2016-09-27,39,False
2016-09-28,34,False
2016-09-29,39,False
2016-09-30,35,False
2016-10-01,7,False
2016-10-02,7,False
2016-10-03,51,False
2016-10-04,54,False
2016-10-05,48,False
2016-10-06,45,False
2016-10-07,47,False
2016-10-08,18,False
2016-10-09,7,False
2016-10-10,55,False
2016-10-11,46,False
2016-10-12,17,False
2016-10-13,70,False
2016-10-14,46,False
2016-10-15,16,False
2016-10-16,13,False
2016-10-17,75,False
2016-10-18,56,False
2016-10-19,60,False
2016-10-20,32,False
2016-10-21,51,False
2016-10-22,34,False
2016-10-23,15,False
2016-10-24,64,False
2016-10-25,85,False
2016-10-26,100,False
2016-10-27,98,False
2016-10-28,65,False
2016-10-29,18,False
2016-10-30,8,False
2016-10-31,69,False
2016-11-01,41,False
2016-11-02,24,False
2016-11-03,56,False
2016-11-04,57,False
2016-11-05,18,False
2016-11-06,15,False
2016-11-07,71,False
2016-11-08,59,False
2016-11-09,63,False
2016-11-10,79,False
2016-11-11,47,False
2016-11-12,15,False
2016-11-13,11,False
2016-11-14,46,False
2016-11-15,19,False
2016-11-16,56,False
2016-11-17,52,False
2016-11-18,50,False
2016-11-19,18,False
2016-11-20,11,False
2016-11-21,56,False
2016-11-22,41,False
2016-11-23,61,False
2016-11-24,46,False
2016-11-25,36,False
2016-11-26,14,False
2016-11-27,14,False
