date,CELG,isPartial
2012-10-12,17,False
2012-10-13,9,False
2012-10-14,9,False
2012-10-15,45,False
2012-10-16,55,False
2012-10-17,71,False
2012-10-18,50,False
2012-10-19,43,False
2012-10-20,16,False
2012-10-21,7,False
2012-10-22,67,False
2012-10-23,44,False
2012-10-24,42,False
2012-10-25,52,False
2012-10-26,71,False
2012-10-27,36,False
2012-10-28,13,False
2012-10-29,57,False
2012-10-30,46,False
2012-10-31,51,False
2012-11-01,57,False
2012-11-02,16,False
2012-11-03,24,False
2012-11-04,17,False
2012-11-05,70,False
2012-11-06,53,False
2012-11-07,70,False
2012-11-08,60,False
2012-11-09,61,False
2012-11-10,17,False
2012-11-11,17,False
2012-11-12,100,False
2012-11-13,62,False
2012-11-14,36,False
2012-11-15,7,False
2012-11-16,41,False
2012-11-17,11,False
2012-11-18,17,False
2012-11-19,59,False
2012-11-20,67,False
2012-11-21,53,False
2012-11-22,36,False
2012-11-23,59,False
2012-11-24,13,False
2012-11-25,13,False
2012-11-26,56,False
2012-11-27,46,False
2012-11-28,44,False
2012-11-29,53,False
2012-11-30,44,False
2012-12-01,29,False
2012-12-02,21,False
2012-12-03,80,False
2012-12-04,53,False
2012-12-05,49,False
2012-12-06,45,False
2012-12-07,64,False
2012-12-08,26,False
2012-12-09,10,False
2012-12-10,61,False
2012-12-11,65,False
2012-12-12,48,False
2012-12-13,50,False
2012-12-14,45,False
2012-12-15,30,False
2012-12-16,23,False
2012-12-17,53,False
2012-12-18,52,False
2012-12-19,50,False
2012-12-20,48,False
2012-12-21,64,False
2012-12-22,15,False
2012-12-23,14,False
2012-12-24,31,False
2012-12-25,0,False
2012-12-26,70,False
2012-12-27,50,False
2012-12-28,33,False
2012-12-29,15,False
2012-12-30,19,False
2012-12-31,28,False
2013-01-01,16,False
2013-01-02,77,False
2013-01-03,85,False
2013-01-04,47,False
2013-01-05,34,False
2013-01-06,14,False
2013-01-07,90,False
2013-01-08,95,False
2013-01-09,94,False
2013-01-10,86,False
2013-01-11,73,False
2013-01-12,20,False
2013-01-13,10,False
2013-01-14,56,False
2013-01-15,46,False
2013-01-16,66,False
2013-01-17,85,False
2013-01-18,56,False
2013-01-19,30,False
2013-01-20,16,False
2013-01-21,63,False
2013-01-22,58,False
2013-01-23,54,False
2013-01-24,58,False
2013-01-25,49,False
2013-01-26,16,False
2013-01-27,12,False
2013-01-28,70,False
2013-01-29,53,False
2013-01-30,46,False
2013-01-31,77,False
2013-02-01,63,False
2013-02-02,34,False
2013-02-03,15,False
2013-02-04,83,False
2013-02-05,71,False
2013-02-06,80,False
2013-02-07,63,False
2013-02-08,65,False
2013-02-09,44,False
2013-02-10,16,False
2013-02-11,38,False
2013-02-12,20,False
2013-02-13,87,False
2013-02-14,73,False
2013-02-15,65,False
2013-02-16,32,False
2013-02-17,10,False
2013-02-18,55,False
2013-02-19,49,False
2013-02-20,60,False
2013-02-21,65,False
2013-02-22,57,False
2013-02-23,27,False
2013-02-24,23,False
2013-02-25,73,False
2013-02-26,56,False
2013-02-27,57,False
2013-02-28,60,False
2013-03-01,51,False
2013-03-02,29,False
2013-03-03,10,False
2013-03-04,93,False
2013-03-05,80,False
2013-03-06,78,False
2013-03-07,73,False
2013-03-08,72,False
2013-03-09,23,False
2013-03-10,19,False
2013-03-11,74,False
2013-03-12,62,False
2013-03-13,72,False
2013-03-14,63,False
2013-03-15,56,False
2013-03-16,15,False
2013-03-17,15,False
2013-03-18,51,False
2013-03-19,70,False
2013-03-20,51,False
2013-03-21,59,False
2013-03-22,52,False
2013-03-23,17,False
2013-03-24,17,False
2013-03-25,67,False
2013-03-26,58,False
2013-03-27,48,False
2013-03-28,47,False
2013-03-29,17,False
2013-03-30,18,False
2013-03-31,18,False
2013-04-01,71,False
2013-04-02,64,False
2013-04-03,70,False
2013-04-04,64,False
2013-04-05,70,False
2013-04-06,58,False
2013-04-07,28,False
2013-04-08,89,False
2013-04-09,65,False
2013-04-10,79,False
