date,CELG,isPartial
2011-01-01,10,False
2011-01-02,4,False
2011-01-03,66,False
2011-01-04,74,False
2011-01-05,68,False
2011-01-06,76,False
2011-01-07,70,False
2011-01-08,21,False
2011-01-09,12,False
2011-01-10,62,False
2011-01-11,48,False
2011-01-12,55,False
2011-01-13,46,False
2011-01-14,41,False
2011-01-15,20,False
2011-01-16,12,False
2011-01-17,41,False
2011-01-18,64,False
2011-01-19,42,False
2011-01-20,55,False
2011-01-21,33,False
2011-01-22,16,False
2011-01-23,12,False
2011-01-24,44,False
2011-01-25,47,False
2011-01-26,35,False
2011-01-27,35,False
2011-01-28,51,False
2011-01-29,19,False
2011-01-30,22,False
2011-01-31,66,False
2011-02-01,67,False
2011-02-02,37,False
2011-02-03,57,False
2011-02-04,62,False
2011-02-05,15,False
2011-02-06,11,False
2011-02-07,77,False
2011-02-08,43,False
2011-02-09,44,False
2011-02-10,48,False
2011-02-11,26,False
2011-02-12,31,False
2011-02-13,4,False
2011-02-14,72,False
2011-02-15,46,False
2011-02-16,25,False
2011-02-17,54,False
2011-02-18,46,False
2011-02-19,19,False
2011-02-20,15,False
2011-02-21,50,False
2011-02-22,64,False
2011-02-23,47,False
2011-02-24,28,False
2011-02-25,46,False
2011-02-26,4,False
2011-02-27,0,False
2011-02-28,64,False
2011-03-01,58,False
2011-03-02,66,False
2011-03-03,60,False
2011-03-04,86,False
2011-03-05,16,False
2011-03-06,16,False
2011-03-07,19,False
2011-03-08,22,False
2011-03-09,59,False
2011-03-10,65,False
2011-03-11,57,False
2011-03-12,24,False
2011-03-13,8,False
2011-03-14,39,False
2011-03-15,19,False
2011-03-16,62,False
2011-03-17,66,False
2011-03-18,50,False
2011-03-19,27,False
2011-03-20,30,False
2011-03-21,40,False
2011-03-22,34,False
2011-03-23,65,False
2011-03-24,53,False
2011-03-25,66,False
2011-03-26,34,False
2011-03-27,4,False
2011-03-28,64,False
2011-03-29,34,False
2011-03-30,43,False
2011-03-31,63,False
2011-04-01,69,False
2011-04-02,16,False
2011-04-03,4,False
2011-04-04,52,False
2011-04-05,76,False
2011-04-06,37,False
2011-04-07,44,False
2011-04-08,53,False
2011-04-09,20,False
2011-04-10,8,False
2011-04-11,70,False
2011-04-12,46,False
2011-04-13,43,False
2011-04-14,57,False
2011-04-15,43,False
2011-04-16,8,False
2011-04-17,0,False
2011-04-18,53,False
2011-04-19,63,False
2011-04-20,49,False
2011-04-21,14,False
2011-04-22,7,False
2011-04-23,25,False
2011-04-24,4,False
2011-04-25,48,False
2011-04-26,71,False
2011-04-27,34,False
2011-04-28,47,False
2011-04-29,59,False
2011-04-30,20,False
2011-05-01,4,False
2011-05-02,71,False
2011-05-03,63,False
2011-05-04,62,False
2011-05-05,63,False
2011-05-06,53,False
2011-05-07,24,False
2011-05-08,8,False
2011-05-09,73,False
2011-05-10,58,False
2011-05-11,64,False
2011-05-12,58,False
2011-05-13,39,False
2011-05-14,20,False
2011-05-15,15,False
2011-05-16,59,False
2011-05-17,27,False
2011-05-18,40,False
2011-05-19,75,False
