date,CELG,isPartial
2014-03-16,8,False
2014-03-17,45,False
2014-03-18,40,False
2014-03-19,40,False
2014-03-20,38,False
2014-03-21,48,False
2014-03-22,18,False
2014-03-23,12,False
2014-03-24,40,False
2014-03-25,37,False
2014-03-26,46,False
2014-03-27,33,False
2014-03-28,37,False
2014-03-29,14,False
2014-03-30,12,False
2014-03-31,41,False
2014-04-01,51,False
2014-04-02,39,False
2014-04-03,44,False
2014-04-04,53,False
2014-04-05,26,False
2014-04-06,8,False
2014-04-07,44,False
2014-04-08,51,False
2014-04-09,43,False
2014-04-10,57,False
2014-04-11,41,False
2014-04-12,13,False
2014-04-13,14,False
2014-04-14,48,False
2014-04-15,48,False
2014-04-16,29,False
2014-04-17,35,False
2014-04-18,9,False
2014-04-19,3,False
2014-04-20,2,False
2014-04-21,13,False
2014-04-22,50,False
2014-04-23,49,False
2014-04-24,39,False
2014-04-25,39,False
2014-04-26,7,False
2014-04-27,9,False
2014-04-28,42,False
2014-04-29,42,False
2014-04-30,33,False
2014-05-01,28,False
2014-05-02,47,False
2014-05-03,30,False
2014-05-04,15,False
2014-05-05,70,False
2014-05-06,65,False
2014-05-07,44,False
2014-05-08,46,False
2014-05-09,39,False
2014-05-10,19,False
2014-05-11,9,False
2014-05-12,56,False
2014-05-13,50,False
2014-05-14,38,False
2014-05-15,33,False
2014-05-16,32,False
2014-05-17,11,False
2014-05-18,9,False
2014-05-19,41,False
2014-05-20,42,False
2014-05-21,43,False
2014-05-22,34,False
2014-05-23,30,False
2014-05-24,14,False
2014-05-25,7,False
2014-05-26,42,False
2014-05-27,43,False
2014-05-28,28,False
2014-05-29,28,False
2014-05-30,36,False
2014-05-31,14,False
2014-06-01,7,False
2014-06-02,34,False
2014-06-03,32,False
2014-06-04,34,False
2014-06-05,46,False
2014-06-06,38,False
2014-06-07,19,False
2014-06-08,17,False
2014-06-09,54,False
2014-06-10,47,False
2014-06-11,45,False
2014-06-12,27,False
2014-06-13,38,False
2014-06-14,27,False
2014-06-15,10,False
2014-06-16,51,False
2014-06-17,30,False
2014-06-18,57,False
2014-06-19,24,False
2014-06-20,42,False
2014-06-21,22,False
2014-06-22,13,False
2014-06-23,33,False
2014-06-24,60,False
2014-06-25,50,False
2014-06-26,54,False
2014-06-27,63,False
2014-06-28,22,False
2014-06-29,13,False
